"rep","method","richness_mae_test","feasible_and_stable_balanced_accuracy_test","composition_balanced_accuracy_mean_test","abundance_mae_mean_test","richness_mae_train","feasible_and_stable_balanced_accuracy_train","composition_balanced_accuracy_mean_train","abundance_mae_mean_train","experimental_design","num_train","num_species_dataset","num_replicates_dataset","num_cases_dataset","num_losses_mean_train","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean_train","abundance_final_skewness_nonzero_mean_train"
1,"love + reshuffle",0.981293078934824,NA,0.473219911783239,0.0193632392808994,0.549998909423909,NA,0.453231292517007,0.0208451030958413,"low-2",14,8,2,547,0.0714285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.37879599962494,-0.0823898963366323
2,"love + reshuffle",0.930904528669163,NA,0.509280763345036,0.0193902220173796,0.538177174809318,NA,0.583333333333333,0.019789218855613,"low-2",14,8,2,547,0.142857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,2.47934733382967,0.119373249675343
3,"love + reshuffle",1.07862063886707,NA,0.514807813484562,0.018116677505008,0.541091805813234,NA,0.579081632653061,0.0165062260874047,"low-2",14,8,2,547,0.285714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40230603592219,-0.233794710833392
4,"love + reshuffle",1.07831902961537,NA,0.478314879827167,0.0181907602505648,0.604219346526489,NA,0.468537414965986,0.0144368795494562,"low-2",14,8,2,547,0.142857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,2.52920607121561,-0.133054714627334
5,"love + reshuffle",0.925226271518767,NA,0.496034746601854,0.0186867094335644,0.550509821527679,NA,0.50765306122449,0.0189098482313562,"low-2",14,8,2,547,0.285714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,2.14071597033171,0.388636476971219
6,"love + reshuffle",0.885589336950313,NA,0.497213970654424,0.0198447286219844,0.309989790764791,NA,0.505952380952381,0.0249839094010186,"low-2",14,8,2,547,0.0714285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.12406986214004,0.0617531563026918
7,"love + reshuffle",0.986439442535784,NA,0.514492753623188,0.0200417191072644,0.523211394557823,NA,0.527210884353742,0.0202554390774232,"low-2",14,8,2,547,0.0714285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.15677462375293,-0.166270386081847
8,"love + reshuffle",1.04961632581511,NA,0.544995049059321,0.0187826493653213,0.584969490826634,NA,0.612244897959184,0.0216373685877773,"low-2",14,8,2,547,0.0714285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.25196594704946,-0.258604681469045
9,"love + reshuffle",0.905538120624425,NA,0.542195517148258,0.0199528377540983,0.515129012257584,NA,0.693877551020408,0.0224477372133988,"low-2",14,8,2,547,0.0714285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.17999248954298,-0.0385226057077576
10,"love + reshuffle",0.933391626395285,NA,0.468489513007471,0.0190191995999077,0.36009819109462,NA,0.46343537414966,0.0208163569370378,"low-2",14,8,2,547,0.0714285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,1.98501526263529,-0.568328553486458
1,"love",0.887896666747886,NA,0.652732019083626,0.0152717851528381,0.302626200783344,NA,0.982142857142857,0.00140607786268079,"low-2",14,8,2,547,0.142857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,2.70705307106057,0.150024930011567
2,"love",0.848240053119697,NA,0.656683769916284,0.0133407053065169,0.297745509252652,NA,1,0.000940086521501467,"low-2",14,8,2,547,0.142857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,2.30963729020749,0.0187296810273012
3,"love",0.915786397342495,NA,0.691551894860023,0.0142029293464436,0.300961116264688,NA,1,0.00117129890990241,"low-2",14,8,2,547,0.214285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.28452911093968,-0.154943395922062
4,"love",0.957691451346236,NA,0.642789630029706,0.01323791148712,0.235094839287696,NA,1,0.00173566892188156,"low-2",14,8,2,547,0.357142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,2.22620461611993,-0.237204893216323
5,"love",0.841830311693726,NA,0.647092447565037,0.0149853766964598,0.253583163265306,NA,1,0.001293295743311,"low-2",14,8,2,547,0,0.0939466666666667,1.86272452479151,0.0521244964932161,2.4698629417631,-0.0881343538912143
6,"love",0.854761538867637,NA,0.66825096768386,0.0154488804184281,0.328476767676768,NA,0.982142857142857,0.00142923474877694,"low-2",14,8,2,547,0.0714285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.36856856117274,-0.15093137474773
7,"love",0.954153471190057,NA,0.72166261589702,0.0129023516242093,0.191191187384045,NA,1,0.000865368274012955,"low-2",14,8,2,547,0.285714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,2.31990207996277,-0.330349148532218
8,"love",0.904547228922839,NA,0.674318120442884,0.0144919178717654,0.260149886621315,NA,1,0.000959787124132569,"low-2",14,8,2,547,0.214285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.23819733983048,-0.439577946842485
9,"love",0.895317322514883,NA,0.641592402556486,0.0155935749017366,0.199396794475366,NA,0.982142857142857,0.00237634238804774,"low-2",14,8,2,547,0.214285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.4948186533304,-0.0209347240888119
10,"love",0.905950844819138,NA,0.692974165091367,0.0133227918057254,0.212226685219542,NA,0.982142857142857,0.000810168560903057,"low-2",14,8,2,547,0.285714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,2.53639985880468,-0.125642337614036
1,"naive",1.33020637898687,NA,0.875542353047079,0.0165750171996111,0.428571428571429,NA,0.964285714285714,0.0142966898927781,"low-3",14,8,2,547,0.428571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,2.07622887163689,-0.0229904273956496
2,"naive",1.32457786116323,NA,0.875992438563327,0.0163632940248318,0.642857142857143,NA,0.947278911564626,0.0151235463242917,"low-3",14,8,2,547,0.642857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.82858625021914,-0.214522862494634
3,"naive",1.32082551594747,NA,0.876239985597263,0.0163224457168815,0.785714285714286,NA,0.937925170068027,0.0150859097602519,"low-3",14,8,2,547,0.785714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,1.58733539495289,-0.569913160091925
4,"naive",1.33020637898687,NA,0.875542353047079,0.0162016865001477,0.428571428571429,NA,0.964285714285714,0.0150537353909195,"low-3",14,8,2,547,0.428571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,2.02404205992603,0.0417962751186092
5,"naive",1.32457786116323,NA,0.875947430011702,0.0162710861248385,0.642857142857143,NA,0.948979591836735,0.0142745522478198,"low-3",14,8,2,547,0.642857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.96104336555384,0.0421481273379074
6,"naive",1.33020637898687,NA,0.875542353047079,0.016347091580468,0.428571428571429,NA,0.964285714285714,0.0136519714928267,"low-3",14,8,2,547,0.428571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,1.54813169922174,-0.375329274843524
7,"naive",1.32645403377111,NA,0.875812404356828,0.0162936779136849,0.571428571428571,NA,0.954081632653061,0.0156570414515501,"low-3",14,8,2,547,0.571428571428571,0.0939466666666667,1.86272452479151,0.0521244964932161,2.01435679130553,-0.191176696556869
8,"naive",1.32833020637899,NA,0.875677378701953,0.0162909932251854,0.5,NA,0.959183673469388,0.0146662879798644,"low-3",14,8,2,547,0.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.76391148852401,-0.160420932784453
9,"naive",1.33395872420263,NA,0.875227293185705,0.0162378599995977,0.285714285714286,NA,0.976190476190476,0.0136844578879079,"low-3",14,8,2,547,0.285714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,1.74437847411294,-0.126088191229195
10,"naive",1.33208255159475,NA,0.87536231884058,0.0162181032580997,0.357142857142857,NA,0.97108843537415,0.0144216483395641,"low-3",14,8,2,547,0.357142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.983009923413,-0.258120673489173
1,"love + reshuffle",0.736738404955478,NA,0.549126834098479,0.0220968598864485,0.610775510204082,NA,0.709353741496599,0.0223305937290553,"low-3",14,8,2,547,0.714285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,1.91652592702109,0.0832730561913319
2,"love + reshuffle",0.956595121139023,NA,0.516756683769916,0.0186421980546843,0.695597479901051,NA,0.534013605442177,0.0223895730746346,"low-3",14,8,2,547,0.642857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.98121579296408,-0.0626537455033862
3,"love + reshuffle",0.741829518449031,NA,0.509523809523809,0.020069684459865,0.765066156462585,NA,0.54047619047619,0.0242517500067001,"low-3",14,8,2,547,0.571428571428571,0.0939466666666667,1.86272452479151,0.0521244964932161,1.93271116233298,0.149262242701004
4,"love + reshuffle",0.798003314571607,NA,0.554959942389054,0.0183197127763465,0.508617630385488,NA,0.609013605442177,0.0164085527523537,"low-3",14,8,2,547,0.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88829924990462,-0.377467701583448
5,"love + reshuffle",0.705183754456925,NA,0.530785849311369,0.0188282870129539,0.572829705215419,NA,0.574319727891156,0.0210691149667167,"low-3",14,8,2,547,0.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.98375770741137,0.0635477147583963
6,"love + reshuffle",0.867831412489949,NA,0.53350886668467,0.0212316929253874,0.908659183673469,NA,0.547108843537415,0.0288262263481477,"low-3",14,8,2,547,0.357142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.90439468403168,0.260023281724547
7,"love + reshuffle",0.763748674631601,NA,0.505031956071654,0.0182354175906804,0.581859647495362,NA,0.542517006802721,0.0170917012287485,"low-3",14,8,2,547,0.5,0.0939466666666667,1.86272452479151,0.0521244964932161,2.31444125502932,0.217988423971845
8,"love + reshuffle",0.795578846356895,NA,0.550481591502385,0.0192533208092536,0.579932055246341,NA,0.590136054421769,0.0243386001904805,"low-3",14,8,2,547,0.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.53810310698092,-0.253687317795618
9,"love + reshuffle",0.866694605394605,NA,0.490179134035467,0.0206360587610447,0.552048113790971,NA,0.510884353741497,0.0292042958915945,"low-3",14,8,2,547,0.571428571428571,0.0939466666666667,1.86272452479151,0.0521244964932161,1.68454955672713,0.138832029301399
10,"love + reshuffle",0.741432479309309,NA,0.492690611216131,0.018802236300132,0.525172083075655,NA,0.587244897959184,0.0181374570182014,"low-3",14,8,2,547,0.642857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,2.20913118408734,-0.0516429822138471
1,"love",0.593076422764228,NA,0.713345035556756,0.0142161279589868,0.452928628117914,NA,1,0.00177205562302688,"low-3",14,8,2,547,0.285714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,2.10743509174187,0.706028770907023
2,"love",0.605199279311474,NA,0.751516788189756,0.0138342275008715,0.315053458049887,NA,0.994047619047619,0.00359996194763511,"low-3",14,8,2,547,0.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.74755398377534,-0.202817421500868
3,"love",0.672260354685964,NA,0.682271131514988,0.0125784830520888,0.278462755102041,NA,1,0.00120300919265779,"low-3",14,8,2,547,0.357142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.74201409225662,-0.161772971042948
4,"love",0.627140972036094,NA,0.733153299126834,0.0138149050074892,0.293287641723356,NA,1,0.00134664390525134,"low-3",14,8,2,547,0.428571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,2.01801275472373,0.22553875201219
5,"love",0.677122394949224,NA,0.708115041857953,0.0131428754217881,0.279881405895691,NA,1,0.00109567405856006,"low-3",14,8,2,547,0.642857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.99353945994911,0.0159883570163311
6,"love",0.618382137645552,NA,0.691295346115762,0.013880030716731,0.29359268707483,NA,1,0.00135219082937854,"low-3",14,8,2,547,0.428571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,1.79958429698682,-0.198585368854611
7,"love",0.724176948390363,NA,0.78296426321001,0.0126125944389107,0.264210317460317,NA,0.988095238095238,0.00204062121753093,"low-3",14,8,2,547,0.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.79043424862396,0.12437628188178
8,"love",0.681143392379978,NA,0.679003510667027,0.0144872641015137,0.229040125747269,NA,1,0.00139121959367962,"low-3",14,8,2,547,0.642857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.90176597830393,-0.0647972226731408
9,"love",0.664673294883145,NA,0.760788549824467,0.0131236923636074,0.270970829170829,NA,1,0.00127326312265231,"low-3",14,8,2,547,0.428571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80160604127927,-0.0342982675155482
10,"love",0.673039115220823,NA,0.761036096858403,0.0137264270128394,0.211009070294784,NA,1,0.0015374919044922,"low-3",14,8,2,547,0.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.8941744206223,0.0242553601181759
1,"naive",1.27392120075047,NA,0.880729588621838,0.0169133114778715,2.57142857142857,NA,0.76828231292517,0.0211511135429192,"mixed",14,8,2,547,2.57142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.81614171650818,-0.0994673188445355
2,"naive",1.31519699812383,NA,0.876780088216761,0.0162939962113993,1,NA,0.917517006802721,0.013651598471099,"mixed",14,8,2,547,1,0.0939466666666667,1.86272452479151,0.0521244964932161,1.97971068763109,0.00443497448857968
3,"naive",1.30581613508443,NA,0.878188855882618,0.0162380482081129,1.35714285714286,NA,0.864285714285714,0.0170414928590277,"mixed",14,8,2,547,1.35714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,1.60236181362902,0.0434715426494576
4,"naive",1.30769230769231,NA,0.878112341344855,0.016223084283862,1.28571428571429,NA,0.867176870748299,0.0153279845273067,"mixed",14,8,2,547,1.28571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,2.03044804364006,0.379880625946835
5,"naive",1.31894934333959,NA,0.876804842920155,0.016248653812321,0.857142857142857,NA,0.916581632653061,0.0148590460831984,"mixed",14,8,2,547,0.857142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.87860860125001,0.0272019837340365
6,"naive",1.33208255159475,NA,0.875339814564767,0.0162405081464086,0.357142857142857,NA,0.971938775510204,0.0145404368569956,"mixed",14,8,2,547,0.357142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88050265232278,0.135259685921582
7,"naive",1.29831144465291,NA,0.878272686433064,0.0162429001673656,1.64285714285714,NA,0.859798534798535,0.0143218896739036,"mixed",14,8,2,547,1.64285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.18338482012309,0.28198423408621
8,"naive",1.30206378986867,NA,0.878314879827167,0.0162800200812988,1.5,NA,0.85952380952381,0.0170297921173904,"mixed",14,8,2,547,1.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.401692860383,-0.609915066051481
9,"naive",1.30393996247655,NA,0.878110090917274,0.016066649146988,1.42857142857143,NA,0.867261904761905,0.0189601993648052,"mixed",14,8,2,547,1.42857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.65329929883313,-0.115832132662304
10,"naive",1.31332082551595,NA,0.877511477180664,0.016331643021666,1.07142857142857,NA,0.889880952380952,0.0161834281960668,"mixed",14,8,2,547,1.07142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.7432007944584,0.0509787339724373
1,"love + reshuffle",0.873286414398609,NA,0.576834098478711,0.0187830793213683,0.980916944959802,NA,0.702551020408163,0.0254258010858537,"mixed",14,8,2,547,1.14285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,1.7715556039183,-0.189108328692352
2,"love + reshuffle",0.920901463712439,NA,0.604595373120893,0.0195898049684497,0.902076757369614,NA,0.606462585034014,0.0204691186288844,"mixed",14,8,2,547,1.28571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,1.73623462363707,0.261992261160346
3,"love + reshuffle",0.818594332902869,NA,0.565554955441534,0.0190544637836367,0.930314950525665,NA,0.66156462585034,0.0240671089724207,"mixed",14,8,2,547,1.21428571428571,0.0939466666666667,1.86272452479151,0.0521244964932161,1.73056925322773,-0.168821869209945
4,"love + reshuffle",0.999588600017868,NA,0.596822396255289,0.0204346104465671,1.09044778911565,NA,0.68469387755102,0.0272988142398298,"mixed",14,8,2,547,1.71428571428571,0.0939466666666667,1.86272452479151,0.0521244964932161,1.70739597850486,0.14520403672178
5,"love + reshuffle",1.36440027465759,NA,0.591677918804573,0.0193694834645306,1.3282437280973,NA,0.672619047619048,0.0178830888543895,"mixed",14,8,2,547,1.42857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.69147973817148,0.0951806102744414
6,"love + reshuffle",0.96944000863635,NA,0.513990908272572,0.0196965661986407,0.931160997732426,NA,0.555867346938775,0.022942287091643,"mixed",14,8,2,547,0.857142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.75224838608566,0.126277378695001
7,"love + reshuffle",0.829089688495786,NA,0.555013477088949,0.0204171838404019,1.18153554421769,NA,0.666300366300366,0.0157395450319884,"mixed",14,8,2,547,2.42857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.75407611056616,-0.139737381213103
8,"love + reshuffle",0.759188349861521,NA,0.544711495184085,0.0190017053161082,0.827999829931973,NA,0.56547619047619,0.0222366407812838,"mixed",14,8,2,547,1.64285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,2.0906735254683,0.197776623716807
9,"love + reshuffle",1.10221069770338,NA,0.424502655504546,0.0201397692995668,1.20833617810761,NA,0.390986394557823,0.0259389705992942,"mixed",14,8,2,547,0.642857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.65207159330779,0.0951726027152879
10,"love + reshuffle",0.682073307586722,NA,0.579111531190926,0.0192830467807248,0.675934637188209,NA,0.619047619047619,0.0226552391017618,"mixed",14,8,2,547,1.5,0.0939466666666667,1.86272452479151,0.0521244964932161,1.86161836739094,-0.0306533164442927
1,"love",0.607507120521755,NA,0.799234854622378,0.0121062619036629,0.316899489795918,NA,1,0.00187725280239278,"mixed",14,8,2,547,0.785714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,1.74889088125116,-0.151609518930734
2,"love",0.723232690074154,NA,0.817121253038077,0.01146592381927,0.344833714698001,NA,0.994047619047619,0.00167955750213926,"mixed",14,8,2,547,1,0.0939466666666667,1.86272452479151,0.0521244964932161,1.64006857536954,-0.0885169576848528
3,"love",0.611532001602733,NA,0.775749392384553,0.0138221025867335,0.204725901875902,NA,1,0.00133138806146718,"mixed",14,8,2,547,0.857142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,2.17681211341531,0.195358711099392
4,"love",0.728878787337324,NA,0.750938903863432,0.0129078128919047,0.471637172747887,NA,1,0.00158430257051854,"mixed",14,8,2,547,1.35714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,1.99062323226652,-0.140229135715694
5,"love",0.650396341057316,NA,0.780209739850572,0.0111597162175867,0.284253277674706,NA,1,0.00148218553383929,"mixed",14,8,2,547,1.14285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,1.77374824090853,-0.0965874936747605
6,"love",0.874676395961762,NA,0.777135655774597,0.0130411229219317,0.409981802721088,NA,1,0.0015281151246578,"mixed",14,8,2,547,0.785714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,1.5495221570883,0.170954622932294
7,"love",0.632876833600004,NA,0.827527230173733,0.00922625762179102,0.289722567511853,NA,1,0.00179704474375533,"mixed",14,8,2,547,1,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88028482152869,0.0550233662601875
8,"love",0.694553609398731,NA,0.693316230083716,0.0139501462044847,0.205579746444032,NA,1,0.00194614056633809,"mixed",14,8,2,547,0.642857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.90250755202217,-0.207807940335185
9,"love",0.620224889067572,NA,0.790395175083266,0.0126016451644403,0.221570294784581,NA,0.982142857142857,0.00191953383645478,"mixed",14,8,2,547,1.57142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88503714728197,0.192680340958207
10,"love",0.759385328357279,NA,0.677677448337826,0.012826523660816,0.499093738404452,NA,0.964102564102564,0.00227922575259037,"mixed",14,8,2,547,2.07142857142857,0.0939466666666667,1.86272452479151,0.0521244964932161,1.92818628654673,0.0796755949388908
1,"naive",1.18250950570342,NA,0.889203769461896,0.0169462771343979,4.42857142857143,NA,0.580416666666667,0.0239980530872793,"high-1",21,8,2,547,4.42857142857143,0.0939466666666667,1.86272452479151,0.0521244964932161,1.64041591702423,0.0730521050865875
2,"naive",1.1958174904943,NA,0.889506510061003,0.0164879620715351,4.09523809523809,NA,0.5725,0.0242668802707812,"high-1",21,8,2,547,4.09523809523809,0.0939466666666667,1.86272452479151,0.0521244964932161,1.49950990937199,0.154732995698754
3,"naive",1.1958174904943,NA,0.889358693669039,0.0166029481353713,4.09523809523809,NA,0.591269841269841,0.0257197907388778,"high-1",21,8,2,547,4.09523809523809,0.0939466666666667,1.86272452479151,0.0521244964932161,1.47754306645443,0.0209303551628168
4,"naive",1.19391634980989,NA,0.889155968314668,0.016890451671963,4.14285714285714,NA,0.581666666666667,0.0257047594825637,"high-1",21,8,2,547,4.14285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,1.63752351819822,0.278106320926847
5,"naive",1.20342205323194,NA,0.888454884821998,0.0166757107827234,3.9047619047619,NA,0.6,0.0236846872804446,"high-1",21,8,2,547,3.9047619047619,0.0939466666666667,1.86272452479151,0.0521244964932161,1.75973426054028,0.516336786091958
6,"naive",1.19391634980989,NA,0.888757625421105,0.0170012346493011,4.14285714285714,NA,0.592083333333333,0.0244305249907351,"high-1",21,8,2,547,4.14285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,1.72355117437055,0.379684920002583
7,"naive",1.20342205323194,NA,0.888688195584747,0.0167323694101878,3.9047619047619,NA,0.607936507936508,0.0261982164133306,"high-1",21,8,2,547,3.9047619047619,0.0939466666666667,1.86272452479151,0.0521244964932161,1.53006549350255,0.171627006490832
8,"naive",1.20342205323194,NA,0.889183087027915,0.0168149660549033,3.9047619047619,NA,0.595634920634921,0.0267364130254269,"high-1",21,8,2,547,3.9047619047619,0.0939466666666667,1.86272452479151,0.0521244964932161,1.42029249428942,0.0186854222088367
9,"naive",1.20152091254753,NA,0.889326765188834,0.0166751016845672,3.95238095238095,NA,0.592063492063492,0.0250899225723058,"high-1",21,8,2,547,3.95238095238095,0.0939466666666667,1.86272452479151,0.0521244964932161,1.54198942211734,0.186785059168576
10,"naive",1.19391634980989,NA,0.889454479109652,0.0166850413991689,4.14285714285714,NA,0.588888888888889,0.0242691067792847,"high-1",21,8,2,547,4.14285714285714,0.0939466666666667,1.86272452479151,0.0521244964932161,1.48429442393846,0.000206940893060799
1,"love + reshuffle",1.1504215377846,NA,0.614591315453384,0.0217401192077104,1.07975174533397,NA,0.820634920634921,0.00902852939164955,"high-1",21,8,2,547,4.19047619047619,0.0939466666666667,1.86272452479151,0.0521244964932161,1.58725821385411,0.102078759584384
2,"love + reshuffle",1.17698141740236,NA,0.638589183283256,0.0200961292659655,1.35253678152282,NA,0.832083333333333,0.0123636361037856,"high-1",21,8,2,547,4.33333333333333,0.0939466666666667,1.86272452479151,0.0521244964932161,1.58854960971051,0.0318139413921483
3,"love + reshuffle",0.95385554063712,NA,0.604406130268199,0.0197401833110888,0.697128400038297,NA,0.841269841269841,0.00669905974011132,"high-1",21,8,2,547,4.47619047619048,0.0939466666666667,1.86272452479151,0.0521244964932161,1.4125774193961,-0.271329220957426
4,"love + reshuffle",1.17538981853894,NA,0.622242747673782,0.0217396958420686,1.0877978279935,NA,0.812301587301587,0.0126631341359048,"high-1",21,8,2,547,3.95238095238095,0.0939466666666667,1.86272452479151,0.0521244964932161,1.49054980540629,0.0692346701293201
5,"love + reshuffle",0.995272499341786,NA,0.537369115906401,0.0191052272153876,1.26144721587159,NA,0.74875,0.0137373033206561,"high-1",21,8,2,547,4.28571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,1.67146169345765,0.251757688894464
6,"love + reshuffle",0.936727537518149,NA,0.614165073295092,0.0201738841235657,1.24539641414452,NA,0.845416666666667,0.0117167734869262,"high-1",21,8,2,547,4.09523809523809,0.0939466666666667,1.86272452479151,0.0521244964932161,1.52499168955554,0.0900145095657146
7,"love + reshuffle",0.948836605982071,NA,0.555747518892834,0.0165054389774136,1.21325417469036,NA,0.625416666666667,0.0192243870507127,"high-1",21,8,2,547,4.28571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,1.47820054363511,-0.186347525531502
8,"love + reshuffle",1.34405640995785,NA,0.60499680715198,0.0211007509465495,1.18045035017974,NA,0.847222222222222,0.0158664755136902,"high-1",21,8,2,547,4.04761904761905,0.0939466666666667,1.86272452479151,0.0521244964932161,1.55001958886976,0.195587350086711
9,"love + reshuffle",1.05762266114589,NA,0.556547619047619,0.0207986243354864,0.970784419721759,NA,0.78452380952381,0.0145985787545283,"high-1",21,8,2,547,3.76190476190476,0.0939466666666667,1.86272452479151,0.0521244964932161,1.51288154519443,0.26754917736266
10,"love + reshuffle",1.1393069099346,NA,0.639805692391899,0.0216204532551215,0.851471290328588,NA,0.842063492063492,0.0114943114967915,"high-1",21,8,2,547,4.09523809523809,0.0939466666666667,1.86272452479151,0.0521244964932161,1.56367992484303,0.16049357947931
1,"love",1.02932932970786,NA,0.724824729126832,0.013947752014236,0.821168753196694,NA,0.925,0.00563758866215694,"high-1",21,8,2,547,4.28571428571429,0.0939466666666667,1.86272452479151,0.0521244964932161,1.59590713630124,0.0694535199602685
2,"love",0.903354486888738,NA,0.683069288901029,0.0151175491641488,0.929762006730472,NA,0.921666666666667,0.00636806616895546,"high-1",21,8,2,547,4.19047619047619,0.0939466666666667,1.86272452479151,0.0521244964932161,1.65282399936121,0.252023229829068
3,"love",0.975049615768675,NA,0.687629994526546,0.013055302926471,0.561482952652292,NA,0.928571428571429,0.003918907571743,"high-1",21,8,2,547,4.23809523809524,0.0939466666666667,1.86272452479151,0.0521244964932161,1.50167302437741,-0.0349537979569157
4,"love",0.876759807341232,NA,0.687348629700446,0.0134133082486231,0.969626007181591,NA,0.924166666666667,0.00629337844862792,"high-1",21,8,2,547,4.09523809523809,0.0939466666666667,1.86272452479151,0.0521244964932161,1.73289290007179,0.424590394511592
5,"love",1.20073076628198,NA,0.702333059660646,0.0186047401305474,0.713806911785693,NA,0.929761904761905,0.00663845090377564,"high-1",21,8,2,547,3.80952380952381,0.0939466666666667,1.86272452479151,0.0521244964932161,1.48717532449235,0.251468202319291
6,"love",0.994700789892311,NA,0.699144131840117,0.0160976728191449,0.729422606130744,NA,0.935833333333333,0.0059520258904497,"high-1",21,8,2,547,3.85714285714286,0.0939466666666667,1.86272452479151,0.0521244964932161,1.59432726252229,0.3421147342569
7,"love",1.03682422858204,NA,0.685302285350087,0.0136392881829471,0.770794612152308,NA,0.93125,0.00534103742136914,"high-1",21,8,2,547,4,0.0939466666666667,1.86272452479151,0.0521244964932161,1.53406197166147,0.118617983271584
8,"love",1.28631608558351,NA,0.668263090676884,0.0145784801107999,0.590823796977998,NA,0.95,0.00439230054667487,"high-1",21,8,2,547,3.9047619047619,0.0939466666666667,1.86272452479151,0.0521244964932161,1.44531233826525,0.0622008152449332
9,"love",1.10629064321945,NA,0.691450009122423,0.0126533737273606,0.778638153359737,NA,0.932936507936508,0.00434552511107259,"high-1",21,8,2,547,4.19047619047619,0.0939466666666667,1.86272452479151,0.0521244964932161,1.59827140667187,0.0924969382222504
10,"love",0.99317716985403,NA,0.70238551359241,0.0149772206073456,0.812019298393303,NA,0.930952380952381,0.00516406520469946,"high-1",21,8,2,547,3.80952380952381,0.0939466666666667,1.86272452479151,0.0521244964932161,1.5553909471796,0.261530295684528
