"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star"
0,0,0,0,0.0331556603773585,0,0.126594339622642,0
0,0,0,0,0,0.140017281553398,0.00137271844660194,0
0,0,0,0,0,0.142730161290323,0.00233983870967742,0
0,0,0,0,0,0.140489256198347,0,0.00117074380165289
0,0,0,0.0127661538461538,0,0.111703846153846,0,0
0,0,0,0,0,0,0.108801,0.023079
0,0,0,0,0,0,0.0938543283582089,0.055865671641791
0,0,0,0,0.0339061333333333,0.0999338666666667,0,0
0,0,0,0,0.0410588372093023,0.0600090697674419,0.0347420930232558,0
0,0,0,0,0.0385572,0.0871728,0,0
0,0,0,0,0.0319186486486486,0.107021351351351,0,0
0,0,0,0,0.0228643137254902,0,0.12289568627451,0
0,0,0,0,0.0484603658536585,0,0.110489634146341,0
0,0,0,0,0,0.0941908333333333,0.0196816666666667,0.0042175
0,0,0,0,0,0.110982666666667,0.00158546666666667,0.00634186666666667
0,0,0.0709079710145,0,0.0202594202899,0.00202594202899,0.0465966666667,0
0,0,0.0908063291139,0,0,0,0.0631696202532,0.00197405063291
0,0,0.0998545454545,0,0,0,0.0511754545455,0
0,0,0.0562720987654,0,0.0314461728395,0.0198607407407,0.0264809876543,0
0,0,0.0656353125,0,0.0024309375,0,0.08751375,0
0,0,0.0797053846154,0,0,0,0.0632146153846,0
0.00433310344828,0,0,0,0.0671631034483,0.0519972413793,0.00216655172414,0
0.00938269230769,0,0,0,0.0201057692308,0.0750615384615,0,0
0,0,0.101960821918,0,0,0,0.0770923287671,0.00248684931507
0,0,0.0984025316456,0,0,0,0.0628101265823,0.00418734177215
0,0,0.127191428571,0,0,0,0.0602485714286,0
0,0,0.110089350649,0,0,0,0.0741906493506,0
0.0587530188679,0,0.105136981132,0,0,0,0,0
0.0587530188679,0,0.105136981132,0,0,0,0,0
0,0,0.064,0,0.014,0.048,0.016,0
0,0,0.0777705882353,0,0,0,0.0985094117647,0
