"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","num_losses_mean","id_unwanted","name","num_train","name_nice","problem","id_wanted","n_sp"
0.871428571428571,0.804347826086957,0.953125,0.578125,0.953125,0.871428571428571,0.91044776119403,0.8203125,0.71484375,0.75,0.837888198757764,1.50579150579151,7,"forest_trees",89,"Forest trees","removal","forest_trees 7",9
0.869047619047619,0.771739130434783,0.94559585492228,0.563492063492063,0.94559585492228,0.869047619047619,0.905707196029777,0.8203125,0.712890625,0.75390625,0.820393374741201,1.56521739130435,7,"forest_trees",89,"Forest trees","removal","forest_trees 7",9
0.84047619047619,0.869565217391304,0.967123287671233,0.54421768707483,0.967123287671233,0.84047619047619,0.899363057324841,0.8203125,0.689453125,0.712890625,0.855020703933747,1.4484126984127,7,"forest_trees",89,"Forest trees","removal","forest_trees 7",9
0.84047619047619,0.847826086956522,0.961852861035422,0.537931034482759,0.961852861035422,0.84047619047619,0.89707750952986,0.8203125,0.689453125,0.716796875,0.844151138716356,1.4863813229572,7,"forest_trees",89,"Forest trees","removal","forest_trees 7",9
0.921649484536082,0.296296296296296,0.959227467811159,0.173913043478261,0.959227467811159,0.921649484536082,0.94006309148265,0.947265625,0.873046875,0.91015625,0.608972890416189,1.6875,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.952577319587629,0.444444444444444,0.968553459119497,0.342857142857143,0.968553459119497,0.952577319587629,0.96049896049896,0.947265625,0.90234375,0.931640625,0.698510882016037,1.64341085271318,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.956701030927835,0.222222222222222,0.956701030927835,0.222222222222222,0.956701030927835,0.956701030927835,0.956701030927835,0.947265625,0.90625,0.947265625,0.589461626575029,1.64566929133858,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.967010309278351,0.296296296296296,0.961065573770492,0.333333333333333,0.961065573770492,0.967010309278351,0.964028776978417,0.947265625,0.916015625,0.953125,0.631653302787323,1.48837209302326,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.903092783505155,0.777777777777778,0.986486486486487,0.308823529411765,0.986486486486487,0.903092783505155,0.942949407965554,0.947265625,0.85546875,0.8671875,0.840435280641466,1.66153846153846,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.898969072164948,0.666666666666667,0.979775280898876,0.268656716417911,0.979775280898876,0.898969072164948,0.937634408602151,0.947265625,0.8515625,0.869140625,0.782817869415808,1.5098814229249,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.938144329896907,0.111111111111111,0.949895615866388,0.0909090909090909,0.949895615866388,0.938144329896907,0.943983402489627,0.947265625,0.888671875,0.935546875,0.524627720504009,1.50579150579151,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.888659793814433,0.481481481481481,0.968539325842697,0.194029850746269,0.968539325842697,0.888659793814433,0.926881720430108,0.947265625,0.841796875,0.869140625,0.685070637647957,1.56521739130435,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.936082474226804,0.62962962962963,0.978448275862069,0.354166666666667,0.978448275862069,0.936082474226804,0.956796628029505,0.947265625,0.88671875,0.90625,0.782856051928217,1.4484126984127,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.917525773195876,0.518518518518518,0.971615720524017,0.259259259259259,0.971615720524017,0.917525773195876,0.943796394485684,0.947265625,0.869140625,0.89453125,0.718022145857197,1.4863813229572,8,"forest_trees",89,"Forest trees","removal","forest_trees 8",9
0.79144385026738,0.949275362318841,0.976897689768977,0.626794258373206,0.976897689768977,0.79144385026738,0.874446085672083,0.73046875,0.578125,0.591796875,0.87035960629311,1.6875,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.820855614973262,0.934782608695652,0.971518987341772,0.658163265306122,0.971518987341772,0.820855614973262,0.889855072463768,0.73046875,0.599609375,0.6171875,0.877819111834457,1.64341085271318,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.802139037433155,0.963768115942029,0.983606557377049,0.642512077294686,0.983606557377049,0.802139037433155,0.883652430044183,0.73046875,0.5859375,0.595703125,0.882953576687592,1.64566929133858,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.839572192513369,0.942028985507246,0.975155279503106,0.684210526315789,0.975155279503106,0.839572192513369,0.902298850574713,0.73046875,0.61328125,0.62890625,0.890800589010308,1.48837209302326,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.871657754010695,0.898550724637681,0.958823529411765,0.720930232558139,0.958823529411765,0.871657754010695,0.913165266106443,0.73046875,0.63671875,0.6640625,0.885104239324188,1.66153846153846,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.780748663101604,0.934782608695652,0.970099667774086,0.611374407582938,0.970099667774086,0.780748663101604,0.865185185185185,0.73046875,0.5703125,0.587890625,0.857765635898628,1.5098814229249,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.828877005347594,0.971014492753623,0.987261146496815,0.676767676767677,0.987261146496815,0.828877005347594,0.901162790697674,0.73046875,0.60546875,0.61328125,0.899945749050608,1.50579150579151,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.812834224598931,0.91304347826087,0.962025316455696,0.642857142857143,0.962025316455696,0.812834224598931,0.881159420289855,0.73046875,0.59375,0.6171875,0.8629388514299,1.56521739130435,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.844919786096257,0.934782608695652,0.972307692307692,0.689839572192513,0.972307692307692,0.844919786096257,0.90414878397711,0.73046875,0.6171875,0.634765625,0.889851197395954,1.4484126984127,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
0.8475935828877,0.884057971014493,0.951951951951952,0.681564245810056,0.951951951951952,0.8475935828877,0.896746817538897,0.73046875,0.619140625,0.650390625,0.865825776951097,1.4863813229572,9,"forest_trees",89,"Forest trees","removal","forest_trees 9",9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"grassland_annual_plants_drought",89,"Grassland
annual plants drought","removal","grassland_annual_plants_drought 1",6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"grassland_annual_plants_drought",89,"Grassland
annual plants drought","removal","grassland_annual_plants_drought 2",6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"grassland_annual_plants_drought",89,"Grassland
annual plants drought","removal","grassland_annual_plants_drought 3",6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"grassland_annual_plants_drought",89,"Grassland
annual plants drought","removal","grassland_annual_plants_drought 4",6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"grassland_annual_plants_drought",89,"Grassland
annual plants drought","removal","grassland_annual_plants_drought 5",6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"grassland_annual_plants_drought",89,"Grassland
annual plants drought","removal","grassland_annual_plants_drought 6",6
1,NA,NA,NA,1,1,1,1,1,1,NA,2.67415730337079,1,"human_gut",89,"Human gut","removal","human_gut 1",12
1,NA,NA,NA,1,1,1,1,1,1,NA,2.62921348314607,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.999267578125,NA,NA,NA,1,0.999267578125,0.999633654902919,1,0.999267578125,0.999267578125,NA,2.67415730337079,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.949951171875,NA,NA,NA,1,0.949951171875,0.974333291598848,1,0.949951171875,0.949951171875,NA,2.59550561797753,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.99951171875,NA,NA,NA,1,0.99951171875,0.9997557997558,1,0.99951171875,0.99951171875,NA,2.53932584269663,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.99462890625,NA,NA,NA,1,0.99462890625,0.997307221542228,1,0.99462890625,0.99462890625,NA,2.71910112359551,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.99560546875,NA,NA,NA,1,0.99560546875,0.997797895767066,1,0.99560546875,0.99560546875,NA,2.49438202247191,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.9931640625,NA,NA,NA,1,0.9931640625,0.99657030867222,1,0.9931640625,0.9931640625,NA,2.49438202247191,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.99365234375,NA,NA,NA,1,0.99365234375,0.996816066617683,1,0.99365234375,0.99365234375,NA,2.67415730337079,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.98974609375,NA,NA,NA,1,0.98974609375,0.994846625766871,1,0.98974609375,0.98974609375,NA,2.60674157303371,1,"human_gut",89,"Human gut","removal","human_gut 1",12
0.81640625,0.923177083333333,0.946557971014493,0.751059322033898,0.946557971014493,0.81640625,0.876677852348993,0.625,0.51025390625,0.5390625,0.869791666666667,2.67415730337079,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.81875,0.923177083333333,0.946702800361337,0.753453772582359,0.946702800361337,0.81875,0.878089652283201,0.625,0.51171875,0.54052734375,0.870963541666667,2.62921348314607,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.828125,0.922526041666667,0.946851272889683,0.763058696822833,0.946851272889683,0.828125,0.88351739945822,0.625,0.517578125,0.546630859375,0.875325520833333,2.67415730337079,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.818359375,0.923177083333333,0.946678716674198,0.753053637812002,0.946678716674198,0.818359375,0.877854598784831,0.625,0.511474609375,0.540283203125,0.870768229166667,2.59550561797753,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.843359375,0.919921875,0.946099912357581,0.778941565600882,0.946099912357581,0.843359375,0.891780256092524,0.625,0.527099609375,0.55712890625,0.881640625,2.53932584269663,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.8421875,0.923177083333333,0.948109058927001,0.778265642151482,0.948109058927001,0.8421875,0.892014894497311,0.625,0.5263671875,0.55517578125,0.882682291666667,2.71910112359551,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.832421875,0.923177083333333,0.947532236549578,0.767731456415809,0.947532236549578,0.832421875,0.886254938656685,0.625,0.520263671875,0.549072265625,0.877799479166667,2.49438202247191,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.823828125,0.923177083333333,0.947013920071845,0.758694489031568,0.947013920071845,0.823828125,0.881136411113432,0.625,0.514892578125,0.543701171875,0.873502604166667,2.49438202247191,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.825,0.923177083333333,0.947085201793722,0.759914255091104,0.947085201793722,0.825,0.881837160751566,0.625,0.515625,0.54443359375,0.874088541666667,2.67415730337079,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.82890625,0.923177083333333,0.947321428571429,0.764008620689655,0.947321428571429,0.82890625,0.884166666666667,0.625,0.51806640625,0.546875,0.876041666666667,2.60674157303371,2,"human_gut",89,"Human gut","removal","human_gut 2",12
0.768308080808081,0.931034482758621,0.974379503602882,0.540675844806007,0.974379503602882,0.768308080808081,0.859159901164843,0.7734375,0.59423828125,0.60986328125,0.849671281783351,2.67415730337079,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.778093434343434,0.931034482758621,0.974693554764729,0.551372048500319,0.974693554764729,0.778093434343434,0.865367737405652,0.7734375,0.601806640625,0.617431640625,0.854563958551028,2.62921348314607,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.815025252525252,0.931034482758621,0.975812547241119,0.595862068965517,0.975812547241119,0.815025252525252,0.888200894392845,0.7734375,0.63037109375,0.64599609375,0.873029867641937,2.67415730337079,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.887626262626263,0.923491379310345,0.975372875476934,0.706512778235779,0.975372875476934,0.887626262626263,0.929433151545199,0.7734375,0.6865234375,0.703857421875,0.905558820968304,2.59550561797753,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.727588383838384,0.931034482758621,0.97298438159561,0.5002895193978,0.97298438159561,0.727588383838384,0.832580819938595,0.7734375,0.562744140625,0.578369140625,0.829311433298502,2.53932584269663,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.845012626262626,0.931034482758621,0.976650857351332,0.637638376383764,0.976650857351332,0.845012626262626,0.906075478084278,0.7734375,0.653564453125,0.669189453125,0.888023554510623,2.71910112359551,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.867739898989899,0.931034482758621,0.977248489157483,0.673421667965705,0.977248489157483,0.867739898989899,0.919244273532854,0.7734375,0.671142578125,0.686767578125,0.89938719087426,2.49438202247191,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.757260101010101,0.931034482758621,0.974015428339423,0.529087568891611,0.974015428339423,0.757260101010101,0.852068904279879,0.7734375,0.585693359375,0.601318359375,0.844147291884361,2.49438202247191,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.764204545454545,0.931034482758621,0.974245472837022,0.536312849162011,0.974245472837022,0.764204545454545,0.856536352379268,0.7734375,0.591064453125,0.606689453125,0.847619514106583,2.67415730337079,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.816603535353535,0.931034482758621,0.975858166729536,0.597923875432526,0.975858166729536,0.816603535353535,0.88915621240763,0.7734375,0.631591796875,0.647216796875,0.873819009056078,2.60674157303371,3,"human_gut",89,"Human gut","removal","human_gut 3",12
0.99267578125,NA,NA,NA,1,0.99267578125,0.996324430286694,1,0.99267578125,0.99267578125,NA,2.67415730337079,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.935302734375,NA,NA,NA,1,0.935302734375,0.96656995080106,1,0.935302734375,0.935302734375,NA,2.62921348314607,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.97119140625,NA,NA,NA,1,0.97119140625,0.985385187020064,1,0.97119140625,0.97119140625,NA,2.67415730337079,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.90673828125,NA,NA,NA,1,0.90673828125,0.951088348271447,1,0.90673828125,0.90673828125,NA,2.59550561797753,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.9736328125,NA,NA,NA,1,0.9736328125,0.986640277090549,1,0.9736328125,0.9736328125,NA,2.53932584269663,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.933349609375,NA,NA,NA,1,0.933349609375,0.965525950246243,1,0.933349609375,0.933349609375,NA,2.71910112359551,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.926513671875,NA,NA,NA,1,0.926513671875,0.961855278164998,1,0.926513671875,0.926513671875,NA,2.49438202247191,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.9638671875,NA,NA,NA,1,0.9638671875,0.981601193436101,1,0.9638671875,0.9638671875,NA,2.49438202247191,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.956298828125,NA,NA,NA,1,0.956298828125,0.977661300386871,1,0.956298828125,0.956298828125,NA,2.67415730337079,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.98779296875,NA,NA,NA,1,0.98779296875,0.993859002702039,1,0.98779296875,0.98779296875,NA,2.60674157303371,4,"human_gut",89,"Human gut","removal","human_gut 4",12
0.936180657830142,1,1,0.0780141843971631,1,0.936180657830142,0.967038539553753,0.99462890625,0.93115234375,0.93115234375,0.968090328915071,2.67415730337079,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.949435444280805,0.545454545454545,0.997421351211965,0.055045871559633,0.997421351211965,0.949435444280805,0.972837022132797,0.99462890625,0.9443359375,0.94677734375,0.747444994867675,2.62921348314607,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.955081001472754,0,0.994377715307948,0,0.994377715307948,0.955081001472754,0.974333291598848,0.99462890625,0.949951171875,0.955322265625,0.477540500736377,2.67415730337079,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.959990181639666,0.636363636363636,0.997958662924215,0.0790960451977402,0.997958662924215,0.959990181639666,0.978606280495434,0.99462890625,0.954833984375,0.956787109375,0.798176909001651,2.59550561797753,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.982326951399116,0,0.994532803180915,0,0.994532803180915,0.982326951399116,0.988392195603853,0.99462890625,0.97705078125,0.982421875,0.491163475699558,2.53932584269663,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.962690230731468,0.909090909090909,0.999490316004077,0.116279069767442,0.999490316004077,0.962690230731468,0.980745186296574,0.99462890625,0.95751953125,0.9580078125,0.935890569911188,2.71910112359551,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.905498281786942,0.0454545454545455,0.994339622641509,0.00259067357512953,0.994339622641509,0.905498281786942,0.947841726618705,0.99462890625,0.900634765625,0.90576171875,0.475476413620743,2.49438202247191,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.919489445262641,1,1,0.0628571428571428,1,0.919489445262641,0.958056265984655,0.99462890625,0.91455078125,0.91455078125,0.95974472263132,2.49438202247191,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.921698576337752,0.863636363636364,0.999201703033529,0.0562130177514793,0.999201703033529,0.921698576337752,0.958886618998979,0.99462890625,0.916748046875,0.91748046875,0.892667469987058,2.67415730337079,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.953117329405989,0.909090909090909,0.9994851994852,0.0947867298578198,0.9994851994852,0.953117329405989,0.975750722452569,0.99462890625,0.947998046875,0.948486328125,0.931104119248449,2.60674157303371,5,"human_gut",89,"Human gut","removal","human_gut 5",12
0.920522388059702,0.912429378531073,0.952142030104207,0.858471760797342,0.952142030104207,0.920522388059702,0.93606526275849,0.654296875,0.602294921875,0.632568359375,0.916475883295387,2.67415730337079,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.837686567164179,0.912429378531073,0.947657239341494,0.748118123914302,0.947657239341494,0.837686567164179,0.889285006932066,0.654296875,0.548095703125,0.578369140625,0.875057972847626,2.62921348314607,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.882089552238806,0.905367231638418,0.946357085668535,0.802252816020025,0.946357085668535,0.882089552238806,0.913093858632677,0.654296875,0.5771484375,0.60986328125,0.893728391938612,2.67415730337079,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.896268656716418,0.912429378531073,0.950910530482977,0.822929936305733,0.950910530482977,0.896268656716418,0.922781406069919,0.654296875,0.58642578125,0.61669921875,0.904349017623746,2.59550561797753,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.844402985074627,0.912429378531073,0.948051948051948,0.755997659449971,0.948051948051948,0.844402985074627,0.893230708506019,0.654296875,0.552490234375,0.582763671875,0.87841618180285,2.53932584269663,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.856716417910448,0.912429378531073,0.948760330578512,0.770883054892601,0.948760330578512,0.856716417910448,0.900392156862745,0.654296875,0.560546875,0.5908203125,0.884572898220761,2.71910112359551,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.817910447761194,0.912429378531073,0.946459412780656,0.725842696629214,0.946459412780656,0.817910447761194,0.877502001601281,0.654296875,0.53515625,0.5654296875,0.865169913146134,2.49438202247191,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.860074626865672,0.912429378531073,0.948950185261424,0.7750449910018,0.948950185261424,0.860074626865672,0.90232922293991,0.654296875,0.562744140625,0.593017578125,0.886252002698372,2.49438202247191,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.842537313432836,0.912429378531073,0.947942905121746,0.753792298716453,0.947942905121746,0.842537313432836,0.892137495061241,0.654296875,0.55126953125,0.58154296875,0.877483345981955,2.67415730337079,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.857462686567164,0.907485875706215,0.946068340881021,0.770845830833833,0.946068340881021,0.857462686567164,0.899588960657663,0.654296875,0.56103515625,0.593017578125,0.882474281136689,2.60674157303371,6,"human_gut",89,"Human gut","removal","human_gut 6",12
0.99072265625,NA,NA,NA,1,0.99072265625,0.995339710571499,1,0.99072265625,0.99072265625,NA,2.67415730337079,7,"human_gut",89,"Human gut","removal","human_gut 7",12
1,NA,NA,NA,1,1,1,1,1,1,NA,2.62921348314607,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.989013671875,NA,NA,NA,1,0.989013671875,0.994476494415122,1,0.989013671875,0.989013671875,NA,2.67415730337079,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.97802734375,NA,NA,NA,1,0.97802734375,0.988891631695878,1,0.97802734375,0.97802734375,NA,2.59550561797753,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.974609375,NA,NA,NA,1,0.974609375,0.987141444114738,1,0.974609375,0.974609375,NA,2.53932584269663,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.974365234375,NA,NA,NA,1,0.974365234375,0.987016198837641,1,0.974365234375,0.974365234375,NA,2.71910112359551,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.94287109375,NA,NA,NA,1,0.94287109375,0.97059562704197,1,0.94287109375,0.94287109375,NA,2.49438202247191,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.9775390625,NA,NA,NA,1,0.9775390625,0.988641975308642,1,0.9775390625,0.9775390625,NA,2.49438202247191,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.980712890625,NA,NA,NA,1,0.980712890625,0.990262541599901,1,0.980712890625,0.980712890625,NA,2.67415730337079,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.9892578125,NA,NA,NA,1,0.9892578125,0.994599901816397,1,0.9892578125,0.9892578125,NA,2.60674157303371,7,"human_gut",89,"Human gut","removal","human_gut 7",12
0.921121822962314,0.932194046306505,0.944719101123595,0.903794762159273,0.944719101123595,0.921121822962314,0.932771244730419,0.55712890625,0.51318359375,0.543212890625,0.926657934634409,2.67415730337079,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.898334794040315,0.932194046306505,0.943396226415094,0.879355174206968,0.943396226415094,0.898334794040315,0.920314253647587,0.55712890625,0.50048828125,0.530517578125,0.91526442017341,2.62921348314607,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.900964066608238,0.932194046306505,0.943552088113814,0.882107459572248,0.943552088113814,0.900964066608238,0.921766420085183,0.55712890625,0.501953125,0.531982421875,0.916579056457372,2.67415730337079,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.913234005258545,0.930540242557883,0.942986425339366,0.895015906680806,0.942986425339366,0.913234005258545,0.927871772039181,0.55712890625,0.5087890625,0.53955078125,0.921887123908214,2.59550561797753,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.898334794040315,0.932194046306505,0.943396226415094,0.879355174206968,0.943396226415094,0.898334794040315,0.920314253647587,0.55712890625,0.50048828125,0.530517578125,0.91526442017341,2.53932584269663,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.899211218229623,0.932194046306505,0.943448275862069,0.880270692347736,0.943448275862069,0.899211218229623,0.920798743549473,0.55712890625,0.5009765625,0.531005859375,0.915702632268064,2.71910112359551,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.93908851884312,0.928886438809261,0.943221830985915,0.923793859649123,0.943221830985915,0.93908851884312,0.941150636802811,0.55712890625,0.523193359375,0.5546875,0.933987478826191,2.49438202247191,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.911042944785276,0.932194046306505,0.944141689373297,0.892819429778247,0.944141689373297,0.911042944785276,0.927297056199822,0.55712890625,0.507568359375,0.53759765625,0.92161849554589,2.49438202247191,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.91148115687993,0.932194046306505,0.94416704493872,0.893291072371896,0.94416704493872,0.91148115687993,0.927536231884058,0.55712890625,0.5078125,0.537841796875,0.921837601593217,2.67415730337079,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.912795793163891,0.932194046306505,0.944242973708069,0.894708994708995,0.944242973708069,0.912795793163891,0.92825311942959,0.55712890625,0.508544921875,0.53857421875,0.922494919735198,2.60674157303371,8,"human_gut",89,"Human gut","removal","human_gut 8",12
0.9873046875,NA,NA,NA,1,0.9873046875,0.993611793611794,1,0.9873046875,0.9873046875,NA,2.67415730337079,9,"human_gut",89,"Human gut","removal","human_gut 9",12
1,NA,NA,NA,1,1,1,1,1,1,NA,2.62921348314607,9,"human_gut",89,"Human gut","removal","human_gut 9",12
0.999267578125,NA,NA,NA,1,0.999267578125,0.999633654902919,1,0.999267578125,0.999267578125,NA,2.67415730337079,9,"human_gut",89,"Human gut","removal","human_gut 9",12
0.996826171875,NA,NA,NA,1,0.996826171875,0.998410563638587,1,0.996826171875,0.996826171875,NA,2.59550561797753,9,"human_gut",89,"Human gut","removal","human_gut 9",12
1,NA,NA,NA,1,1,1,1,1,1,NA,2.53932584269663,9,"human_gut",89,"Human gut","removal","human_gut 9",12
1,NA,NA,NA,1,1,1,1,1,1,NA,2.71910112359551,9,"human_gut",89,"Human gut","removal","human_gut 9",12
1,NA,NA,NA,1,1,1,1,1,1,NA,2.49438202247191,9,"human_gut",89,"Human gut","removal","human_gut 9",12
0.999755859375,NA,NA,NA,1,0.999755859375,0.99987791478452,1,0.999755859375,0.999755859375,NA,2.49438202247191,9,"human_gut",89,"Human gut","removal","human_gut 9",12
0.999755859375,NA,NA,NA,1,0.999755859375,0.99987791478452,1,0.999755859375,0.999755859375,NA,2.67415730337079,9,"human_gut",89,"Human gut","removal","human_gut 9",12
0.996826171875,NA,NA,NA,1,0.996826171875,0.998410563638587,1,0.996826171875,0.996826171875,NA,2.60674157303371,9,"human_gut",89,"Human gut","removal","human_gut 9",12
0.804605973371716,0.997722095671982,0.998660116123269,0.707592891760905,0.998660116123269,0.804605973371716,0.89119170984456,0.678466796875,0.5458984375,0.546630859375,0.901164034521849,2.67415730337079,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.894566390788053,0.96127562642369,0.979897516752069,0.8120590121873,0.979897516752069,0.894566390788053,0.935289691497366,0.678466796875,0.60693359375,0.619384765625,0.927921008605872,2.62921348314607,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.816120906801008,0.996203492786636,0.997800263968324,0.719692814042787,0.997800263968324,0.816120906801008,0.897862232779097,0.678466796875,0.5537109375,0.554931640625,0.906162199793822,2.67415730337079,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.892047499100396,0.9916476841306,0.995582329317269,0.813200498132005,0.995582329317269,0.892047499100396,0.940975517175935,0.678466796875,0.605224609375,0.60791015625,0.941847591615498,2.59550561797753,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.900323857502699,0.9916476841306,0.995622761639475,0.825015792798484,0.995622761639475,0.900323857502699,0.945578231292517,0.678466796875,0.61083984375,0.613525390625,0.945985770816649,2.53932584269663,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.827275998560633,0.996203492786636,0.997829861111111,0.732142857142857,0.997829861111111,0.827275998560633,0.904583907141452,0.678466796875,0.561279296875,0.5625,0.911739745673635,2.71910112359551,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.83447283195394,0.994684889901291,0.996990541702494,0.740112994350282,0.996990541702494,0.83447283195394,0.908521057786484,0.678466796875,0.566162109375,0.56787109375,0.914578860927616,2.49438202247191,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.843468873695574,0.997722095671982,0.998721772475501,0.751286449399657,0.998721772475501,0.843468873695574,0.914553257900897,0.678466796875,0.572265625,0.572998046875,0.920595484683778,2.49438202247191,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.914717524289313,0.947608200455581,0.973573343546534,0.84040404040404,0.973573343546534,0.914717524289313,0.943228200371057,0.678466796875,0.62060546875,0.637451171875,0.931162862372447,2.67415730337079,10,"human_gut",89,"Human gut","removal","human_gut 10",12
0.86002159050018,0.997722095671982,0.998746343501881,0.771579565472695,0.998746343501881,0.86002159050018,0.924207269914927,0.678466796875,0.58349609375,0.584228515625,0.928871843086081,2.60674157303371,10,"human_gut",89,"Human gut","removal","human_gut 10",12
