"a","b","c","d","e","f","g","h","i","j","k","l","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
1,1,0,0,1,1,1,1,1,0,0,1,FALSE,FALSE,4,0.273745189485993,0.958378890357879,0,0,-0.0193929365552937,-1.27864674629076,-0.173791107835727,-0.445833764494121,0.845848434832438,0,0,0.589509418581882
0,0,1,0,1,1,1,1,1,0,0,1,FALSE,FALSE,4,0,0,0.798602364947377,0,-0.0573259212240269,-1.20393758805141,0.183382988854731,-0.711802124597039,0.910868674396103,0,0,0.371380720942951
1,0,1,0,1,1,1,1,1,0,0,1,FALSE,FALSE,5,0.244982168019537,0,0.814603029170371,0,-0.163557382662861,-1.20682475676213,0.195978358604426,-1.02039136556347,0.78946499737507,0,0,0.576046053304363
0,1,1,0,1,1,1,1,1,0,0,1,FALSE,FALSE,5,0,0.251208451316873,0.642770723818217,0,-0.15791987070365,-1.12393668002181,0.189476529521247,-0.871070306641946,0.770423039896452,0,0,0.631886271592843
1,1,1,0,1,1,1,1,1,0,0,1,FALSE,FALSE,6,0.178871743704619,0.293050236842987,0.628497847115129,0,-0.252239041764012,-1.11271961050282,0.199687889027188,-1.12291226807321,0.658388221733696,0,0,0.8247113337371
0,0,0,1,1,1,1,1,1,0,0,1,FALSE,FALSE,4,0,0,0,1.06467759554053,0.479445037843939,-3.22147429073847,-0.369281769552285,0.12656060656119,2.57784309800616,0,0,-0.239188545333041
1,0,0,1,1,1,1,1,1,0,0,1,FALSE,FALSE,5,0.522741222990735,0,0,1.06168463975506,0.339847566519511,-3.28371309192571,-0.405520402274717,-0.334532607412324,2.41351937455512,0,0,0.0345915034581632
0,1,0,1,1,1,1,1,1,0,0,1,FALSE,FALSE,5,0,0.25949030761168,0,0.834225992168563,0.28829669334055,-2.72231361224214,-0.264493143796715,-0.154159431813173,2.1044317317931,0,0,0.108262747774287
1,1,0,1,1,1,1,1,1,0,0,1,FALSE,FALSE,6,0.345334308559277,0.438776733574316,0,0.673025706464155,0.0640077848881313,-2.41855101996545,-0.21603287079997,-0.652722135539827,1.66878762386625,0,0,0.529188069089704
0,0,1,1,1,1,1,1,1,0,0,1,FALSE,FALSE,5,0,0,0.302656523286598,0.881490783316921,-0.0152264437937427,-2.59390642447405,0.0194962512110493,-0.924746909279077,1.83954806470024,0,0,0.613614221294041
1,0,1,1,1,1,1,1,1,0,0,1,FALSE,FALSE,6,0.259587009286341,0,0.329634059200161,0.863676011609499,-0.128641816185796,-2.56887469186654,0.0361546274925035,-1.24742941054094,1.69213834878259,0,0,0.825585373133048
0,1,1,1,1,1,1,1,1,0,0,1,FALSE,FALSE,5,0,-0.461213225863151,0.387048196309777,1.24001199674264,0.186584609421923,-3.3061164897198,-0.0583476085542899,-0.718943220758838,2.47511701216059,0,0,0.233853285831351
1,1,1,1,1,1,1,1,1,0,0,1,FALSE,FALSE,5,0.33062519068613,-0.297900989779119,0.391525887880551,1.09037231782384,-0.0293276597830013,-3.0220462272475,-0.00956658423480386,-1.20280410222413,2.06231705610368,0,0,0.638302711526948
0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,-0.123058741892731,0,0.382017050024127
1,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,2,0.106093031183534,0,0,0,0,0,0,0,0,-0.110596571255009,0,0.291811522786527
0,1,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,2,0,0.516577709529961,0,0,0,0,0,0,0,-0.123058741892731,0,0.382017050024127
1,1,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,3,0.106093031183534,0.517747412833211,0,0,0,0,0,0,0,-0.110596571255009,0,0.291811522786527
0,0,1,0,0,0,0,0,0,1,0,1,FALSE,FALSE,2,0,0,0.531635853896197,0,0,0,0,0,0,-0.431662789313782,0,0.382017050024127
1,0,1,0,0,0,0,0,0,1,0,1,FALSE,FALSE,2,-0.450855704065109,0,0.538557253393813,0,0,0,0,0,0,-0.488640088562917,0,0.765356804196263
0,1,1,0,0,0,0,0,0,1,0,1,FALSE,FALSE,2,0,-0.281001865617039,0.724869187095959,0,0,0,0,0,0,-0.543830898904356,0,0.382017050024127
1,1,1,0,0,0,0,0,0,1,0,1,FALSE,FALSE,2,-0.713015480505979,-0.362793685132621,0.792060027014978,0,0,0,0,0,0,-0.666587891852418,0,0.98825797490021
0,0,0,1,0,0,0,0,0,1,0,1,FALSE,FALSE,2,0,0,0,0.531559043372574,0,0,0,0,0,-0.123058741892731,0,0.382017050024127
1,0,0,1,0,0,0,0,0,1,0,1,FALSE,FALSE,3,0.106093031183534,0,0,0.536442543500317,0,0,0,0,0,-0.110596571255009,0,0.291811522786527
0,1,0,1,0,0,0,0,0,1,0,1,FALSE,FALSE,2,0,-1.50716519208799,0,1.61297232352022,0,0,0,0,0,-0.123058741892731,0,0.382017050024127
1,1,0,1,0,0,0,0,0,1,0,1,FALSE,FALSE,3,0.106093031183534,-1.55686007289746,0,1.65351263442413,0,0,0,0,0,-0.110596571255009,0,0.291811522786527
0,0,1,1,0,0,0,0,0,1,0,1,FALSE,FALSE,3,0,0,0.201086292538925,0.367515986857927,0,0,0,0,0,-0.239785338309462,0,0.382017050024127
1,0,1,1,0,0,0,0,0,1,0,1,FALSE,FALSE,3,-0.130659642790673,0,0.228934660875507,0.338783412919814,0,0,0,0,0,-0.27129863939294,0,0.49311032198673
0,1,1,1,0,0,0,0,0,1,0,1,FALSE,FALSE,3,0,-1.89348152315719,0.501990504340368,1.48064398299298,0,0,0,0,0,-0.414454253070237,0,0.382017050024127
1,1,1,1,0,0,0,0,0,1,0,1,FALSE,FALSE,3,-0.493725670705739,-1.72225880411245,0.58001157409849,1.27141441476113,0,0,0,0,0,-0.51773919939663,0,0.801806964026144
0,0,0,0,1,0,0,0,0,1,0,1,FALSE,FALSE,2,0,0,0,0,0.581915567333877,0,0,0,0,-0.123058741892731,0,0.382017050024127
1,0,0,0,1,0,0,0,0,1,0,1,FALSE,FALSE,3,0.213782832426682,0,0,0,0.594430251764313,0,0,0,0,-0.0979468367336835,0,0.200248342897308
0,1,0,0,1,0,0,0,0,1,0,1,FALSE,FALSE,3,0,0.185910468508422,0,0,0.436783096086586,0,0,0,0,-0.123058741892731,0,0.382017050024127
1,1,0,0,1,0,0,0,0,1,0,1,FALSE,FALSE,4,0.189411985957043,0.170492704555788,0,0,0.45990712853979,0,0,0,0,-0.100809547355693,0,0.220969638447976
0,0,1,0,1,0,0,0,0,1,0,1,FALSE,FALSE,2,0,0,0.575221662478286,0,-0.0615948451393075,0,0,0,0,-0.456963484968477,0,0.382017050024127
1,0,1,0,1,0,0,0,0,1,0,1,FALSE,FALSE,2,-0.766298620938729,0,0.784015576412476,0,-0.340034742697951,0,0,0,0,-0.668177128503977,0,1.0335619286283
0,1,1,0,1,0,0,0,0,1,0,1,FALSE,FALSE,2,0,-0.285079578623899,0.760258969176135,0,-0.0460496592149604,0,0,0,0,-0.564373964063058,0,0.382017050024127
1,1,1,0,1,0,0,0,0,1,0,1,FALSE,FALSE,2,-1.23888501555938,-0.466182353341514,1.21536764969896,0,-0.486331682887497,0,0,0,0,-0.974080584608512,0,1.43537818758998
0,0,0,1,1,0,0,0,0,1,0,1,FALSE,FALSE,3,0,0,0,0.32573681373798,0.31044353429895,0,0,0,0,-0.123058741892731,0,0.382017050024127
1,0,0,1,1,0,0,0,0,1,0,1,FALSE,FALSE,4,0.1636715315721,0,0,0.328377473231929,0.317823991567304,0,0,0,0,-0.10383313836124,0,0.242855442192357
0,1,0,1,1,0,0,0,0,1,0,1,FALSE,FALSE,3,0,-0.97579123989509,0,0.76176495438673,0.708812818545257,0,0,0,0,-0.123058741892731,0,0.382017050024127
1,1,0,1,1,0,0,0,0,1,0,1,FALSE,FALSE,4,0.242452665209766,-1.05647002399976,0,0.801727630004794,0.752683082789701,0,0,0,0,-0.0945791475997982,0,0.175871837172459
0,0,1,1,1,0,0,0,0,1,0,1,FALSE,FALSE,4,0,0,0.120856724811823,0.305727548332317,0.191914932474747,0,0,0,0,-0.19321366873155,0,0.382017050024127
1,0,1,1,1,0,0,0,0,1,0,1,FALSE,FALSE,5,0.0308090408518535,0,0.108742734140773,0.308230233151105,0.20518484059914,0,0,0,0,-0.182562767644698,0,0.355821684101189
0,1,1,1,1,0,0,0,0,1,0,1,FALSE,FALSE,4,0,-1.09002086978032,0.0991430723622671,0.796393663278606,0.658214128617733,0,0,0,0,-0.18060932502313,0,0.382017050024127
1,1,1,1,1,0,0,0,0,1,0,1,FALSE,FALSE,4,0.233088152063401,-1.06261691750723,0.00803964826306947,0.802992197783142,0.746885516387096,0,0,0,0,-0.100346002000348,0,0.183834008073486
0,0,0,0,0,1,0,0,0,1,0,1,FALSE,FALSE,2,0,0,0,0,0,0.144918539465134,0,0,0,-0.0224811081158477,0,0.225629969234102
1,0,0,0,0,1,0,0,0,1,0,1,FALSE,FALSE,1,-0.961878899812975,0,0,0,0,-0.581462824756878,0,0,0,-0.639597339659427,0,1.82733246834571
0,1,0,0,0,1,0,0,0,1,0,1,FALSE,FALSE,3,0,0.515363523749676,0,0,0,0.144918539465134,0,0,0,-0.0224811081158477,0,0.225629969234102
1,1,0,0,0,1,0,0,0,1,0,1,FALSE,FALSE,2,-0.961878899812975,0.510844473406737,0,0,0,-0.581462824756878,0,0,0,-0.639597339659427,0,1.82733246834571
0,0,1,0,0,1,0,0,0,1,0,1,FALSE,FALSE,3,0,0,0.540219166133932,0,0,0.144918539465134,0,0,0,-0.336067597705596,0,0.225629969234102
1,0,1,0,0,1,0,0,0,1,0,1,FALSE,FALSE,3,0.522664602990908,0,0.555572893443635,0,0,0.539618774000801,0,0,0,-0.0096522534844441,0,-0.644701213797862
0,1,1,0,0,1,0,0,0,1,0,1,FALSE,FALSE,3,0,-0.324798370581169,0.763569540080506,0,0,0.144918539465134,0,0,0,-0.465718050901659,0,0.225629969234102
1,1,1,0,0,1,0,0,0,1,0,1,FALSE,FALSE,4,1.51270239721863,-0.496506221216162,0.926082858910317,0,0,1.28726486930689,0,0,0,0.410456313508265,0,-2.29329336977283
0,0,0,1,0,1,0,0,0,1,0,1,FALSE,FALSE,3,0,0,0,0.53902767454593,0,0.144918539465134,0,0,0,-0.0224811081158477,0,0.225629969234102
1,0,0,1,0,1,0,0,0,1,0,1,FALSE,FALSE,2,-0.961878899812975,0,0,0.457316707197315,0,-0.581462824756878,0,0,0,-0.639597339659427,0,1.82733246834571
0,1,0,1,0,1,0,0,0,1,0,1,FALSE,FALSE,3,0,-1.61327025300935,0,1.69657290265362,0,0.144918539465134,0,0,0,-0.0224811081158477,0,0.225629969234102
1,1,0,1,0,1,0,0,0,1,0,1,FALSE,FALSE,2,-0.961878899812975,-0.630883057728743,0,0.909984616746665,0,-0.581462824756878,0,0,0,-0.639597339659427,0,1.82733246834571
0,0,1,1,0,1,0,0,0,1,0,1,FALSE,FALSE,4,0,0,0.208093854293854,0.369267958608705,0,0.144918539465134,0,0,0,-0.143275454862575,0,0.225629969234102
1,0,1,1,0,1,0,0,0,1,0,1,FALSE,FALSE,3,-0.275711373543061,0,0.256790102302041,0.30612082386578,0,-0.0632902108096394,0,0,0,-0.348431832788,0,0.684739318782449
0,1,1,1,0,1,0,0,0,1,0,1,FALSE,FALSE,4,0,-2.02051518478832,0.529185727478773,1.5570757039168,0,0.144918539465134,0,0,0,-0.329662905845557,0,0.225629969234102
1,1,1,1,0,1,0,0,0,1,0,1,FALSE,FALSE,4,0.433271565484367,-2.45758592790459,0.522118603685595,1.91325179396549,0,0.472111901203639,0,0,0,-0.0475849274742215,0,-0.495845623343345
0,0,0,0,1,1,0,0,0,1,0,1,FALSE,FALSE,2,0,0,0,0,0.521025209319879,-1.374775716988,0,0,0,-1.07719262358174,0,1.86558955851255
1,0,0,0,1,1,0,0,0,1,0,1,FALSE,FALSE,1,-67.1196360293149,0,0,0,-4.94672293906266,-36.1134694914268,0,0,0,-33.0710232161346,0,96.4218534452213
0,1,0,0,1,1,0,0,0,1,0,1,FALSE,FALSE,3,0,0.27082158461266,0,0,0.333793810252811,-0.828670698074759,0,0,0,-0.698180036243402,0,1.27626696370976
1,1,0,0,1,1,0,0,0,1,0,1,FALSE,FALSE,2,-3.12815388294928,0.619332763233301,0,0,-0.161975898463758,-1.74492574252128,0,0,0,-1.70153458771523,0,4.92474316098523
0,0,1,0,1,1,0,0,0,1,0,1,FALSE,FALSE,2,0,0,0.637950768198708,0,-0.111011310413262,0.468709495869311,0,0,0,-0.168078615455694,0,-0.12378510660885
1,0,1,0,1,1,0,0,0,1,0,1,FALSE,FALSE,3,0.206395508715944,0,0.569561898135781,0,-0.0264429132292545,0.377909141804182,0,0,0,-0.167154135923665,0,-0.201286648132012
0,1,1,0,1,1,0,0,0,1,0,1,FALSE,FALSE,2,0,-0.401792163418221,0.886392535010513,0,-0.0793724737193962,0.376427284674028,0,0,0,-0.376340631849231,0,-0.0241998798259733
1,1,1,0,1,1,0,0,0,1,0,1,FALSE,FALSE,3,-0.119797661436501,-0.433394712292648,0.945628257931483,0,-0.125969790190476,0.421871959098205,0,0,0,-0.393257859782347,0,0.0286169317618583
0,0,0,1,1,1,0,0,0,1,0,1,FALSE,FALSE,3,0,0,0,0.288376123981744,0.308185716985396,-0.753978588055734,0,0,0,-0.6463415639869,0,1.19566388085345
1,0,0,1,1,1,0,0,0,1,0,1,FALSE,FALSE,5,8.49042569081078,0,0,0.685462928446755,0.70676416453959,4.49518070582718,0,0,0,3.99405000561883,0,-11.6878812219753
0,1,0,1,1,1,0,0,0,1,0,1,FALSE,FALSE,3,0,-0.334035230028689,0,0.418099542153865,0.443375671708679,-1.14829232575628,0,0,0,-0.920006637137745,0,1.62118275912802
1,1,0,1,1,1,0,0,0,1,0,1,FALSE,FALSE,2,-2.70012512779055,0.769428493044278,0,-0.13671490152269,-0.129971493332885,-1.51504006861526,0,0,0,-1.49170911224215,0,4.31273367312862
0,0,1,1,1,1,0,0,0,1,0,1,FALSE,FALSE,4,0,0,0.0784154950240008,0.286412219307553,0.231946671919446,-0.531609234650678,0,0,0,-0.53752947452778,0,0.955696695395108
1,0,1,1,1,1,0,0,0,1,0,1,FALSE,FALSE,3,-0.556875557794378,0,0.3259259040216,0.254168969711015,-0.034836219871214,-0.174008614422123,0,0,0,-0.498432373315754,0,1.04327939402591
0,1,1,1,1,1,0,0,0,1,0,1,FALSE,FALSE,4,0,-0.372658917822729,0.0234213683409235,0.432512563276117,0.436236060098656,-1.12746794612363,0,0,0,-0.919149557675039,0,1.59871038290871
1,1,1,1,1,1,0,0,0,1,0,1,FALSE,FALSE,3,-2.04756399979458,-0.906688184404565,0.854679256589954,0.523323374488915,-0.25194068359834,-0.666493747343429,0,0,0,-1.32226508418487,0,2.84219556922008
0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,2,0,0,0,0,0,0,0.36365536436854,0,0,0.0412158541608063,0,-0.0689694160015183
1,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3,0.312165414299694,0,0,0,0,0,0.256060976010415,0,0,0.0292804472258324,0,-0.200954882584603
0,1,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3,0,0.481910666544797,0,0,0,0,0.17482765289478,0,0,-0.0440835778438031,0,0.165204889203997
1,1,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,4,0.189180988949466,0.498191098020034,0,0,0,0,0.103243254814324,0,0,-0.0541984473132414,0,0.0931291294506497
0,0,1,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3,0,0,0.508317245361904,0,0,0,0.08266626785215,0,0,-0.380783840403698,0,0.279498644822249
1,0,1,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3,-0.24848215529926,0,0.484214843229848,0,0,0,0.181634275469355,0,0,-0.351273750615548,0,0.368035452636828
0,1,1,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3,0,-0.241387289272601,0.67336500195127,0,0,0,0.0860137949352701,0,0,-0.47507859938533,0,0.275347215867632
1,1,1,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3,-0.354845730560227,-0.21715553902769,0.622377111409649,0,0,0,0.227009329622901,0,0,-0.423470808549702,0,0.402199227979539
0,0,0,1,0,0,1,0,0,1,0,1,FALSE,FALSE,3,0,0,0,0.631623765223447,0,0,0.395684056213196,0,0,0.0556842243003213,0,-0.108689733537678
1,0,0,1,0,0,1,0,0,1,0,1,FALSE,FALSE,4,0.331902336415916,0,0,0.61779405674605,0,0,0.280585637996163,0,0,0.0426773991990116,0,-0.248150397176283
0,1,0,1,0,0,1,0,0,1,0,1,FALSE,FALSE,2,0,2.86024347779551,0,-1.73440712632191,0,0,-0.845026903784578,0,0,-0.504784042479529,0,1.42997545893181
1,1,0,1,0,0,1,0,0,1,0,1,FALSE,FALSE,2,-0.63285580565495,3.53487138770654,0,-2.26609833578115,0,0,-0.91820144709039,0,0,-0.612177416508735,0,2.05880793723001
0,0,1,1,0,0,1,0,0,1,0,1,FALSE,FALSE,2,0,0,3.66495344398971,-2.91601866467221,0,0,-1.81013526445468,0,0,-3.06818656065394,0,2.62685264419263
1,0,1,1,0,0,1,0,0,1,0,1,FALSE,FALSE,4,1.59199666304127,0,-1.06140626265485,1.59272028784842,0,0,0.48243188237555,0,0,0.897999372709768,0,-1.56986394948555
0,1,1,1,0,0,1,0,0,1,0,1,FALSE,FALSE,3,0,0.551691036122659,1.22465442549632,-1.01019691300579,0,0,-0.580708113537762,0,0,-1.09627046470052,0,1.1021810447766
1,1,1,1,0,0,1,0,0,1,0,1,FALSE,FALSE,3,-2.3181512947662,1.9828558216623,1.77635853007708,-2.63152711930387,0,0,-0.729671491794313,0,0,-1.75611579734075,0,3.25792423128009
0,0,0,0,1,0,1,0,0,1,0,1,FALSE,FALSE,3,0,0,0,0,0.722996745899116,0,0.337500101143289,0,0,0.029400696948805,0,-0.0365330191112693
1,0,0,0,1,0,1,0,0,1,0,1,FALSE,FALSE,4,0.394271254944604,0,0,0,0.689773379590723,0,0.202808099184001,0,0,0.0148689694084694,0,-0.204723869767705
0,1,0,0,1,0,1,0,0,1,0,1,FALSE,FALSE,3,0,-0.434899706416072,0,0,1.12761917137866,0,0.493269748946974,0,0,0.0997667590988449,0,-0.229710433389282
1,1,0,0,1,0,1,0,0,1,0,1,FALSE,FALSE,4,0.447661454213615,-0.150795602306328,0,0,0.82557180490912,0,0.238579818908724,0,0,0.0372996392476647,0,-0.294481076203866
0,0,1,0,1,0,1,0,0,1,0,1,FALSE,FALSE,2,0,0,0.902753138770184,0,-0.477378511087896,0,-0.118101428403554,0,0,-0.700439137143689,0,0.528480298052341
1,0,1,0,1,0,1,0,0,1,0,1,FALSE,FALSE,4,0.65130033999177,0,-0.197251155316682,0,0.930396213652562,0,0.214549864390862,0,0,0.164865277465612,0,-0.437824200040219
0,1,1,0,1,0,1,0,0,1,0,1,FALSE,FALSE,2,0,-0.399354456383481,1.24676661349215,0,-0.563255486829978,0,-0.148679904389467,0,0,-0.913945384176701,0,0.566402133318769
1,1,1,0,1,0,1,0,0,1,0,1,FALSE,FALSE,4,0.663726218760667,-0.0194172187068693,-0.201511207301215,0,0.953079072839988,0,0.219409603352832,0,0,0.17099305063354,0,-0.454416090432559
0,0,0,1,1,0,1,0,0,1,0,1,FALSE,FALSE,4,0,0,0,0.306121835258614,0.478064836487367,0,0.361883781121143,0,0,0.0404155741406103,0,-0.0667723906134816
1,0,0,1,1,0,1,0,0,1,0,1,FALSE,FALSE,5,0.374279273359377,0,0,0.319035112278702,0.436194025062569,0,0.235050081344443,0,0,0.0270853403004047,0,-0.227710530182294
0,1,0,1,1,0,1,0,0,1,0,1,FALSE,FALSE,2,0,5.16810354893073,0,-1.89339393954836,-2.57038044864134,0,-1.66439427884274,0,0,-0.874918124760569,0,2.44611225508726
1,1,0,1,1,0,1,0,0,1,0,1,FALSE,FALSE,2,-3.98892715348156,13.3561662142291,0,-5.51581214232123,-6.95392834958267,0,-3.52297354704098,0,0,-2.18305454179372,0,8.14260816808581
0,0,1,1,1,0,1,0,0,1,0,1,FALSE,FALSE,3,0,0,1.39208214283366,0.114553438018308,-1.21968647510027,0,-0.355931447171742,0,0,-1.09192021855619,0,0.823424715730115
1,0,1,1,1,0,1,0,0,1,0,1,FALSE,FALSE,5,5.60551434768026,0,-4.05007517177566,1.05686410164877,4.79035149078989,0,0.550704494416624,0,0,3.13514923589144,0,-5.06702275917485
0,1,1,1,1,0,1,0,0,1,0,1,FALSE,FALSE,3,0,-1.5429022999729,3.99567042333429,0.412916755614425,-3.48487007608786,0,-1.09351784752703,0,0,-2.93644250852627,0,1.73814100119566
1,1,1,1,1,0,1,0,0,1,0,1,FALSE,FALSE,5,6.29452956689011,-0.0944505361742457,-4.55962932351245,1.19095512648914,5.39042388372918,0,0.616993623691841,0,0,3.54181504993151,0,-5.73506580814625
0,0,0,0,0,1,1,0,0,1,0,1,FALSE,FALSE,1,0,0,0,0,0,-4.20001947229299,-2.16067345765816,0,0,-4.01403737286238,0,7.593971851079
1,0,0,0,0,1,1,0,0,1,0,1,FALSE,FALSE,2,-4.75018435251241,0,0,0,0,-2.78684010868054,0.325937885540048,0,0,-2.46794778488201,0,7.02403147482782
0,1,0,0,0,1,1,0,0,1,0,1,FALSE,FALSE,2,0,0.698116116389751,0,0,0,-1.5632664324944,-0.849455140601664,0,0,-1.59173627532869,0,3.1224471014386
1,1,0,0,0,1,1,0,0,1,0,1,FALSE,FALSE,3,-2.73330192237662,0.469732530733905,0,0,0,-1.61270387513139,0.152409535498237,0,0,-1.49453950639361,0,4.25732455223548
0,0,1,0,0,1,1,0,0,1,0,1,FALSE,FALSE,2,0,0,0.623223034185244,0,0,-0.879234760585785,-0.509296299741138,0,0,-1.32510673444087,0,1.96243533533444
1,0,1,0,0,1,1,0,0,1,0,1,FALSE,FALSE,3,-2.33905570048895,0,0.435864928068341,0,0,-1.18168579015258,0.218695399005864,0,0,-1.37215811738462,0,3.37478476316278
0,1,1,0,0,1,1,0,0,1,0,1,FALSE,FALSE,2,0,-0.248413507714196,0.795633214132478,0,0,-0.898810099716123,-0.519030826578833,0,0,-1.44317065844237,0,1.9956320784813
1,1,1,0,0,1,1,0,0,1,0,1,FALSE,FALSE,3,-2.4093947465119,-0.0862159713154363,0.490068551342414,0,0,-1.19757490507628,0.237208715848045,0,0,-1.41454904178666,0,3.42877778173239
0,0,0,1,0,1,1,0,0,1,0,1,FALSE,FALSE,1,0,0,0,-0.212863206996634,0,-4.09597381924632,-2.10893309213067,0,0,-3.9184539428769,0,7.41752653911066
1,0,0,1,0,1,1,0,0,1,0,1,FALSE,FALSE,3,-4.88595470774133,0,0,0.244339376432732,0,-2.86587936805144,0.337619283213724,0,0,-2.53347465237733,0,7.21027772105517
0,1,0,1,0,1,1,0,0,1,0,1,FALSE,FALSE,2,0,0.914919444415898,0,-0.253174249228844,0,-0.620660720909565,-0.380711251380049,0,0,-0.725794408475715,0,1.52393381449613
1,1,0,1,0,1,1,0,0,1,0,1,FALSE,FALSE,4,-3.19093370814808,0.372122539336454,0,0.0693324107678384,0,-1.87911606320419,0.191783218130923,0,0,-1.7154064057792,0,4.88509194748565
0,0,1,1,0,1,1,0,0,1,0,1,FALSE,FALSE,2,0,0,0.701098170983145,-0.1296874141401,0,-0.400894433671557,-0.271424724751076,0,0,-0.930875669492504,0,1.15124423087233
1,0,1,1,0,1,1,0,0,1,0,1,FALSE,FALSE,4,-3.16619928962842,0,0.298273627701622,0.118799606433627,0,-1.72682102162986,0.258228663849678,0,0,-1.74993025972867,0,4.61731199626983
0,1,1,1,0,1,1,0,0,1,0,1,FALSE,FALSE,2,0,-0.157975629861625,0.799547364888074,-0.111047399020991,0,-0.482095152987801,-0.311804642368903,0,0,-1.06261998642328,0,1.28894807367853
1,1,1,1,0,1,1,0,0,1,0,1,FALSE,FALSE,4,-3.68638000951837,-0.144096811049508,0.321892861743985,0.176626409211125,0,-2.0187268428452,0.308414022541919,0,0,-2.00466427723302,0,5.31236464615802
0,0,0,0,1,1,1,0,0,1,0,1,FALSE,FALSE,2,0,0,0,0,0.15755753644809,-1.94222799971238,-0.809377653653176,0,0,-1.83664223597711,0,3.48169685696258
1,0,0,0,1,1,1,0,0,1,0,1,FALSE,FALSE,2,-24.2820641417297,0,0,0,-1.15057637884274,-13.4638087579003,0.682479426863817,0,0,-12.0113135615675,0,34.7107556102327
0,1,0,0,1,1,1,0,0,1,0,1,FALSE,FALSE,3,0,0.453242540223462,0,0,0.133379671017982,-0.576818977077251,-0.16544873375371,0,0,-0.59812610993711,0,1.20966515271874
1,1,0,0,1,1,1,0,0,1,0,1,FALSE,FALSE,3,-3.77208248712523,0.517426970391401,0,0,-0.0732554642677451,-2.17327408989913,0.157490742789923,0,0,-2.0033159102609,0,5.73917810345293
0,0,1,0,1,1,1,0,0,1,0,1,FALSE,FALSE,4,0,0,0.419122366804261,0,0.128279659027613,-0.128524790364454,0.0500840227010215,0,0,-0.432926314160184,0,0.458601416041539
1,0,1,0,1,1,1,0,0,1,0,1,FALSE,FALSE,3,-2.24951785627425,0,0.433331292321405,0,0.00610008781250193,-1.13440957937332,0.217428487838154,0,0,-1.32793112314575,0,3.24920888130113
0,1,1,0,1,1,1,0,0,1,0,1,FALSE,FALSE,4,0,-0.206174636481822,0.560422688614482,0,0.129407319752643,-0.138172422557399,0.046922014332392,0,0,-0.523072455830646,0,0.472933899378293
1,1,1,0,1,1,1,0,0,1,0,1,FALSE,FALSE,3,-2.54110737675424,-0.0803839811781595,0.490263687766611,0,-0.00929755354917283,-1.26855695051296,0.237887386096589,0,0,-1.47909088402258,0,3.61652411576479
0,0,0,1,1,1,1,0,0,1,0,1,FALSE,FALSE,3,0,0,0,0.291376262051953,0.244130243144454,-0.844067662073519,-0.13770928593119,0,0,-0.771073599179322,0,1.46366230326214
1,0,0,1,1,1,1,0,0,1,0,1,FALSE,FALSE,6,6.39246681584114,0,0,0.584195015886294,0.67550928923021,3.29268665004618,0.144539764163435,0,0,2.97834191614993,0,-8.78568697207593
0,1,0,1,1,1,1,0,0,1,0,1,FALSE,FALSE,3,0,0.00115889384829093,0,0.290913569455954,0.243930949244164,-0.842320283744096,-0.137129406533963,0,0,-0.769598918559381,0,1.46105750490848
1,1,0,1,1,1,1,0,0,1,0,1,FALSE,FALSE,3,-3.05380113094943,0.710795266343949,0,-0.132296343962626,-0.084182409780149,-1.74853669038464,0.0831179421795248,0,0,-1.65775988085731,0,4.76234294672433
0,0,1,1,1,1,1,0,0,1,0,1,FALSE,FALSE,4,0,0,0.0731773178519631,0.286518323438015,0.237575052944244,-0.545710302333315,0.00115143787539121,0,0,-0.543755222456886,0,0.969485737869543
1,0,1,1,1,1,1,0,0,1,0,1,FALSE,FALSE,4,-3.12129550901058,0,0.282285289688526,0.129659804511749,0.00821072452800553,-1.71302133599479,0.260137377453112,0,0,-1.72493513989067,0,4.56187373711685
0,1,1,1,1,1,1,0,0,1,0,1,FALSE,FALSE,4,0,-0.548855293839887,0.194470961857757,0.497598619520111,0.321095760413301,-0.878736999485313,-0.0433151297977385,0,0,-0.865380827680646,0,1.38401257524329
1,1,1,1,1,1,1,0,0,1,0,1,FALSE,FALSE,4,-3.70277329114747,-0.125209034302224,0.348911220127259,0.148591284775511,-0.0154650341559452,-2.00645663941066,0.298240783272632,0,0,-2.01835322579118,0,5.3256781038732
0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE,1,0,0,0,0,0,0,0,-0.246582973780435,0,-0.233586522279168,0,0.553875506738077
