"a","b","c","d","e","f","g","h","i","j","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star"
0,1,0,0,0,1,1,0,1,0,FALSE,FALSE,3,0,-0.837291345625903,0,0,0,2.29278820209788,0.739992509263464,0,0.721209332091867,0
1,1,0,0,0,1,1,0,1,0,FALSE,FALSE,3,-0.298943935594525,-0.851498691565379,0,0,0,2.50528236735231,0.736343323824186,0,0.771134939102234,0
0,0,1,0,0,1,1,0,1,0,FALSE,FALSE,3,0,0,-0.445463466430722,0,0,2.04946144892547,0.631480267456996,0,0.846284379575099,0
1,0,1,0,0,1,1,0,1,0,FALSE,FALSE,3,-0.317388782369417,0,-0.255399183929704,0,0,2.22961775170325,0.559292184274877,0,0.821488093280505,0
0,1,1,0,0,1,1,0,1,0,FALSE,FALSE,4,0,-0.824323392038491,0.0383043180509124,0,0,2.27964855838303,0.723168894345858,0,0.704877955985791,0
1,1,1,0,0,1,1,0,1,0,FALSE,FALSE,4,-0.292263460918546,-0.786479632214667,0.191113382746794,0,0,2.43497558839023,0.652486085829648,0,0.688536418071623,0
0,0,0,1,0,1,1,0,1,0,FALSE,FALSE,3,0,0,0,-1.70764893851228,0,2.85232257804071,1.08981942389855,0,0.534113933349528,0
1,0,0,1,0,1,1,0,1,0,FALSE,FALSE,3,-0.0766993064673267,0,0,-1.7838271285073,0,2.94531556231979,1.11486464569657,0,0.540789151594685,0
0,1,0,1,0,1,1,0,1,0,FALSE,FALSE,3,0,-0.692194382390057,0,-0.944023019705061,0,2.72950758764052,1.0312032722118,0,0.638635687941718,0
1,1,0,1,0,1,1,0,1,0,FALSE,FALSE,3,-0.155739189743906,-0.672478213958905,0,-1.12045486770463,0,2.9218295648974,1.08372759994811,0,0.649212674292158,0
0,0,1,1,0,1,1,0,1,0,FALSE,FALSE,3,0,0,-0.150021196604159,-1.61532151225114,0,2.83502169979225,1.10722640242951,0,0.601887771885608,0
1,0,1,1,0,1,1,0,1,0,FALSE,FALSE,3,-0.0846089144326145,0,-0.0756083234063376,-1.74515142577254,0,2.94618608359507,1.12622027496296,0,0.575634481386776,0
0,1,1,1,0,1,1,0,1,0,FALSE,FALSE,4,0,-0.628248765381339,0.122599066672773,-1.09001860082759,0,2.75499183956807,1.0223931062729,0,0.573594293468454,0
1,1,1,1,0,1,1,0,1,0,FALSE,FALSE,4,-0.122257219977887,-0.569895754115067,0.20480180839322,-1.32640993497228,0,2.92305421216228,1.05771814211893,0,0.538287069783568,0
0,0,0,0,1,1,1,0,1,0,TRUE,TRUE,4,0,0,0,0,0.120757382299544,1.89158807239775,0.478736518387658,0,0.624938732453659,0
1,0,0,0,1,1,1,0,1,0,FALSE,FALSE,4,-0.359398271708219,0,0,0,0.265147324319401,2.06185693091233,0.46488761486172,0,0.634437084116977,0
0,1,0,0,1,1,1,0,1,0,FALSE,FALSE,4,0,-0.843004164210536,0,0,0.104163858489926,2.2385565871168,0.738718306314574,0,0.685945000109105,0
1,1,0,0,1,1,1,0,1,0,FALSE,FALSE,4,-0.346235501893728,-0.867062046160814,0,0,0.242792045482465,2.41249132136907,0.732796042408008,0,0.696836493160693,0
0,0,1,0,1,1,1,0,1,0,FALSE,FALSE,4,0,0,-0.451050480410006,0,0.0967819946122066,1.99810334449565,0.630534054499192,0,0.815428703653259,0
1,0,1,0,1,1,1,0,1,0,FALSE,FALSE,4,-0.366713739744885,0,-0.240599316606014,0,0.255297398257855,2.1221400830373,0.545577555055097,0,0.736241568342013,0
0,1,1,0,1,1,1,0,1,0,FALSE,FALSE,5,0,-0.830921267990786,0.0360389223543833,0,0.106317328670111,2.22507287138415,0.722863331677667,0,0.669850444728683,0
1,1,1,0,1,1,1,0,1,0,FALSE,FALSE,5,-0.340895929163079,-0.795900019284224,0.211144059208745,0,0.253270854620477,2.3308108334086,0.63999659169095,0,0.602374093659514,0
0,0,0,1,1,1,1,0,1,0,FALSE,FALSE,4,0,0,0,-1.08143844455779,0.93076876651278,2.01898303262678,0.839919464555496,0,0.264112317505845,0
1,0,0,1,1,1,1,0,1,0,FALSE,FALSE,4,-0.382675973802801,0,0,-1.26538365024589,1.22228797310563,2.22194895919268,0.886608310776229,0,0.212851784017555,0
0,1,0,1,1,1,1,0,1,0,FALSE,FALSE,4,0,-0.78537645629288,0,-0.512246541349332,0.488977476434852,2.27518120131368,0.892028027045827,0,0.51086143617419,0
1,1,0,1,1,1,1,0,1,0,FALSE,FALSE,4,-0.359909076735966,-0.791414027430307,0,-0.680872468861612,0.759756795452781,2.46804140757273,0.936339754268632,0,0.464547473797471,0
0,0,1,1,1,1,1,0,1,0,FALSE,FALSE,4,0,0,-0.317517439387632,-0.959055850538937,0.822225122200635,2.07954772493971,0.905903686159317,0,0.439041383587015,0
1,0,1,1,1,1,1,0,1,0,FALSE,FALSE,4,-0.384027890219597,0,-0.0574725887971574,-1.24388149697852,1.203670791028,2.23362857442599,0.898716798638526,0,0.244333916474219,0
0,1,1,1,1,1,1,0,1,0,FALSE,FALSE,5,0,-0.756370055205732,0.0703617519408679,-0.560388512319706,0.529347439221202,2.25229788986544,0.875481415273013,0,0.462984002941741,0
1,1,1,1,1,1,1,0,1,0,FALSE,FALSE,5,-0.356734598369793,-0.679105101397111,0.272302165841291,-0.865696073768738,0.91360147153825,2.37778121133061,0.871913013355662,0,0.279668819329207,0
0,0,0,0,0,0,0,1,1,0,TRUE,TRUE,2,0,0,0,0,0,0,0,1.4751151428601,1.02895599579639,0
1,0,0,0,0,0,0,1,1,0,FALSE,FALSE,2,-0.140695651989388,0,0,0,0,0,0,1.5053802959344,1.07946229892164,0
0,1,0,0,0,0,0,1,1,0,FALSE,FALSE,2,0,-0.028637553813838,0,0,0,0,0,1.48087088557493,1.03806710712924,0
1,1,0,0,0,0,0,1,1,0,FALSE,FALSE,2,-0.140218632061761,0.00980246753923286,0,0,0,0,0,1.50330752665989,1.07617238018096,0
0,0,1,0,0,0,0,1,1,0,TRUE,TRUE,3,0,0,0.294626696815359,0,0,0,0,1.26641395463502,0.946122511841538,0
1,0,1,0,0,0,0,1,1,0,FALSE,FALSE,3,-0.0616218222020029,0,0.35343417861443,0,0,0,0,1.23801272129632,0.95170967967936,0
0,1,1,0,0,0,0,1,1,0,TRUE,TRUE,4,0,0.0646922886136059,0.235348254365995,0,0,0,0,1.29540208193246,0.942206464736688,0
1,1,1,0,0,0,0,1,1,0,FALSE,FALSE,4,-0.0745541400673708,0.100378377736753,0.273797760966452,0,0,0,0,1.27703106656823,0.946805986543615,0
0,0,0,1,0,0,0,1,1,0,FALSE,FALSE,2,0,0,0,-0.619159919811532,0,0,0,1.8392961397211,1.05113976485258,0
1,0,0,1,0,0,0,1,1,0,FALSE,FALSE,2,-0.134610308394172,0,0,-0.67598106627054,0,0,0,1.90167365423881,1.1014974128424,0
0,1,0,1,0,0,0,1,1,0,FALSE,FALSE,3,0,0.1769734852935,0,-0.828448691309761,0,0,0,1.92682763354104,1.00233376538936,0
1,1,0,1,0,0,0,1,1,0,FALSE,FALSE,3,-0.120340467068553,0.241514699748489,0,-0.955572725266653,0,0,0,2.01451483271215,1.02955380507626,0
0,0,1,1,0,0,0,1,1,0,FALSE,FALSE,3,0,0,0.644613544256857,-0.856888894009843,0,0,0,1.52250773344597,0.878425991666044,0
1,0,1,1,0,0,0,1,1,0,FALSE,FALSE,3,0.00861126838603443,0,0.633190216304786,-0.849041097439004,0,0,0,1.52413120129399,0.878265216500788,0
0,1,1,1,0,0,0,1,1,0,FALSE,FALSE,4,0,0.460143477830839,0.409878011524723,-1.31448555767819,0,0,0,1.86545401602383,0.814420558317515,0
1,1,1,1,0,0,0,1,1,0,FALSE,FALSE,4,-0.0118688791246728,0.472893085675567,0.419118714030909,-1.3379811874268,0,0,0,1.87271871643129,0.812868698207932,0
0,0,0,0,1,0,0,1,1,0,FALSE,FALSE,2,0,0,0,0,-0.564876120011906,0,0,1.50729779948437,1.3617429125741,0
1,0,0,0,1,0,0,1,1,0,FALSE,FALSE,3,0.0245259639409516,0,0,0,-0.571424177484548,0,0,1.50239506209037,1.35679636435605,0
0,1,0,0,1,0,0,1,1,0,FALSE,FALSE,3,0,0.183756913851845,0,0,-0.578885856967762,0,0,1.47116343838681,1.311533770501,0
1,1,0,0,1,0,0,1,1,0,FALSE,FALSE,4,0.0380770344480035,0.176855205611299,0,0,-0.588525652764623,0,0,1.46490901053478,1.30573995883931,0
0,0,1,0,1,0,0,1,1,0,FALSE,FALSE,3,0,0,0.447054101062026,0,-0.389627083920635,0,0,1.18063898074628,1.13280997000937,0
1,0,1,0,1,0,0,1,1,0,FALSE,FALSE,4,0.0716835280558326,0,0.394232343284071,0,-0.429472071572785,0,0,1.20490588318977,1.14540200540071,0
0,1,1,0,1,0,0,1,1,0,FALSE,FALSE,4,0,0.250026950124456,0.254879973312746,0,-0.484023191871468,0,0,1.27189321697232,1.16290430091659,0
1,1,1,0,1,0,0,1,1,0,FALSE,FALSE,5,0.0684633056267603,0.228752200962342,0.220783177745092,0,-0.514046084222375,0,0,1.28730517611866,1.17236994591792,0
0,0,0,1,1,0,0,1,1,0,FALSE,FALSE,2,0,0,0,-0.656799206211712,-0.213108148321053,0,0,1.87357642789434,1.17803728582812,0
1,0,0,1,1,0,0,1,1,0,FALSE,FALSE,2,-0.083823907195999,0,0,-0.68551366653058,-0.175349579681408,0,0,1.90634607233229,1.18691202431385,0
0,1,0,1,1,0,0,1,1,0,FALSE,FALSE,3,0,0.232167808407089,0,-0.910489405623085,-0.094937575161929,0,0,1.96939840278512,1.04364378866503,0
1,1,0,1,1,0,0,1,1,0,FALSE,FALSE,3,-0.109770541597582,0.255414374167247,0,-0.973493631347687,-0.0336590998327666,0,0,2.02190596834062,1.04180899951649,0
0,0,1,1,1,0,0,1,1,0,FALSE,FALSE,4,0,0,0.588084928539052,-0.817739662166451,0.10362253522138,0,0,1.53361953409256,0.83186877560798,0
1,0,1,1,1,0,0,1,1,0,FALSE,FALSE,4,-0.0340485728411157,0,0.616528480473949,-0.837187347509,0.134278874766476,0,0,1.53048779897496,0.818730695204249,0
0,1,1,1,1,0,0,1,1,0,FALSE,FALSE,5,0,0.342754257864867,0.379381650429606,-1.13515232095922,0.165676880769165,0,0,1.79572958777545,0.756311264478325,0
1,1,1,1,1,0,0,1,1,0,FALSE,FALSE,5,-0.0872150586975446,0.376476288821235,0.431706142083988,-1.21619614737623,0.250308014349173,0,0,1.81349549630229,0.715224451154343,0
0,0,0,0,0,1,0,1,1,0,FALSE,FALSE,2,0,0,0,0,0,2.21375632836126,0,-0.284933278267719,0.982806471545239,0
1,0,0,0,0,1,0,1,1,0,FALSE,FALSE,2,-0.581264846155153,0,0,0,0,2.6886927132192,0,-0.537495421429447,1.18156549768041,0
0,1,0,0,0,1,0,1,1,0,FALSE,FALSE,2,0,-0.48736288318705,0,0,0,2.50223563209789,0,-0.416335901088652,1.13184838232702,0
1,1,0,0,0,1,0,1,1,0,FALSE,FALSE,2,-0.648023713603245,-0.396970744681041,0,0,0,2.9782141353249,0,-0.673533567910531,1.32579199568193,0
0,0,1,0,0,1,0,1,1,0,FALSE,FALSE,2,0,0,-0.286896628965148,0,0,2.25360672766857,0,-0.113390831832811,1.06263591872163,0
1,0,1,0,0,1,0,1,1,0,FALSE,FALSE,3,-0.543613295645587,0,0.132299441128789,0,0,2.63955200739502,0,-0.600240698105934,1.13187830899997,0
0,1,1,0,0,1,0,1,1,0,FALSE,FALSE,3,0,-0.45325026966798,0.0720595158829554,0,0,2.4720345496092,0,-0.450224599939687,1.10136562539791,0
1,1,1,0,0,1,0,1,1,0,FALSE,FALSE,3,-0.531498246297565,-0.258211417431207,0.32745032222706,0,0,2.75538656636313,0,-0.78128097507882,1.15239902679215,0
0,0,0,1,0,1,0,1,1,0,FALSE,FALSE,2,0,0,0,-1.81944483627362,0,3.33914421026271,0,-0.109502258510056,1.02453440357097,0
1,0,0,1,0,1,0,1,1,0,FALSE,FALSE,2,-0.859636694739619,0,0,-2.61072041217827,0,4.53096157265467,0,-0.406723343805171,1.33662798907549,0
0,1,0,1,0,1,0,1,1,0,FALSE,FALSE,2,0,-0.261584669212804,0,-1.49322055235697,0,3.29220041923039,0,-0.211485204463488,1.09704863058302,0
1,1,0,1,0,1,0,1,1,0,FALSE,FALSE,3,-0.8583413564886,0.0331913319910353,0,-2.65092125280339,0,4.53512218187435,0,-0.393335309087637,1.32695670038983,0
0,0,1,1,0,1,0,1,1,0,FALSE,FALSE,3,0,0,0.204287436423581,-1.90320844957416,0,3.36257897422989,0,-0.223574172530195,0.969612167528164,0
1,0,1,1,0,1,0,1,1,0,FALSE,FALSE,3,-0.618673509685259,0,0.902188369713968,-2.75884209552858,0,4.30037966675083,0,-0.827182158488101,1.00659421403767,0
0,1,1,1,0,1,0,1,1,0,FALSE,FALSE,3,0,-0.0941384928754193,0.253779620070493,-1.80610079171349,0,3.35136242906584,0,-0.287911466693398,0.982402555130435,0
1,1,1,1,0,1,0,1,1,0,FALSE,FALSE,4,-0.652389690483688,0.432723662656454,0.712722973664295,-3.25184395616042,0,4.40304625792092,0,-0.564339943071371,0.949816442996181,0
0,0,0,0,1,1,0,1,1,0,FALSE,FALSE,3,0,0,0,0,0.480632651656214,1.8724466824663,0,-0.0409578784530382,0.706765306625995,0
1,0,0,0,1,1,0,1,1,0,FALSE,FALSE,3,-0.755159362877524,0,0,0,0.871706993504721,2.21175577370776,0,-0.170563523023808,0.740380970074544,0
0,1,0,0,1,1,0,1,1,0,FALSE,FALSE,3,0,-0.666534907010229,0,0,0.674767650488064,2.12912102299303,0,-0.122123348070069,0.799103036286825,0
1,1,0,0,1,1,0,1,1,0,FALSE,FALSE,3,-0.922855216554479,-0.664556307036537,0,0,1.15211034862141,2.54301747767598,0,-0.280269170009487,0.839909520585898,0
0,0,1,0,1,1,0,1,1,0,FALSE,FALSE,4,0,0,-0.372479412242002,0,0.396761797859355,1.98374352394345,0,0.139182649133275,0.858577745739284,0
1,0,1,0,1,1,0,1,1,0,FALSE,FALSE,4,-0.731722205190536,0,0.0876849776285435,0,0.87931354125715,2.17502469281728,0,-0.208947764556671,0.70359966999908,0
0,1,1,0,1,1,0,1,1,0,FALSE,FALSE,4,0,-0.635434883709298,0.0693771892130692,0,0.681331054963835,2.09641488620809,0,-0.151888802730901,0.766518378250015,0
1,1,1,0,1,1,0,1,1,0,FALSE,FALSE,4,-0.758538491634645,-0.471171730808,0.432183584779262,0,1.10800483917865,2.26558004078417,0,-0.437534109815982,0.629658453467303,0
0,0,0,1,1,1,0,1,1,0,FALSE,FALSE,4,0,0,0,-1.14973346515968,1.20590806706034,2.06855875181994,0,0.438058772200371,0.31658724423679,0
1,0,0,1,1,1,0,1,1,0,FALSE,FALSE,4,-1.19890022144965,0,0,-1.71163386819047,2.18124074684096,2.70309435137066,0,0.46640139639547,0.179267155121614,0
0,1,0,1,1,1,0,1,1,0,FALSE,FALSE,4,0,-0.674415808110363,0,-0.446085151923513,0.958462691521717,2.2082453932732,0,0.0627706739769236,0.648809600427994,0
1,1,0,1,1,1,0,1,1,0,FALSE,FALSE,4,-1.1848233775532,-0.68155439593778,0,-0.993940012142613,1.9197243663428,2.83680917753092,0,0.0868081473429726,0.516618372862555,0
0,0,1,1,1,1,0,1,1,0,FALSE,FALSE,4,0,0,-0.244705064585602,-1.0980900641815,1.1182303331,2.13286771439788,0,0.534888038199207,0.433848254999574,0
1,0,1,1,1,1,0,1,1,0,FALSE,FALSE,4,-1.07573923395633,0,0.508978909080964,-1.76132745703875,2.2634134284446,2.50414894660048,0,0.262087950675695,-0.0505254333099201,0
0,1,1,1,1,1,0,1,1,0,FALSE,FALSE,5,0,-0.621582650540421,0.121038108615108,-0.526752658923874,1.02121526006141,2.16549341304445,0,0.0442759042159104,0.564782942747294,0
1,1,1,1,1,1,0,1,1,0,FALSE,FALSE,4,-1.02310978274935,-0.377538940645959,0.694251991667232,-1.38185842391524,2.1484611685373,2.5058006943125,0,-0.0225552137295695,0.0526996049891033,0
0,0,0,0,0,0,1,1,1,0,TRUE,TRUE,3,0,0,0,0,0,0,0.77421455087041,1.56266754238764,0.53692777070295,0
1,0,0,0,0,0,1,1,1,0,TRUE,TRUE,4,0.176771897454778,0,0,0,0,0,0.728450031565164,1.51946669841366,0.502555207947653,0
0,1,0,0,0,0,1,1,1,0,FALSE,FALSE,3,0,-0.462775239918998,0,0,0,0,0.964279972641004,1.67717244461293,0.563370674422857,0
1,1,0,0,0,0,1,1,1,0,FALSE,FALSE,4,0.236320479885161,-0.508464358516878,0,0,0,0,0.921863785886854,1.63072357135134,0.5200298056191,0
0,0,1,0,0,0,1,1,1,0,FALSE,FALSE,3,0,0,-0.101525992866385,0,0,0,0.778417680825496,1.63505960810343,0.562800353981047,0
1,0,1,0,0,0,1,1,1,0,FALSE,FALSE,4,0.136765308141877,0,-0.216446896671793,0,0,0,0.747768150286972,1.6835790441879,0.565493009396573,0
0,1,1,0,0,0,1,1,1,0,FALSE,FALSE,4,0,-0.376078215295369,0.170197688643152,0,0,0,0.921626717495556,1.53436320769018,0.515044145395353,0
1,1,1,0,0,0,1,1,1,0,FALSE,FALSE,5,0.242231025186002,-0.486099407200849,0.0461486533878245,0,0,0,0.909237609139498,1.59083950449766,0.505842208691301,0
0,0,0,1,0,0,1,1,1,0,FALSE,FALSE,3,0,0,0,-0.841951979300903,0,0,1.03734131957736,2.08764744626754,0.399871798263712,0
1,0,0,1,0,0,1,1,1,0,FALSE,FALSE,4,0.268677761935616,0,0,-0.704364765150591,0,0,0.924784523048453,1.93619659566446,0.370025462844993,0
0,1,0,1,0,0,1,1,1,0,FALSE,FALSE,3,0,-0.416121745761926,0,-0.353786118951734,0,0,1.05568422762664,1.88622417223581,0.503114323849658,0
1,1,0,1,0,0,1,1,1,0,FALSE,FALSE,4,0.252031220441118,-0.493899998099211,0,-0.133479253423535,0,0,0.953529657528754,1.70650832573321,0.494414478880629,0
0,0,1,1,0,0,1,1,1,0,FALSE,FALSE,4,0,0,0.125281983542721,-0.890285321222837,0,0,1.04725983475802,2.02845356568999,0.360077433396527,0
1,0,1,1,0,0,1,1,1,0,FALSE,FALSE,4,0.239465985071165,0,-0.132514150265488,-0.66820034001472,0,0,0.926531089214367,2.01527394161724,0.415362060530505,0
0,1,1,1,0,0,1,1,1,0,FALSE,FALSE,4,0,-0.253991074863097,0.244614778631488,-0.638358353853058,0,0,1.06790344170327,1.84912648764889,0.385189605225111,0
1,1,1,1,0,0,1,1,1,0,FALSE,FALSE,5,0.265492482896224,-0.460922428359431,0.0560226192780802,-0.186886253273953,0,0,0.950871961984259,1.68841325160972,0.466942237161346,0
0,0,0,0,1,0,1,1,1,0,FALSE,FALSE,3,0,0,0,0,-1.59013993997735,0,1.27061220499005,1.70939785038433,1.15826074182142,0
1,0,0,0,1,0,1,1,1,0,FALSE,FALSE,4,0.808310782013129,0,0,0,-1.65289913212952,0,1.08094011287261,1.5176479007069,1.02561065412014,0
0,1,0,0,1,0,1,1,1,0,FALSE,FALSE,3,0,-0.0193503343760164,0,0,-1.59673989022299,0,1.28061986082947,1.71479473238447,1.16194528843226,0
1,1,0,0,1,0,1,1,1,0,FALSE,FALSE,4,0.847140848271375,-0.152276158067792,0,0,-1.70785185745099,0,1.15058311949559,1.55090691472574,1.04823363050345,0
0,0,1,0,1,0,1,1,1,0,FALSE,FALSE,4,0,0,0.243075997557166,0,-1.45191369329941,0,1.21739856281772,1.52332016917375,1.04230530403428,0
1,0,1,0,1,0,1,1,1,0,FALSE,FALSE,4,0.82003545885617,0,-0.350726964790623,0,-1.8532519120135,0,1.15496923495021,1.78335236458352,1.19099511834609,0
0,1,1,0,1,0,1,1,1,0,FALSE,FALSE,5,0,0.0478223797978193,0.209221325506005,0,-1.45485419851159,0,1.20007704857181,1.53589849519164,1.04934914132041,0
1,1,1,0,1,0,1,1,1,0,FALSE,FALSE,4,0.874474841753614,-0.229633472669713,-0.227584194209725,0,-1.8657756840337,0,1.23399919885267,1.74021642547491,1.16704303927098,0
0,0,0,1,1,0,1,1,1,0,FALSE,FALSE,3,0,0,0,-1.144086736067,-1.1567255932288,0,1.49286214828782,2.38277362458954,0.802669403882931,0
1,0,0,1,1,0,1,1,1,0,FALSE,FALSE,4,0.796735159368797,0,0,-0.787526004838971,-1.35366191821465,0,1.23664092439465,1.98390852915843,0.78274090228842,0
0,1,0,1,1,0,1,1,1,0,FALSE,FALSE,3,0,0.00872758264400009,0,-1.15269593800151,-1.15048739348374,0,1.4900208155503,2.38540659135832,0.798331753528607,0
1,1,0,1,1,0,1,1,1,0,FALSE,FALSE,4,0.833233841594813,-0.134541714338253,0,-0.638475054347732,-1.45884978932462,0,1.26870445804804,1.92504739544397,0.848695847610478,0
0,0,1,1,1,0,1,1,1,0,FALSE,FALSE,4,0,0,0.42249535879709,-1.23530410145474,-0.881915857099028,0,1.41809028717663,2.11303606032709,0.57277379871954,0
1,0,1,1,1,0,1,1,1,0,FALSE,FALSE,4,0.80534184961208,0,-0.233588709388279,-0.733242132312588,-1.50772577835196,0,1.27521288164233,2.12873197926356,0.909630022420524,0
0,1,1,1,1,0,1,1,1,0,FALSE,FALSE,5,0,0.125524894856757,0.349322882758818,-1.34332833531442,-0.839789263145386,0,1.39017450462664,2.19762100792883,0.550203219634258,0
1,1,1,1,1,0,1,1,1,0,FALSE,FALSE,4,0.854882596643914,-0.192366275656165,-0.161811382683218,-0.536811101122353,-1.61078138214111,0,1.30920455024813,2.00007150594318,0.964941092838334,0
0,0,0,0,0,1,1,1,1,0,FALSE,FALSE,3,0,0,0,0,0,1.96075539244411,0.496375599068993,-0.0276518610720784,0.672624475305727,0
1,0,0,0,0,1,1,1,1,0,FALSE,FALSE,3,-0.25962028136874,0,0,0,0,2.15247263790789,0.536422431386908,-0.119700944623359,0.736374611811952,0
0,1,0,0,0,1,1,1,1,0,FALSE,FALSE,3,0,-0.798605861691747,0,0,0,2.29007264417204,0.777705052078433,-0.097153023476894,0.74104752915759,0
1,1,0,0,0,1,1,1,1,0,FALSE,FALSE,3,-0.228962271323895,-0.777880679809706,0,0,0,2.45060406211151,0.805721860329301,-0.17652855189195,0.795493852097018,0
0,0,1,0,0,1,1,1,1,0,FALSE,FALSE,4,0,0,-0.485641325761951,0,0,2.02241762103006,0.507743394157818,0.268617011420724,0.800651289343324,0
1,0,1,0,0,1,1,1,1,0,FALSE,FALSE,4,-0.322584392583724,0,-0.254244017503953,0,0,2.23125018900606,0.552086036647527,0.0130782901557716,0.818860420542555,0
0,1,1,0,0,1,1,1,1,0,FALSE,FALSE,4,0,-0.781580682825149,0.0302941945301983,0,0,2.27920557750698,0.770998374525189,-0.114152538583952,0.731602560433402,0
1,1,1,0,0,1,1,1,1,0,FALSE,FALSE,4,-0.200358260359998,-0.709437678862194,0.126392948062555,0,0,2.38520964461927,0.774240258996136,-0.237537354035282,0.749285785742875,0
0,0,0,1,0,1,1,1,1,0,FALSE,FALSE,4,0,0,0,-1.85786085115566,0,2.88038490723386,0.946682670052032,0.384886410148486,0.433839394574836,0
1,0,0,1,0,1,1,1,1,0,FALSE,FALSE,4,-0.187576508991258,0,0,-2.03342154759497,0,3.10580269694182,1.01816892262254,0.357363921975811,0.457334807671194,0
0,1,0,1,0,1,1,1,1,0,FALSE,FALSE,4,0,-0.739474310237922,0,-0.937172024070971,0,2.72958314833977,0.984025570981214,0.116092267706015,0.61552944122221,0
1,1,0,1,0,1,1,1,1,0,FALSE,FALSE,4,-0.190799582410595,-0.708503031375907,0,-1.1543103858285,0,2.96519023220018,1.05517612487693,0.0993547286167142,0.631818875434212,0
0,0,1,1,0,1,1,1,1,0,FALSE,FALSE,4,0,0,-0.192735248441303,-1.77823385212756,0,2.8654417733467,0.93189423943798,0.484784703878622,0.494883284144662,0
1,0,1,1,0,1,1,1,1,0,FALSE,FALSE,4,-0.191131514979854,0,-0.0140031771023994,-2.03096352768349,0,3.10898918896932,1.0184492981752,0.364100416865643,0.462215242798478,0
0,1,1,1,0,1,1,1,1,0,FALSE,FALSE,5,0,-0.657572679177562,0.128332692705532,-1.09216395906345,0,2.75623531252792,0.989736470685116,0.0793457410438687,0.554760025690515,0
1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,5,-0.135229710725411,-0.57930581262564,0.216574767556896,-1.35263442650058,0,2.94154859402091,1.04409145227753,0.0422159064693846,0.524519911294859,0
0,0,0,0,1,1,1,1,1,0,TRUE,TRUE,5,0,0,0,0,0.112765466836702,1.89378319537478,0.470663300436418,0.01626216048524,0.623927476228271,0
1,0,0,0,1,1,1,1,1,0,FALSE,FALSE,4,-0.345768433202661,0,0,0,0.279934068869474,2.049834160394,0.485881550760545,-0.0412308653084705,0.63664079371889,0
0,1,0,0,1,1,1,1,1,0,FALSE,FALSE,4,0,-0.824725997288843,0,0,0.128746259644788,2.22438037729644,0.757550371046835,-0.049288821118038,0.687687257788608,0
1,1,0,0,1,1,1,1,1,0,FALSE,FALSE,4,-0.313266755334414,-0.827106415217412,0,0,0.280247406921971,2.36671700918691,0.772166176337779,-0.101566795440866,0.699389574565882,0
0,0,1,0,1,1,1,1,1,0,FALSE,FALSE,4,0,0,-0.481815417957698,0,-0.0299786937855836,2.03973639804421,0.514489451393365,0.254608449262689,0.812588782193862,0
1,0,1,0,1,1,1,1,1,0,FALSE,FALSE,5,-0.389147984488604,0,-0.235976278326896,0,0.230995693646429,2.1408948185832,0.509255318249073,0.0682897976456198,0.730635471072583,0
0,1,1,0,1,1,1,1,1,0,FALSE,FALSE,5,0,-0.809142841620124,0.0309269667650296,0,0.137606824434086,2.20876525603105,0.749316523422047,-0.0633493085490824,0.67437265024923,0
1,1,1,0,1,1,1,1,1,0,FALSE,FALSE,5,-0.285598735984397,-0.741879945130341,0.16872667859675,0,0.315206813117355,2.26895507938964,0.725954311003302,-0.17365864045433,0.625716188034458,0
0,0,0,1,1,1,1,1,1,0,FALSE,FALSE,5,0,0,0,-1.37304569065267,0.850224994819823,2.13544987849625,0.63530883484301,0.608334487478065,0.128987305123638,0
1,0,0,1,1,1,1,1,1,0,FALSE,FALSE,5,-0.601628535593397,0,0,-1.67714193575827,1.30442359402029,2.46049800019628,0.69825319835932,0.63942767089456,0.0414909465052491,0
0,1,0,1,1,1,1,1,1,0,FALSE,FALSE,5,0,-0.850302919086255,0,-0.555391410205333,0.427541252593406,2.33238625788156,0.833045944032135,0.188169124282032,0.489463325470737,0
1,1,0,1,1,1,1,1,1,0,FALSE,FALSE,5,-0.427713435627595,-0.862948961372898,0,-0.75942089260407,0.744156576488473,2.56640037117696,0.880735560374459,0.204025214334733,0.432621021789274,0
0,0,1,1,1,1,1,1,1,0,FALSE,FALSE,5,0,0,-0.360828099051971,-1.30558867679337,0.70709392080535,2.23288022434756,0.660040975235554,0.757742105293363,0.294590550168324,0
1,0,1,1,1,1,1,1,1,0,FALSE,FALSE,6,-0.593393625314303,0,0.0489339705815506,-1.68212779092526,1.31761748721053,2.44283575066157,0.694037567276582,0.618740051729469,0.0202301632783866,0
0,1,1,1,1,1,1,1,1,0,FALSE,FALSE,6,0,-0.808845728131766,0.0874148314874035,-0.611599042353943,0.4828247109878,2.2991808270589,0.817413464401133,0.172458874044898,0.431768707198517,0
1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,6,-0.405008954287871,-0.713295211489884,0.314137931213565,-0.950580629197858,0.926018721347215,2.43464955461297,0.822026440787987,0.146726446402732,0.228304388764178,0
0,0,0,0,0,0,0,0,0,1,TRUE,TRUE,1,0,0,0,0,0,0,0,0,0,2.54108804025971
1,0,0,0,0,0,0,0,0,1,FALSE,FALSE,1,-0.772264864756907,0,0,0,0,0,0,0,0,3.05161510341498
