"a","b","c","d","e","f","g","h","i","j","k","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
0,1,1,1,0,0,0,0,0,0,1,FALSE,FALSE,3,0,-14.0183855187022,11.1961050632447,1.23124870328635,0,0,0,0,0,0,0.71578930019485
1,1,1,1,0,0,0,0,0,0,1,FALSE,FALSE,1,-10.7938573778202,76.7856274265002,-49.6500484387217,-2.91799569837001,0,0,0,0,0,0,-1.16843593306587
0,0,0,0,1,0,0,0,0,0,1,TRUE,TRUE,2,0,0,0,0,1.13779042340289,0,0,0,0,0,1.15770375300416
1,0,0,0,1,0,0,0,0,0,1,FALSE,FALSE,2,1.9215228000026,0,0,0,0.570808011827873,0,0,0,0,0,-0.344699062157786
0,1,0,0,1,0,0,0,0,0,1,FALSE,FALSE,2,0,2.24264171177836,0,0,0.384543399915714,0,0,0,0,0,-0.198567796675962
1,1,0,0,1,0,0,0,0,0,1,FALSE,FALSE,1,370.326173748016,-148.422663922744,0,0,-58.2826541287034,0,0,0,0,0,-198.632565444117
0,0,1,0,1,0,0,0,0,0,1,FALSE,FALSE,2,0,0,2.5109917733235,0,0.366479563212797,0,0,0,0,0,-0.40549114828158
1,0,1,0,1,0,0,0,0,0,1,FALSE,FALSE,3,-8.59341799513797,0,3.42152962407459,0,2.62244014043382,0,0,0,0,0,5.7466950108236
0,1,1,0,1,0,0,0,0,0,1,FALSE,FALSE,1,0,39.666605013463,-27.4090162960469,0,-3.76589448949921,0,0,0,0,0,-5.76804481160061
1,1,1,0,1,0,0,0,0,0,1,FALSE,FALSE,3,-5.82199924333345,-11.3906318483641,11.7196833266313,0,3.08153133422191,0,0,0,0,0,5.30249209462766
0,0,0,1,1,0,0,0,0,0,1,TRUE,TRUE,3,0,0,0,0.464789542402417,0.926640780455862,0,0,0,0,0,0.614823476664788
1,0,0,1,1,0,0,0,0,0,1,FALSE,FALSE,3,-0.627394079860593,0,0,0.482304430321121,1.10380866670398,0,0,0,0,0,1.08491357978528
0,1,0,1,1,0,0,0,0,0,1,FALSE,FALSE,3,0,2.01872809136413,0,0.350045101727599,0.300728069251153,0,0,0,0,0,-0.472009908560738
1,1,0,1,1,0,0,0,0,0,1,FALSE,FALSE,1,174.979441631374,-68.6141777567818,0,-0.520063592016047,-27.2112340292357,0,0,0,0,0,-93.5525513994909
0,0,1,1,1,0,0,0,0,0,1,FALSE,FALSE,3,0,0,2.0549002809017,0.403181652420268,0.323417174263295,0,0,0,0,0,-0.59247702579051
1,0,1,1,1,0,0,0,0,0,1,FALSE,FALSE,4,-10.3879600390366,0,2.85465100202951,0.669203833575439,3.02207149455937,0,0,0,0,0,6.72108018307467
0,1,1,1,1,0,0,0,0,0,1,FALSE,FALSE,4,0,-379.574158805365,273.150826756542,13.8504477656466,38.4303101201502,0,0,0,0,0,44.4858798339413
1,1,1,1,1,0,0,0,0,0,1,FALSE,FALSE,4,-2.50182467109742,-49.5234848240062,37.6177142183241,2.22173068782696,5.94520899091219,0,0,0,0,0,7.05033789575487
0,0,0,0,0,1,0,0,0,0,1,TRUE,TRUE,2,0,0,0,0,0,1.11922845767563,0,0,0,0,0.0716244671034896
1,0,0,0,0,1,0,0,0,0,1,FALSE,FALSE,2,-3.88936453395538,0,0,0,0,1.15158100325045,0,0,0,0,2.77260049073642
0,1,0,0,0,1,0,0,0,0,1,FALSE,FALSE,2,0,1.14308577105898,0,0,0,1.14432479149279,0,0,0,0,-0.530659081213149
1,1,0,0,0,1,0,0,0,0,1,FALSE,FALSE,2,12.5369512431729,-3.55802522164108,0,0,0,0.936827393826214,0,0,0,0,-6.75998580109682
0,0,1,0,0,1,0,0,0,0,1,FALSE,FALSE,2,0,0,1.39876805848499,0,0,1.10524428069524,0,0,0,0,-0.670565880731565
1,0,1,0,0,1,0,0,0,0,1,FALSE,FALSE,3,-14.4703350893972,0,1.71417042932144,0,0,1.2224583130085,0,0,0,0,9.21103030357693
0,1,1,0,0,1,0,0,0,0,1,FALSE,FALSE,2,0,79.6044189854607,-58.3522816320593,0,0,3.45031217436857,0,0,0,0,-10.9094746198725
1,1,1,0,0,1,0,0,0,0,1,FALSE,FALSE,2,-44.7936696088984,-1591.20977660311,1196.73662700644,0,0,-45.4073887186573,0,0,0,0,234.583592228211
0,0,0,1,0,1,0,0,0,0,1,FALSE,FALSE,2,0,0,0,0.971692573221201,0,1.52274285359839,0,0,0,0,-1.21908606457324
1,0,0,1,0,1,0,0,0,0,1,FALSE,FALSE,3,-1235.9762902853,0,0,101.584490102388,0,53.5852886709703,0,0,0,0,723.461669347344
0,1,0,1,0,1,0,0,0,0,1,FALSE,FALSE,3,0,0.214761072599107,0,0.948027020919526,0,1.51763032680058,0,0,0,0,-1.30080687797452
1,1,0,1,0,1,0,0,0,0,1,FALSE,FALSE,3,15.2648239709136,-4.83764089204558,0,0.262165300420286,0,0.994911827355056,0,0,0,0,-8.32837886042375
0,0,1,1,0,1,0,0,0,0,1,FALSE,FALSE,2,0,0,-0.0575614140750447,0.976645589954652,0,1.52537516088777,0,0,0,0,-1.19512296265911
1,0,1,1,0,1,0,0,0,0,1,FALSE,FALSE,3,-25.6898631770063,0,-2.99257380150187,3.32044092712944,0,2.74171855000464,0,0,0,0,15.0892830166075
0,1,1,1,0,1,0,0,0,0,1,FALSE,FALSE,3,0,5.94845657960573,-4.05838136263224,0.665417259423033,0,1.56672744123823,0,0,0,0,-1.79306655312665
1,1,1,1,0,1,0,0,0,0,1,FALSE,FALSE,2,-6.31598479898466,68.428647101754,-46.8029695318222,-2.02736557017659,0,2.30011939700367,0,0,0,0,-4.07002019707417
0,0,0,0,1,1,0,0,0,0,1,TRUE,TRUE,3,0,0,0,0,1.49551966679557,1.20484809499338,0,0,0,0,0.426721328163264
1,0,0,0,1,1,0,0,0,0,1,FALSE,FALSE,3,1.40650138857809,0,0,0,1.06979399253979,1.16877540467996,0,0,0,0,-0.651110523743683
0,1,0,0,1,1,0,0,0,0,1,FALSE,FALSE,3,0,1.19821660428972,0,0,1.09405530748822,1.20817068111287,0,0,0,0,-0.299934131432271
1,1,0,0,1,1,0,0,0,0,1,FALSE,FALSE,4,-44.3950903703932,18.2350040290884,0,0,8.82354296185379,2.39401831045924,0,0,0,0,23.3890483495917
0,0,1,0,1,1,0,0,0,0,1,FALSE,FALSE,3,0,0,1.63640311002246,0,0.979226052023914,1.15892996096149,0,0,0,0,-0.564147847959939
1,0,1,0,1,1,0,0,0,0,1,FALSE,FALSE,4,-5.03992015298645,0,2.08231768895062,0,2.36404164100796,1.27567678406993,0,0,0,0,3.02804122298561
0,1,1,0,1,1,0,0,0,0,1,FALSE,FALSE,2,0,29.2622440102235,-20.9757963894368,0,-1.69086938455399,1.87457996632945,0,0,0,0,-4.61810128723812
1,1,1,0,1,1,0,0,0,0,1,FALSE,FALSE,4,-4.3049542368193,-4.46616994818068,5.46849283445118,0,2.56962067024107,1.14942515537266,0,0,0,0,3.12293371884559
0,0,0,1,1,1,0,0,0,0,1,FALSE,FALSE,3,0,0,0,0.780038560108236,1.23286701561569,1.51373733977481,0,0,0,0,-0.671777315151295
1,0,0,1,1,1,0,0,0,0,1,FALSE,FALSE,4,-3.62654347923388,0,0,0.911491329826217,2.28630178737362,1.65880196655412,0,0,0,0,1.92219995018596
0,1,0,1,1,1,0,0,0,0,1,FALSE,FALSE,4,0,0.461796291664092,0,0.751721478986814,1.08767629859924,1.50380452907934,0,0,0,0,-0.911954651403454
1,1,0,1,1,1,0,0,0,0,1,FALSE,FALSE,1,736.253373726405,-272.320611687747,0,-9.20868931914299,-127.01452872387,-22.0796196071709,0,0,0,0,-385.663457869851
0,0,1,1,1,1,0,0,0,0,1,FALSE,FALSE,4,0,0,0.526814738327756,0.759469202734232,1.07358031366709,1.49080939820818,0,0,0,0,-0.961805317541536
1,0,1,1,1,1,0,0,0,0,1,FALSE,FALSE,5,-6.39033232810285,0,0.767523320344683,0.981703720661135,2.85705755450219,1.73595170156555,0,0,0,0,3.47652445860401
0,1,1,1,1,1,0,0,0,0,1,FALSE,FALSE,2,0,150.68897415411,-108.644791247897,-4.21811176789569,-13.2947546077771,3.0009771682522,0,0,0,0,-19.231803474224
1,1,1,1,1,1,0,0,0,0,1,FALSE,FALSE,5,-1.07359282909689,-42.4966754286707,31.3553749956685,2.20056179893607,5.42530706695931,1.10610274703819,0,0,0,0,4.93627450128251
0,0,0,0,0,0,1,0,0,0,1,TRUE,TRUE,2,0,0,0,0,0,0,0.0293271368313484,0,0,0,0.835314427784499
1,0,0,0,0,0,1,0,0,0,1,FALSE,FALSE,2,-0.774264853562586,0,0,0,0,0,0.265889851603187,0,0,0,1.31809885637972
0,1,0,0,0,0,1,0,0,0,1,FALSE,FALSE,1,0,3.12371598787071,0,0,0,0,-0.891590622082765,0,0,0,-0.532289279137794
1,1,0,0,0,0,1,0,0,0,1,FALSE,FALSE,3,-22.6353642983116,5.55249483003053,0,0,0,0,5.30819825804077,0,0,0,12.5183948114816
0,0,1,0,0,0,1,0,0,0,1,FALSE,FALSE,1,0,0,3.20755576206554,0,0,0,-1.02462066180663,0,0,0,-0.624331260276071
1,0,1,0,0,0,1,0,0,0,1,FALSE,FALSE,3,-7.1092145554803,0,1.19124189037456,0,0,0,1.80999826310368,0,0,0,4.72609560436469
0,1,1,0,0,0,1,0,0,0,1,FALSE,FALSE,3,0,-283.190533963405,191.129562109159,0,0,0,20.7161973959101,0,0,0,37.843499381046
1,1,1,0,0,0,1,0,0,0,1,FALSE,FALSE,3,-2.86857600075217,-26.0546706431054,19.6835529489724,0,0,0,2.11939413214516,0,0,0,5.07376742572692
0,0,0,1,0,0,1,0,0,0,1,TRUE,TRUE,3,0,0,0,0.639343170454278,0,0,0.0497936855137626,0,0,0,0.1638386378993
1,0,0,1,0,0,1,0,0,0,1,FALSE,FALSE,1,4.38696608074355,0,0,-0.563089770497039,0,0,-1.32905706577369,0,0,0,-1.30874057388276
0,1,0,1,0,0,1,0,0,0,1,FALSE,FALSE,1,0,3.5127788622828,0,-0.417677868479007,0,0,-1.01966275780393,0,0,0,-0.263956236942175
1,1,0,1,0,0,1,0,0,0,1,FALSE,FALSE,2,8.48646843333419,5.25809289800954,0,-3.26893005205613,0,0,-4.21836896710315,0,0,0,-3.32516994601719
0,0,1,1,0,0,1,0,0,0,1,FALSE,FALSE,1,0,0,4.02842345778063,-0.541536325946664,0,0,-1.31167927687101,0,0,0,-0.42912595462319
1,0,1,1,0,0,1,0,0,0,1,FALSE,FALSE,3,-9.58520397144286,0,-8.0310170091947,5.62075957708359,0,0,5.77669924540581,0,0,0,4.56344498317273
0,1,1,1,0,0,1,0,0,0,1,FALSE,FALSE,4,0,-9.17313045887616,7.45344160973136,1.21472706345079,0,0,0.323514511395061,0,0,0,0.183854271621165
1,1,1,1,0,0,1,0,0,0,1,FALSE,FALSE,2,-20.4805380825182,99.5879700106429,-58.9224370310192,-6.44151654593502,0,0,-3.91852439254836,0,0,0,3.58360150459205
0,0,0,0,1,0,1,0,0,0,1,FALSE,FALSE,2,0,0,0,0,0.905668852346564,0,-0.419476947865667,0,0,0,1.19866005031973
1,0,0,0,1,0,1,0,0,0,1,FALSE,FALSE,3,1.15929560802318,0,0,0,0.483391110471313,0,-0.564419210479173,0,0,0,0.306380118575786
0,1,0,0,1,0,1,0,0,0,1,FALSE,FALSE,1,0,2.91469197147824,0,0,-0.235793147390669,0,-0.713119980607803,0,0,0,-0.535373771640074
1,1,0,0,1,0,1,0,0,0,1,FALSE,FALSE,4,-18.8611696897669,8.93778678756129,0,0,4.27567240379344,0,1.03821775937578,0,0,0,10.3982703205599
0,0,1,0,1,0,1,0,0,0,1,FALSE,FALSE,1,0,0,2.98677111678037,0,-0.240545285586375,0,-0.832872429162288,0,0,0,-0.620364394394098
1,0,1,0,1,0,1,0,0,0,1,FALSE,FALSE,4,-8.00899123283146,0,3.28711907048473,0,2.5614969703579,0,0.126890075227265,0,0,0,5.36102957647849
0,1,1,0,1,0,1,0,0,0,1,FALSE,FALSE,1,0,35.915673997913,-24.1853669298437,0,-3.87829038182036,0,-0.690362753151739,0,0,0,-5.43906114350021
1,1,1,0,1,0,1,0,0,0,1,FALSE,FALSE,3,-5.99906393870847,-13.8615082755979,13.6987202346408,0,3.26227256718095,0,-0.168971856628546,0,0,0,5.71970218385446
0,0,0,1,1,0,1,0,0,0,1,FALSE,FALSE,3,0,0,0,0.241562644229796,0.822903806965984,0,-0.370729876407778,0,0,0,0.91175221865244
1,0,0,1,1,0,1,0,0,0,1,FALSE,FALSE,4,0.248674204561172,0,0,0.212350238528731,0.742332159513265,0,-0.407715684758142,0,0,0,0.755050139962378
0,1,0,1,1,0,1,0,0,0,1,FALSE,FALSE,1,0,3.06966470661875,0,-0.169017813271636,-0.238574639695256,0,-0.762840441588545,0,0,0,-0.426826324068724
1,1,0,1,1,0,1,0,0,0,1,FALSE,FALSE,5,-52.9415708961093,15.839663077449,0,4.34212569666038,12.4989337637931,0,5.48005991917547,0,0,0,27.3657397011857
0,0,1,1,1,0,1,0,0,0,1,FALSE,FALSE,1,0,0,3.22244122533872,-0.174115577521132,-0.271330809453378,0,-0.900627580837695,0,0,0,-0.557094001287195
1,0,1,1,1,0,1,0,0,0,1,FALSE,FALSE,5,-8.58016473704198,0,1.95942235173185,0.996741584902631,2.93756364553246,0,0.583207977640369,0,0,0,5.42540434063416
0,1,1,1,1,0,1,0,0,0,1,FALSE,FALSE,5,0,-156.983009599086,112.679285020293,6.70365097803529,16.844870977332,0,1.1528868926517,0,0,0,18.0055853045673
1,1,1,1,1,0,1,0,0,0,1,FALSE,FALSE,5,-2.3217537804477,-48.1174672458586,36.4307130403623,2.2508438084551,5.84333449150433,0,0.130322246752284,0,0,0,6.7514613686563
0,0,0,0,0,1,1,0,0,0,1,TRUE,TRUE,2,0,0,0,0,0,1.11737371155915,0.00488665556211268,0,0,0,0.0716763945524912
1,0,0,0,0,1,1,0,0,0,1,FALSE,FALSE,3,-2.60724064977847,0,0,0,0,0.834361263077369,0.807672565099998,0,0,0,1.89080994411873
0,1,0,0,0,1,1,0,0,0,1,FALSE,FALSE,2,0,1.4229772461066,0,0,0,1.30943776237449,-0.418829167098436,0,0,0,-0.682582493259095
1,1,0,0,0,1,1,0,0,0,1,FALSE,FALSE,3,-26.8924154146116,7.10406470472653,0,0,0,-0.842901996678355,6.16987487128579,0,0,0,15.0695931172624
0,0,1,0,0,1,1,0,0,0,1,FALSE,FALSE,2,0,0,1.63689772808567,0,0,1.30672604246179,-0.537111589013628,0,0,0,-0.802625717871539
1,0,1,0,0,1,1,0,0,0,1,FALSE,FALSE,4,-6.21333295781105,0,0.80150248304007,0,0,0.535640666670412,1.65262327271893,0,0,0,3.97876632040981
0,1,1,0,0,1,1,0,0,0,1,FALSE,FALSE,2,0,52.0468028237661,-36.0978724030114,0,0,3.96659298199113,-3.54046179533058,0,0,0,-8.23544354992702
1,1,1,0,0,1,1,0,0,0,1,FALSE,FALSE,3,-3.39459846982377,-28.9021972250341,22.1350454500548,0,0,-0.59160466790121,2.32702575180191,0,0,0,5.93717525064119
0,0,0,1,0,1,1,0,0,0,1,FALSE,FALSE,3,0,0,0,0.988770227011948,0,1.51930301210564,0.0277475465223242,0,0,0,-1.24147565455146
1,0,0,1,0,1,1,0,0,0,1,FALSE,FALSE,2,8.63406872030618,0,0,-1.38404315196819,0,1.49198477376638,-2.6855975991768,0,0,0,-4.11441728235792
0,1,0,1,0,1,1,0,0,0,1,FALSE,FALSE,3,0,0.309608229183099,0,0.896600996008236,0,1.5236256297083,-0.0665746026225545,0,0,0,-1.28317881306369
1,1,0,1,0,1,1,0,0,0,1,FALSE,FALSE,3,10.673238050253,2.51103024717224,0,-2.69197180803357,0,1.52059076114531,-4.09141297479392,0,0,0,-5.131167407157
0,0,1,1,0,1,1,0,0,0,1,FALSE,FALSE,3,0,0,-0.213579944081724,1.05156700604701,0,1.52012312839139,0.0999185539023904,0,0,0,-1.21079629761603
1,0,1,1,0,1,1,0,0,0,1,FALSE,FALSE,4,-6.92275421434522,0,-9.0794347758012,5.56081600588046,0,1.57607036692783,5.27133512603963,0,0,0,2.36623614303346
0,1,1,1,0,1,1,0,0,0,1,FALSE,FALSE,3,0,2.10474930499521,-1.09084352227946,0.682923932978617,0,1.55287730352936,-0.244856344299372,0,0,0,-1.36828560103953
1,1,1,1,0,1,1,0,0,0,1,FALSE,FALSE,2,-14.087696307803,87.3818111469208,-54.676363318929,-5.07694976514392,0,2.993813385796,-3.69017465734216,0,0,0,-0.469995017926602
0,0,0,0,1,1,1,0,0,0,1,FALSE,FALSE,3,0,0,0,0,1.22304553233588,1.41994562754225,-0.607811603064408,0,0,0,0.355566111529362
1,0,0,0,1,1,1,0,0,0,1,FALSE,FALSE,4,0.402219532367365,0,0,0,1.07828992078031,1.42779460598017,-0.659140611451483,0,0,0,0.0413277728358958
0,1,0,0,1,1,1,0,0,0,1,FALSE,FALSE,3,0,1.69857829975083,0,0,0.573149270645738,1.48842922334507,-0.788019596501762,0,0,0,-0.69562901347578
1,1,0,0,1,1,1,0,0,0,1,FALSE,FALSE,5,-12.4295969551874,5.73309794850959,0,0,3.5028071768119,1.4085405274268,0.37014007051026,0,0,0,6.51829377663971
0,0,1,0,1,1,1,0,0,0,1,FALSE,FALSE,3,0,0,1.9091378964756,0,0.49975481379917,1.46185355935248,-0.877611599846005,0,0,0,-0.83203340732034
1,0,1,0,1,1,1,0,0,0,1,FALSE,FALSE,4,-5.69642355820832,0,2.19999921212255,0,2.43965744285224,1.35707737313475,-0.191770484308743,0,0,0,3.43742543464752
0,1,1,0,1,1,1,0,0,0,1,FALSE,FALSE,2,0,24.0906856899311,-16.7311351840851,0,-1.65562563031958,2.0239693180625,-0.799225476246675,0,0,0,-4.1455989618981
1,1,1,0,1,1,1,0,0,0,1,FALSE,FALSE,4,-4.66264902063101,-9.51523951586602,9.50967239312345,0,2.93893140384843,1.1540697668617,-0.347196063127016,0,0,0,3.97139177960524
0,0,0,1,1,1,1,0,0,0,1,FALSE,FALSE,3,0,0,0,0.472618517901939,1.09709123111344,1.58090217355465,-0.533786205095057,0,0,0,-0.301338579454743
1,0,0,1,1,1,1,0,0,0,1,FALSE,FALSE,4,-3.61920013319298,0,0,0.909183049528193,2.28326677989617,1.65895438357787,-0.00354578854776033,0,0,0,1.91940815374997
0,1,0,1,1,1,1,0,0,0,1,FALSE,FALSE,4,0,1.36411925217808,0,0.289063791026077,0.624080883492648,1.57338897446904,-0.707260142311015,0,0,0,-0.890420368568248
1,1,0,1,1,1,1,0,0,0,1,FALSE,FALSE,6,-36.9279307121082,9.45650718623709,0,3.65457544621073,9.9209863463831,2.32521155827334,3.67386088887699,0,0,0,18.2739943989241
0,0,1,1,1,1,1,0,0,0,1,FALSE,FALSE,4,0,0,1.47015957794161,0.278005379887613,0.591975632772729,1.54689588742629,-0.772031550927635,0,0,0,-0.945369140260784
1,0,1,1,1,1,1,0,0,0,1,FALSE,FALSE,6,-5.75555171945412,0,0.455744448639011,1.10655017519134,2.82686169288762,1.69448542804085,0.23559076528237,0,0,0,3.03062947769876
0,1,1,1,1,1,1,0,0,0,1,FALSE,FALSE,5,0,-179.35123327518,128.739060334192,7.56406798948586,19.0553877724255,-0.409145235895302,1.41147551265024,0,0,0,20.7532443197865
1,1,1,1,1,1,1,0,0,0,1,FALSE,FALSE,5,-1.13985349926984,-43.0172814635194,31.7946270549454,2.18965142494099,5.46301969012876,1.10696989271791,-0.0487650116846606,0,0,0,5.04645313874177
0,0,0,0,0,0,0,1,0,0,1,TRUE,TRUE,2,0,0,0,0,0,0,0,0.12014309139141,0,0,0.777798289105498
1,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,2,-1.28644300800059,0,0,0,0,0,0,0.155886320444772,0,0,1.65924280060253
0,1,0,0,0,0,0,1,0,0,1,FALSE,FALSE,1,0,2.19782435605168,0,0,0,0,0,0.00770582033915276,0,0,-0.286265349667844
1,1,0,0,0,0,0,1,0,0,1,FALSE,FALSE,1,14.5658047613769,-3.41612953835304,0,0,0,0,0,-0.10979724773664,0,0,-7.54849518352011
0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,1,0,0,2.45239816565759,0,0,0,0,-0.211799912503573,0,0,-0.361104658804398
1,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,3,-19.1290779333771,0,2.90223088581647,0,0,0,0,0.258805885611611,0,0,12.5368453849252
0,1,1,0,0,0,0,1,0,0,1,FALSE,FALSE,2,0,-74.4151871451977,57.1401971716263,0,0,0,0,-3.80707177004426,0,0,10.2693473474524
1,1,1,0,0,0,0,1,0,0,1,FALSE,FALSE,3,3.45999352963529,-157.984939192389,118.474331516093,0,0,0,0,-7.92975574010752,0,0,19.8746275349871
0,0,0,1,0,0,0,1,0,0,1,TRUE,TRUE,3,0,0,0,0.587675649665586,0,0,0,0.0352206176399122,0,0,0.211160968048308
1,0,0,1,0,0,0,1,0,0,1,FALSE,FALSE,3,-24.5371083164119,0,0,2.07897445224518,0,0,0,0.501471761576702,0,0,15.585575669206
0,1,0,1,0,0,0,1,0,0,1,FALSE,FALSE,2,0,1.9666321553338,0,0.424948306121705,0,0,0,-0.0418741938486714,0,0,-0.584070504754989
1,1,0,1,0,0,0,1,0,0,1,FALSE,FALSE,1,14.4369321886091,-3.36007490913637,0,-0.0117352728219163,0,0,0,-0.107388436261231,0,0,-7.47601768242369
0,0,1,1,0,0,0,1,0,0,1,FALSE,FALSE,2,0,0,1.80534042657153,0.587686763469279,0,0,0,-0.209141848134156,0,0,-0.627256643880996
1,0,1,1,0,0,0,1,0,0,1,FALSE,FALSE,4,-32.2901781659161,0,0.403902914710807,2.55018746741386,0,0,0,0.594124234620254,0,0,20.2559030095915
0,1,1,1,0,0,0,1,0,0,1,FALSE,FALSE,2,0,-5.91013904600237,5.61024832672673,1.07673973115501,0,0,0,-0.492470489162408,0,0,-0.00445666363900099
1,1,1,1,0,0,0,1,0,0,1,FALSE,FALSE,3,-12.1830748291398,48.5811373713225,-29.9996321228517,-2.69186067425408,0,0,0,2.42288178476711,0,0,2.13255924547625
0,0,0,0,1,0,0,1,0,0,1,TRUE,TRUE,3,0,0,0,0,0.959105355484434,0,0,0.223119595022233,0,0,0.98775280017745
1,0,0,0,1,0,0,1,0,0,1,FALSE,FALSE,3,1.57255903748129,0,0,0,0.564051477432872,0,0,0.137010915154906,0,0,-0.176212488201927
0,1,0,0,1,0,0,1,0,0,1,FALSE,FALSE,3,0,2.21240395583119,0,0,0.358315867166514,0,0,0.0454313396937389,0,0,-0.214886261330538
1,1,0,0,1,0,0,1,0,0,1,FALSE,FALSE,1,119.974611442715,-44.7358349826496,0,0,-17.0323382488933,0,0,-2.75339613075694,0,0,-63.4962606980345
0,0,1,0,1,0,0,1,0,0,1,FALSE,FALSE,2,0,0,2.58666838158855,0,0.485649544491345,0,0,-0.177831128051121,0,0,-0.317148352940636
1,0,1,0,1,0,0,1,0,0,1,FALSE,FALSE,4,-8.94090162610097,0,3.37787432339671,0,2.58693791758861,0,0,0.189104031053444,0,0,5.90152200144079
0,1,1,0,1,0,0,1,0,0,1,FALSE,FALSE,2,0,44.0441216150709,-31.3697875715369,0,-5.25946945316103,0,0,1.54825998971052,0,0,-7.12898734688972
1,1,1,0,1,0,0,1,0,0,1,FALSE,FALSE,3,-5.54796531884648,-9.94885078460924,10.7478348580884,0,3.08725985861586,0,0,-0.340038198264029,0,0,5.08031474463061
0,0,0,1,1,0,0,1,0,0,1,TRUE,TRUE,4,0,0,0,0.393745469974106,0.836352359472539,0,0,0.153041483701458,0,0,0.581231666675835
1,0,0,1,1,0,0,1,0,0,1,FALSE,FALSE,4,-0.648074022439124,0,0,0.395510067767469,0.998609574593091,0,0,0.188214039647267,0,0,1.05909652096131
0,1,0,1,1,0,0,1,0,0,1,FALSE,FALSE,3,0,2.01929256150366,0,0.350698014835643,0.30142360263066,0,0,-0.00147560579370673,0,0,-0.471989917553743
1,1,0,1,1,0,0,1,0,0,1,FALSE,FALSE,2,475.989291935943,-185.734275092472,0,3.05720527500729,-69.1336154184205,0,0,-11.4675945278518,0,0,-253.519773571176
0,0,1,1,1,0,0,1,0,0,1,FALSE,FALSE,3,0,0,2.03642877536542,0.486923677365566,0.434561731115737,0,0,-0.179202147724642,0,0,-0.542290657784236
1,0,1,1,1,0,0,1,0,0,1,FALSE,FALSE,5,-10.5470011488713,0,2.89302064159892,0.55483536102705,2.90618993270522,0,0,0.253456218389672,0,0,6.76207020422334
0,1,1,1,1,0,0,1,0,0,1,FALSE,FALSE,4,0,-32.9986037477452,25.4705692823931,2.26263610362602,4.55259548200488,0,0,-1.47741875296874,0,0,3.74020620728347
1,1,1,1,1,0,0,1,0,0,1,FALSE,FALSE,5,3.43400421584018,-74.0573299687903,54.3497519899797,4.44996637479699,8.87174676267868,0,0,-3.2336026519186,0,0,6.69049955450613
0,0,0,0,0,1,0,1,0,0,1,TRUE,TRUE,3,0,0,0,0,0,1.14487877391112,0,0.0758411967999101,0,0,0.0130022479017858
1,0,0,0,0,1,0,1,0,0,1,FALSE,FALSE,3,-4.53322633124915,0,0,0,0,1.22414854836186,0,0.198727411577164,0,0,3.06612308508985
0,1,0,0,0,1,0,1,0,0,1,FALSE,FALSE,3,0,1.12689204536016,0,0,0,1.15005397647573,0,0.0179908967115736,0,0,-0.536032970709892
1,1,0,0,0,1,0,1,0,0,1,FALSE,FALSE,2,12.6448737641037,-3.52091902745893,0,0,0,0.90759588241154,0,-0.086184258937676,0,0,-6.78786677436004
0,0,1,0,0,1,0,1,0,0,1,FALSE,FALSE,2,0,0,1.46332361720882,0,0,1.06431503288516,0,-0.119108694995203,0,0,-0.612752976523036
1,0,1,0,0,1,0,1,0,0,1,FALSE,FALSE,4,-14.4389130864516,0,1.57388534569618,0,0,1.31071252223206,0,0.257570336686942,0,0,9.06455331297743
0,1,1,0,0,1,0,1,0,0,1,FALSE,FALSE,3,0,2555.72039179688,-1989.51023489465,0,0,122.415023607944,0,133.925595065832,0,0,-394.398092254784
1,1,1,0,0,1,0,1,0,0,1,FALSE,FALSE,3,-1.68897368792281,502.471201046015,-389.962055206641,0,0,24.9514732475324,0,26.2790108041179,0,0,-76.901513369898
0,0,0,1,0,1,0,1,0,0,1,FALSE,FALSE,2,0,0,0,1.01657452870023,0,1.51253618996025,0,-0.0852863682830364,0,0,-1.21278032744795
1,0,0,1,0,1,0,1,0,0,1,FALSE,FALSE,4,-259.698447514269,0,0,20.0388678938765,0,12.9333852501356,0,3.93954848749879,0,0,150.75669214232
0,1,0,1,0,1,0,1,0,0,1,FALSE,FALSE,3,0,0.25562255921455,0,0.993377149221095,0,1.50532049105061,0,-0.0947322504471116,0,0,-1.30935134921938
1,1,0,1,0,1,0,1,0,0,1,FALSE,FALSE,3,15.8913318709496,-4.98138343993968,0,0.304625660653155,0,0.954291759929551,0,-0.147497594510286,0,0,-8.63011230552054
0,0,1,1,0,1,0,1,0,0,1,FALSE,FALSE,2,0,0,-0.0784598655729707,1.01793884918057,0,1.51734924675266,0,-0.0750498730718334,0,0,-1.18087394263095
1,0,1,1,0,1,0,1,0,0,1,FALSE,FALSE,4,-23.8968858739515,0,-2.61340357075419,2.81240843081751,0,2.72377498313525,0,0.626035494137433,0,0,13.8338829766371
0,1,1,1,0,1,0,1,0,0,1,FALSE,FALSE,4,0,3.96868044695558,-2.6935498648768,0.703260004426458,0,1.56574213735738,0,0.119482969406318,0,0,-1.61674299830057
1,1,1,1,0,1,0,1,0,0,1,FALSE,FALSE,3,-7.38023653884455,42.2762476074468,-28.7185102209746,-1.77996981065801,0,2.40544164231234,0,2.21372623295095,0,0,-1.18684707472648
