"replicate_index","method","experimental_design","num_train","num_test","abundance_mae_mean_test","abundance_mae_mean_train","num_losses_mean","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean","abundance_final_skewness_nonzero_mean"
3,"glv_rf_full","low-3",10,238565,1089.74013511368,41.9875595586138,1.7,4320.91419121939,4.7817491693625,0.800668208482224,4.79666456210644,0.156255657271613
6,"glv_rf_full","low-3",10,238565,1104.03853828009,85.1919374502492,1.7,4320.91419121939,4.7817491693625,0.800668208482224,4.54892537198046,0.0146966478651366
7,"glv_rf_full","low-3",10,238565,814.868045045423,270.816806156587,1.7,4320.91419121939,4.7817491693625,0.800668208482224,5.10281026067689,-0.0303167804118756
1,"glv_rf","mixed",10,238565,1213204848910.5,407.502147485602,7.2,4320.91419121939,4.7817491693625,0.800668208482224,5.05481975734496,0.870998813858436
2,"glv_rf","mixed",10,238565,21673924200633102336,3419.86611807301,6.4,4320.91419121939,4.7817491693625,0.800668208482224,4.32768503419001,0.895231822610685
3,"glv_rf","mixed",10,238565,6.67474661418877e+20,2082.55004097259,6.9,4320.91419121939,4.7817491693625,0.800668208482224,4.16820583215246,0.485940494683989
4,"glv_rf","mixed",10,238565,473058290074100,2564.48294790329,6.6,4320.91419121939,4.7817491693625,0.800668208482224,4.16579683240167,0.331355005919074
5,"glv_rf","mixed",10,238565,4.20102762898508e+26,724.377046547175,7,4320.91419121939,4.7817491693625,0.800668208482224,5.44596505795988,0.95707375884998
6,"glv_rf","mixed",10,238565,753235122926687616,461.621126300174,7.7,4320.91419121939,4.7817491693625,0.800668208482224,4.66397603345356,0.565672383546604
7,"glv_rf","mixed",10,238565,5.68563047695549e+24,251.632872682926,7.4,4320.91419121939,4.7817491693625,0.800668208482224,5.05847178491862,0.810015057480984
8,"glv_rf","mixed",10,238565,5.72674678769901e+27,403.111745766067,6.7,4320.91419121939,4.7817491693625,0.800668208482224,4.74579176051239,0.893931412078456
5,"rf","mixed",10,238565,676.847635634959,109.407018261248,7.7,4320.91419121939,4.7817491693625,0.800668208482224,4.80095404842608,0.41678152626161
