"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action","temperature.initial","Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
1,0,0,1,1,1,19,0,0,0,0.001400847,0.02440434,0
1,0,0,1,1,1,21,0,0,0,0.004260023,0.0323396,0.03464605
1,0,0,1,1,1,21,0.0003134447,0,0,0.01207738,0.03978697,0.01246748
1,0,0,1,1,1,23,0,0,0,0.003696841,0.009214549,0.002328204
1,0,0,1,1,1,23,0.002716304,0,0,0.0282987,0.02854765,0.04503421
1,0,0,1,1,1,25,0.001084852,0,0,0.01122246,0.01760465,0.02646769
1,0,0,1,1,1,25,0.0002027439,0,0,0.01848667,0.02093337,0.008794039
1,0,0,0,1,0,15,0.0001520262,0,0,0,0.040841,0
1,0,0,0,1,0,15,0.001079685,0,0,0,0.03745368,0
1,0,0,0,1,0,17,0.0001687164,0,0,0,0.03315391,0
1,0,0,0,1,0,17,0.0004600887,0,0,0,0.0475603,0
1,0,0,0,1,0,19,8.467864e-05,0,0,0,0.03460423,0
1,0,0,0,1,0,19,1.929833e-05,0,0,0,0.01887364,0
1,0,0,0,1,0,21,0.0002576882,0,0,0,0.02855066,0
1,0,0,0,1,0,21,2.517174e-05,0,0,0,0.01739509,0
1,0,0,0,1,0,23,0.0009367771,0,0,0,0.0172471,0
1,0,0,0,1,0,23,0.0001081357,0,0,0,0.0123445,0
1,0,0,0,1,0,25,5.25267e-05,0,0,0,0.005422944,0
1,0,0,0,1,0,25,3.133195e-05,0,0,0,0.009903801,0
1,0,1,0,1,0,15,0.0134983,0,0.002173808,0,0.02091239,0
1,0,1,0,1,0,15,0.01157812,0,0.001559516,0,0.0317072,0
1,0,1,0,1,0,17,0.02427275,0,0.004527881,0,0.00384187,0
1,0,1,0,1,0,17,0.001331923,0,0.002488878,0,0.01559689,0
1,0,1,0,1,0,19,0.001311459,0,0.007718287,0,0.006686831,0
1,0,1,0,1,0,19,0.004671649,0,0.002711482,0,0.0201144,0
1,0,1,0,1,0,21,0.0004399661,0,0.001456284,0,0.004605674,0
1,0,1,0,1,0,21,0.0003287738,0,0.001040256,0,0.01535807,0
1,0,1,0,1,0,23,0.0004610945,0,0.0003534724,0,0.01463081,0
1,0,1,0,1,0,23,0.002425877,0,0.002257152,0,0.03872804,0
1,0,1,0,1,0,25,0.0001207885,0,0.0002545823,0,0.007395059,0
1,0,1,0,1,0,25,0.000425303,0,7.062621e-05,0,0,0
1,0,0,0,0,1,15,0.0001845524,0,0,0,0,0.01774988
1,0,0,0,0,1,15,0.0001833496,0,0,0,0,0.02102659
1,0,0,0,0,1,17,0.000263375,0,0,0,0,0.01093097
1,0,0,0,0,1,17,5.811711e-05,0,0,0,0,0.001820403
1,0,0,0,0,1,19,0.0004067481,0,0,0,0,0.01801862
1,0,0,0,0,1,19,7.041128e-05,0,0,0,0,0.1093409
1,0,0,0,0,1,21,0.001041209,0,0,0,0,0.05021637
1,0,0,0,0,1,21,0.0005206305,0,0,0,0,0.125511
1,0,0,0,0,1,23,0.0008294614,0,0,0,0,0.02022826
1,0,0,0,0,1,23,0.003006485,0,0,0,0,0.06633654
1,0,0,0,0,1,25,1.520639e-05,0,0,0,0,0.06614887
1,0,0,0,0,1,25,0.0001105756,0,0,0,0,0.01443219
