"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star"
0,0,155,0,0,0,58,116,3
0,0,195,0,0,69,0,0,0
0,0,257,0,0,0,0,0,0
0,0,264,0,0,0,0,0,0
0,0,167,0,0,0,0,40,1
0,0,97,0,0,0,0,63,3
0,0,204,0,0,0,0,66,42
0,0,79,0,256,0,0,0,0
0,0,13,0,182,0,0,33,0
0,0,34,0,230,0,0,15,0
0,0,65,0,185,0,0,51,0
0,0,61,0,159,0,75,0,0
0,0,36,0,191,0,4,0,0
0,0,92,0,151,0,6,0,0
0,0,38,0,171,0,12,0,4
0,0,92,0,194,0,4,0,17
0,0,28,0,191,0,7,0,25
0,0,37,0,209,0,13,33,1
0,0,30,0,119,0,20,24,29
0,0,43,0,179,0,10,25,1
0,0,50,0,197,0,0,0,2
0,0,79,0,231,0,0,0,1
0,0,96,0,221,0,0,0,3
0,0,53,0,164,0,0,2,0
0,0,3,0,216,0,0,52,0
0,0,19,0,225,0,0,17,0
0,0,4,0,216,0,50,0,0
0,0,46,0,159,0,17,0,0
0,0,38,0,220,2,36,0,0
0,0,42,0,184,0,26,0,1
0,0,85,0,142,0,3,0,8
0,0,78,0,183,0,5,16,8
0,0,5,0,118,0,19,29,4
0,0,69,0,122,0,0,8,1
0,0,22,251,0,0,0,1,0
0,0,11,234,0,0,0,15,0
0,0,62,239,0,0,0,8,0
0,0,46,227,0,0,10,0,0
0,0,56,215,0,0,5,7,0
0,0,8,202,0,0,1,0,0
0,0,1,260,0,0,4,16,0
0,0,37,153,0,0,0,15,2
0,0,0,208,0,0,1,8,0
0,0,17,219,0,0,0,0,0
0,0,34,207,0,0,0,0,3
0,0,0,166,0,0,0,0,1
0,0,12,196,0,0,0,21,0
0,0,17,174,0,0,0,16,0
0,0,22,191,0,0,0,17,0
0,0,6,125,0,0,7,11,0
0,0,32,160,0,0,0,21,2
0,0,42,217,0,0,0,1,0
0,0,9,114,124,0,0,0,0
0,0,29,92,172,0,0,0,0
0,0,23,136,99,0,0,0,0
0,0,0,107,69,0,0,0,0
0,0,13,112,89,0,0,8,0
0,0,4,132,81,0,0,1,0
0,0,6,113,190,0,0,10,0
0,0,0,136,79,0,0,4,1
0,0,0,95,121,0,0,2,4
0,0,6,216,98,0,0,0,0
0,0,0,246,115,0,0,0,0
0,0,5,154,64,0,0,0,0
0,0,46,153,114,0,0,0,0
0,0,14,148,99,0,3,0,0
0,0,13,137,87,0,0,0,0
0,0,0,171,105,0,0,0,5
0,0,24,108,108,0,0,0,0
0,0,4,218,109,0,0,0,1
0,0,34,150,133,0,0,5,0
0,0,67,162,91,0,0,2,0
0,0,2,144,103,0,0,28,0
0,0,13,124,117,0,0,12,19
0,0,21,121,109,0,0,12,0
0,0,0,87,121,0,0,17,0
0,0,11,139,60,0,10,0,0
0,0,1,170,56,0,0,0,0
0,0,2,144,103,0,5,0,0
0,180,0,0,0,0,0,0,0
0,161,0,0,0,0,0,0,0
0,210,0,0,0,0,0,0,0
0,4,0,0,0,0,290,0,0
0,4,0,0,0,0,197,0,171
0,5,0,0,0,0,258,0,93
0,5,0,0,0,0,182,0,97
0,0,0,0,0,0,108,222,28
0,0,0,0,0,0,47,209,42
0,0,0,0,0,0,51,167,24
0,0,0,0,0,0,0,269,37
0,0,0,0,0,0,0,238,5
0,1,0,0,0,0,93,186,47
0,2,0,0,0,0,165,109,37
0,7,0,0,0,0,127,130,83
0,0,0,0,236,0,0,0,34
0,0,0,0,282,0,0,0,48
0,0,0,0,169,0,0,0,29
0,0,0,0,169,0,0,25,0
0,0,0,0,220,0,0,89,0
0,0,0,0,197,0,0,83,0
0,0,0,0,275,0,30,0,5
0,6,0,0,195,0,120,0,11
0,0,0,0,193,0,154,0,2
0,0,0,0,170,0,1,14,0
0,0,0,0,227,0,13,58,0
0,0,0,0,289,0,4,42,0
0,0,0,0,289,0,0,0,0
0,0,0,0,222,0,32,0,0
0,12,0,0,239,0,36,0,0
0,3,0,0,292,0,34,0,0
0,0,0,0,162,0,8,0,20
0,0,0,0,187,0,20,0,22
0,0,0,0,156,0,18,46,1
0,0,0,0,212,0,4,15,0
0,0,0,0,214,4,19,62,4
0,0,0,227,0,0,0,0,0
0,0,0,240,0,0,0,0,0
0,1,0,200,0,0,0,0,0
0,0,0,238,0,0,0,0,13
0,0,0,155,0,0,0,0,7
0,0,0,287,0,0,0,0,0
0,1,0,160,0,0,0,7,0
0,0,0,284,0,0,0,2,0
0,0,0,216,0,0,0,13,0
0,0,0,239,0,0,14,0,0
0,0,0,243,0,0,45,0,0
0,0,0,263,0,0,27,0,0
0,0,0,190,0,0,0,24,0
0,0,0,197,0,0,4,10,0
0,0,0,196,0,0,2,14,0
0,0,0,245,0,0,1,23,7
0,0,0,152,0,0,26,25,1
0,0,0,264,0,0,6,20,1
0,0,0,178,0,0,0,0,0
0,0,0,252,0,0,0,0,0
0,0,0,231,0,0,0,0,0
0,0,0,230,0,0,0,15,0
0,0,0,215,0,0,0,8,0
0,0,0,232,0,0,0,27,0
0,0,0,288,0,0,0,3,0
0,0,0,183,0,0,0,26,3
0,0,0,246,0,0,0,3,0
0,0,0,225,0,0,49,0,0
0,0,0,298,0,0,5,0,0
0,1,0,182,0,0,4,0,0
0,0,0,155,0,0,122,0,7
0,0,0,125,0,6,17,0,1
0,0,0,203,0,0,2,0,2
0,0,0,91,54,0,0,16,0
0,0,0,112,56,0,0,1,0
0,0,0,139,92,0,0,6,0
0,0,0,173,79,0,0,0,0
0,0,0,150,129,0,4,0,0
0,0,0,107,38,0,14,0,0
0,1,0,172,44,0,0,0,0
0,0,0,223,88,0,0,0,0
0,0,0,149,99,0,0,0,0
0,0,0,188,130,0,0,15,0
0,0,0,172,116,0,5,4,0
0,0,0,71,72,0,3,23,0
0,0,0,84,57,0,0,0,0
0,0,0,102,80,1,0,0,0
0,0,0,156,58,1,0,0,0
0,0,0,164,72,0,0,8,0
0,0,0,71,88,0,0,10,0
0,0,0,149,108,0,0,5,0
0,0,0,144,47,0,0,32,1
0,0,0,188,132,0,0,9,0
0,0,0,141,168,0,0,40,7
0,0,0,106,88,0,11,0,0
0,0,0,136,115,0,37,0,0
0,0,0,111,91,0,23,0,0
0,0,0,65,82,0,0,10,0
0,0,0,150,193,14,0,3,0
0,0,0,81,97,2,6,10,0
0,0,0,126,111,0,0,0,0
0,0,0,123,94,0,0,0,0
0,0,0,75,122,0,15,35,0
0,0,203,0,0,0,0,93,0
0,0,194,0,0,0,0,67,0
0,5,194,0,0,0,0,107,0
0,0,229,0,0,0,0,118,4
0,3,120,0,0,0,0,68,2
0,4,174,0,0,0,0,61,8
0,2,159,0,0,0,130,0,0
0,0,130,0,0,0,212,0,0
0,0,200,0,0,0,80,0,0
0,4,241,0,0,1,0,0,54
0,6,147,0,0,0,0,0,39
0,4,164,0,0,0,0,63,0
0,0,147,0,0,0,0,57,0
0,0,94,0,0,0,0,108,0
0,6,191,0,0,12,232,0,8
0,0,186,0,0,0,12,0,18
0,0,187,0,0,0,18,0,29
0,0,198,0,0,0,112,34,0
0,0,171,0,0,0,10,32,0
0,0,196,0,0,0,0,157,0
0,2,177,0,0,0,11,66,11
0,0,115,0,0,0,139,25,6
0,0,172,0,0,0,25,82,0
0,0,58,0,271,0,0,35,0
0,1,38,0,166,0,0,40,0
0,0,41,0,150,0,0,39,0
0,0,46,0,212,0,0,24,16
0,0,80,0,250,0,0,24,5
0,1,56,0,201,0,0,19,2
0,0,40,0,180,0,53,0,0
0,0,16,0,151,0,43,0,0
0,0,86,0,204,0,5,0,0
0,0,43,0,239,0,0,0,19
0,0,45,0,171,0,0,0,11
0,2,97,0,223,0,0,0,35
0,0,1,0,171,1,0,43,0
0,0,79,0,100,0,0,51,0
0,0,29,0,151,0,0,45,0
0,0,36,0,183,0,10,0,0
0,0,46,0,207,5,56,0,0
0,1,80,0,191,6,1,0,0
0,0,33,0,143,0,22,0,8
0,0,62,0,220,0,20,0,0
0,1,98,0,208,0,9,0,1
0,0,28,0,286,0,23,44,6
0,0,47,0,214,0,2,12,3
0,0,33,0,163,0,9,32,2
0,2,18,209,0,0,0,32,11
0,0,22,197,0,0,0,9,0
0,0,33,201,0,0,0,11,0
0,0,0,179,0,0,0,9,0
0,3,19,228,0,0,0,9,0
0,0,77,123,0,0,1,8,0
0,0,28,205,0,0,0,0,1
0,0,30,189,0,0,0,0,0
0,0,2,199,0,0,0,0,3
0,0,4,215,0,0,0,22,0
0,0,15,147,0,1,0,0,0
0,0,5,265,0,0,0,19,0
0,0,75,204,0,0,2,0,0
0,0,17,238,0,0,19,0,0
0,0,107,196,0,0,4,0,0
0,0,40,226,0,0,1,0,0
0,0,64,163,0,0,16,0,0
0,0,37,197,0,0,0,0,0
0,0,14,179,0,0,16,0,0
0,0,76,128,0,0,3,22,0
0,0,76,177,0,0,0,2,0
0,0,10,180,73,0,0,4,0
0,0,5,115,74,0,0,6,0
0,0,1,149,174,0,0,18,0
0,0,18,133,42,0,0,0,0
0,0,17,112,82,0,4,0,0
0,0,12,155,135,0,8,0,0
0,0,21,97,112,0,0,0,0
0,0,2,94,93,0,1,0,4
0,0,1,125,113,0,0,0,0
0,0,6,165,84,0,0,0,0
0,0,0,111,87,0,6,4,0
0,0,16,91,61,0,0,2,0
0,0,5,93,127,0,2,10,1
0,0,23,136,81,0,1,3,1
0,0,9,149,61,0,12,0,0
0,0,27,140,90,0,0,0,0
0,0,21,164,102,0,0,0,0
0,0,6,270,81,0,0,0,0
0,0,13,139,73,0,0,0,0
0,0,23,144,73,0,12,0,0
0,0,3,110,140,0,0,0,0
0,0,3,208,81,0,1,5,0
0,0,7,132,120,0,4,22,0
0,0,17,119,54,0,0,0,0
193,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,167
0,0,0,0,0,0,0,151,0
8,0,0,0,0,0,0,173,0
3,0,0,0,0,0,0,209,17
0,0,0,0,0,0,0,136,42
0,0,0,0,0,0,0,202,189
4,0,0,0,0,0,150,0,144
1,0,0,0,0,0,244,0,118
0,0,0,0,0,0,305,0,47
17,0,0,0,0,279,0,0,0
49,0,0,0,0,225,0,0,0
46,0,0,0,0,194,0,0,0
0,0,0,0,0,2,228,0,50
2,0,0,0,0,2,238,0,80
0,0,0,0,0,0,182,0,67
0,0,0,0,0,0,141,92,0
0,0,0,0,0,0,23,252,0
0,0,0,0,0,0,48,169,0
3,0,0,0,0,0,64,88,65
0,0,0,0,0,0,180,146,7
0,0,0,0,0,0,60,127,60
0,0,0,0,231,0,0,0,0
17,0,0,0,303,0,0,0,0
1,0,0,0,277,0,0,0,0
0,0,0,0,250,0,56,0,0
0,0,0,0,251,0,20,0,0
0,0,0,0,295,0,33,0,0
0,0,0,0,221,0,0,0,41
0,0,0,0,298,0,10,0,5
0,0,0,0,261,0,7,0,3
0,0,0,0,230,19,0,0,0
0,0,0,0,281,9,0,0,0
0,0,0,0,199,0,0,161,31
0,0,0,0,183,0,0,79,10
0,0,0,0,221,0,0,10,8
3,0,0,0,251,2,46,0,0
0,0,0,0,269,1,84,0,0
0,0,0,0,187,0,67,0,0
3,0,0,0,200,0,33,0,11
0,0,0,0,251,0,135,0,8
0,0,0,0,213,2,6,0,3
0,0,0,0,209,0,18,20,4
0,0,0,0,265,0,35,52,5
0,0,0,234,0,0,0,0,0
0,0,0,263,0,0,0,0,0
0,0,0,299,0,0,0,0,0
0,0,0,150,0,0,0,24,29
1,0,0,198,0,0,0,27,0
0,0,0,195,0,0,0,31,1
0,0,0,206,0,0,37,0,0
0,0,0,286,0,0,17,0,0
0,0,0,254,0,0,11,0,0
0,0,0,219,0,0,17,0,11
0,0,0,273,0,0,5,0,1
0,0,0,159,0,0,28,0,8
2,0,0,157,0,0,0,0,37
0,0,0,253,0,0,0,0,0
0,0,0,232,0,0,0,0,5
0,0,0,169,0,0,0,25,0
0,0,0,238,0,0,0,100,0
0,0,0,205,0,0,0,11,0
0,0,0,151,152,0,0,4,0
0,0,0,139,113,0,0,16,0
0,0,0,110,56,0,0,16,0
0,0,0,85,56,0,0,17,0
0,0,0,113,184,0,0,32,0
0,0,0,170,39,0,0,6,3
0,0,0,157,53,0,2,0,0
0,0,0,212,97,0,0,0,0
0,0,0,137,117,0,7,0,0
0,0,0,102,48,0,0,10,0
0,0,0,81,126,0,9,12,0
0,0,0,114,163,0,0,18,0
0,0,0,178,40,0,0,0,0
0,0,0,159,138,0,0,0,0
0,0,0,144,72,0,0,0,0
0,0,0,123,57,0,0,43,7
0,0,0,76,118,0,0,21,3
0,0,0,148,83,0,0,11,0
0,0,0,192,176,0,0,4,0
0,0,0,80,174,0,1,19,0
0,0,0,110,63,0,2,5,1
30,0,190,0,0,0,0,0,0
3,0,294,0,0,0,0,0,0
56,0,197,0,0,0,0,0,0
1,0,103,0,0,0,263,0,0
0,0,239,0,0,0,53,0,0
0,0,119,0,0,0,163,0,0
0,0,180,0,0,0,98,33,0
0,0,220,0,0,0,0,53,0
0,0,146,0,0,0,53,58,0
1,0,120,0,0,0,13,43,4
0,0,148,0,0,0,55,30,10
0,0,179,0,0,0,14,25,6
0,0,225,0,0,0,0,0,183
0,0,216,0,0,2,0,0,86
0,0,227,0,0,0,0,0,0
1,0,235,0,0,0,0,26,0
0,0,192,0,0,0,0,23,0
0,0,155,0,0,0,0,133,0
0,0,172,0,0,0,0,109,20
0,0,238,0,0,1,0,43,71
0,0,224,0,0,0,0,37,0
0,0,234,0,0,0,2,0,0
0,0,289,0,0,5,8,0,0
7,0,139,0,0,0,149,0,0
0,0,121,0,0,0,60,104,0
0,0,191,0,0,0,18,30,9
0,0,143,0,0,0,28,97,9
0,0,125,0,134,0,0,0,1
0,0,35,0,284,0,0,0,10
0,0,108,0,211,0,0,0,6
0,0,27,0,137,0,0,24,0
0,0,27,0,254,0,0,31,0
0,0,2,0,151,0,0,25,0
0,0,26,0,306,0,0,37,8
0,0,56,0,160,0,0,8,0
0,0,5,0,218,0,0,24,0
0,0,41,0,231,0,12,0,0
0,0,4,0,229,0,144,0,0
0,0,62,0,162,0,11,0,0
0,0,19,0,114,0,28,0,10
0,0,22,0,172,0,12,0,15
0,0,12,0,300,0,12,0,0
0,0,12,0,206,0,6,14,7
0,0,11,0,243,0,0,45,0
0,0,27,0,158,0,39,40,11
0,0,41,0,277,0,0,0,0
4,0,64,0,190,9,0,0,0
0,0,118,0,239,0,0,0,0
0,0,65,0,217,0,0,0,41
0,0,37,0,173,0,0,0,2
2,0,41,0,186,3,0,0,0
0,0,26,0,189,0,16,0,0
1,0,29,0,251,2,126,0,0
0,0,99,187,0,0,0,0,0
0,0,43,245,0,0,0,0,0
0,0,10,208,0,0,0,0,0
0,0,55,183,0,0,0,8,0
1,0,43,160,0,0,0,2,0
0,0,44,228,0,0,0,24,0
0,0,1,217,0,0,12,0,11
0,0,32,175,0,0,19,0,2
0,0,2,267,0,0,2,0,0
0,0,33,176,0,0,0,0,0
0,0,26,223,0,0,0,0,0
0,0,13,218,0,0,0,0,0
0,0,51,259,0,0,0,0,0
0,0,32,142,0,0,0,0,2
0,0,4,228,0,0,0,0,0
0,0,11,202,0,0,0,6,0
0,0,15,189,0,0,0,9,0
0,0,14,152,0,0,0,17,3
0,0,20,149,0,0,38,0,8
0,0,25,239,0,0,0,0,0
0,0,45,265,0,0,0,0,0
0,0,18,242,71,0,0,0,0
0,0,55,161,128,0,0,0,0
0,0,9,133,58,0,0,0,0
0,0,9,176,97,0,0,12,0
0,0,4,120,108,0,0,6,0
0,0,0,203,140,0,0,11,0
0,0,0,150,125,0,0,0,0
0,0,28,183,105,0,0,0,0
0,0,4,91,117,0,10,0,2
0,0,41,120,130,0,0,5,1
0,0,10,146,85,0,0,2,12
0,0,10,135,132,0,0,2,0
0,0,22,161,84,0,0,0,0
0,0,8,124,79,0,0,0,0
0,0,2,206,144,0,0,0,0
0,0,0,140,88,0,0,13,0
0,0,3,211,96,0,0,2,0
0,0,1,106,110,0,0,12,0
0,0,11,104,123,1,12,0,0
2,0,4,145,113,0,0,0,0
0,0,29,58,78,0,1,0,0
0,0,12,182,156,0,2,0,0
0,0,0,82,96,0,0,0,0
0,0,7,108,98,0,1,0,0
0,0,6,160,83,0,0,12,0
0,0,16,155,99,0,0,5,0
0,0,0,55,109,0,10,24,0
170,45,0,0,0,0,0,0,0
183,35,0,0,0,0,0,0,0
183,40,0,0,0,0,0,0,0
1,1,0,0,0,0,0,248,0
0,10,0,0,0,0,0,306,0
4,0,0,0,0,0,0,259,40
1,0,0,0,0,0,0,171,18
8,5,0,0,0,0,0,243,90
0,4,0,0,0,0,176,0,30
8,0,0,0,0,0,171,0,52
0,7,0,0,0,0,222,0,63
0,0,0,0,0,0,83,127,0
0,0,0,0,0,0,36,166,0
0,0,0,0,0,0,84,193,0
0,5,0,0,0,0,146,96,94
0,0,0,0,0,0,76,78,64
0,2,0,0,0,0,109,134,8
0,0,0,0,0,1,0,134,16
0,1,0,0,0,0,0,72,102
0,0,0,0,0,0,0,304,24
0,2,0,0,0,0,126,185,0
1,2,0,0,0,0,116,136,0
0,6,0,0,0,0,142,243,0
0,2,0,0,170,0,0,0,0
0,16,0,0,273,0,0,0,0
2,0,0,0,206,0,0,0,95
1,6,0,0,238,0,0,0,23
0,0,0,0,215,0,0,0,84
3,0,0,0,194,0,0,51,0
0,0,0,0,259,0,0,17,0
0,0,0,0,250,0,0,69,32
0,0,0,0,206,0,0,43,5
0,4,0,0,241,0,9,0,0
0,0,0,0,195,0,78,0,0
0,0,0,0,104,0,95,0,0
0,0,0,0,165,0,41,0,5
0,2,0,0,228,0,98,0,37
0,0,0,0,266,0,19,0,14
0,2,0,0,256,0,8,22,0
0,0,0,0,200,0,9,37,0
0,0,0,0,193,0,14,72,9
0,0,0,0,297,0,16,78,5
0,0,0,0,114,0,3,75,3
0,0,0,0,182,1,0,96,0
0,0,0,0,160,1,0,85,0
0,0,0,0,113,4,0,124,0
0,0,0,0,270,0,0,46,33
0,0,0,0,113,0,0,96,5
0,0,0,0,252,0,0,82,35
2,0,0,0,243,0,110,0,0
1,0,0,0,178,0,95,0,0
0,0,0,0,219,0,12,0,0
0,0,0,0,267,0,10,0,22
2,0,0,0,247,0,21,0,14
0,0,0,0,151,4,55,0,37
0,4,0,0,135,0,14,49,21
0,0,0,0,230,0,31,49,17
38,0,0,166,0,0,0,0,0
7,3,0,238,0,0,0,0,0
36,0,0,176,0,0,0,0,0
0,1,0,158,0,0,0,0,1
0,0,0,177,0,0,0,0,49
0,0,0,238,0,0,0,0,4
0,0,0,251,0,0,4,0,14
0,0,0,279,0,0,15,0,0
5,0,0,153,0,0,39,0,3
0,0,0,183,0,0,0,16,1
0,0,0,289,0,0,3,0,0
0,0,0,185,0,0,0,4,5
0,0,0,257,0,21,0,0,0
0,0,0,212,0,6,0,0,0
24,0,0,180,0,31,0,0,0
0,0,0,151,0,0,0,0,2
0,0,0,206,0,0,0,0,2
0,0,0,153,0,1,0,0,1
0,0,0,185,0,0,0,11,0
1,0,0,169,0,0,0,39,0
2,0,0,128,0,3,0,77,0
0,1,0,265,0,1,0,10,0
0,0,0,183,0,0,0,4,1
0,0,0,158,0,0,0,31,0
0,0,0,282,0,0,10,0,0
0,0,0,236,0,0,3,0,0
0,0,0,243,0,2,5,0,0
0,0,0,176,0,0,36,0,9
0,0,0,247,0,0,19,0,0
0,1,0,197,0,8,104,0,73
0,1,0,204,0,0,11,13,0
0,0,0,238,0,1,0,6,0
0,0,0,225,0,0,0,35,0
0,0,0,268,0,0,3,11,2
0,0,0,166,0,0,10,9,1
1,0,0,180,0,0,12,26,0
0,0,0,98,65,0,0,11,0
0,0,0,137,117,0,0,17,0
0,0,0,142,89,0,0,3,0
0,0,0,140,145,0,4,0,0
0,0,0,144,111,0,26,0,0
0,0,0,105,42,0,5,0,0
0,0,0,130,121,0,23,0,1
0,0,0,134,52,0,0,0,0
0,0,0,167,80,0,0,0,0
0,0,0,168,135,0,0,44,0
0,1,0,197,71,0,5,6,0
0,0,0,105,64,0,0,13,0
0,0,0,161,66,0,0,1,0
0,0,0,168,59,0,0,0,0
0,0,0,157,191,0,0,11,13
0,0,0,146,139,0,0,0,0
0,0,0,122,128,0,0,0,49
0,0,0,190,57,0,0,0,4
0,0,0,75,76,0,0,15,7
0,0,0,166,126,0,0,1,0
0,0,0,109,80,0,0,4,1
0,0,0,129,156,0,3,0,0
0,0,0,165,138,0,14,0,0
0,0,0,151,60,0,0,0,0
0,0,0,151,81,0,0,38,0
0,0,0,83,112,0,4,9,0
0,0,0,130,82,0,0,13,0
2,1,293,0,0,0,0,0,0
0,0,258,0,0,0,0,0,0
26,15,234,0,0,0,0,0,0
0,0,206,0,0,0,0,49,0
0,3,211,0,0,0,0,86,0
1,3,160,0,0,0,0,79,0
0,0,53,0,0,0,0,105,8
0,5,169,0,0,0,0,75,10
0,0,253,0,0,0,0,15,0
0,0,135,0,0,0,135,0,0
2,0,205,0,0,0,32,0,0
0,0,233,0,0,0,187,0,0
0,1,228,0,0,0,0,37,17
1,0,172,0,0,0,0,96,10
0,0,178,0,0,0,0,47,2
0,0,186,0,0,3,146,0,3
0,0,164,0,0,0,151,0,5
0,0,238,0,0,0,33,0,9
0,0,169,0,0,0,54,73,0
0,0,227,0,0,0,28,48,0
0,0,165,0,0,0,41,45,27
0,0,167,0,0,0,11,49,9
0,0,94,0,0,0,265,33,2
0,1,23,0,201,0,0,0,32
0,0,102,0,128,0,0,0,4
2,0,26,0,198,0,0,0,27
0,0,47,0,210,0,0,45,2
0,0,35,0,194,0,0,30,0
0,5,44,0,144,0,8,0,14
0,0,4,0,245,0,61,0,4
0,0,26,0,122,0,49,0,33
0,0,43,0,231,0,4,34,0
0,0,55,0,204,0,24,40,0
0,0,22,0,275,0,2,12,0
0,0,112,0,132,0,0,0,28
0,0,45,0,189,0,0,0,3
0,0,76,0,192,0,0,0,12
0,0,26,0,153,0,9,11,7
0,0,61,0,208,0,8,49,2
0,2,142,0,139,0,3,10,11
0,0,32,205,0,0,0,15,0
0,0,28,161,0,0,0,0,0
0,0,42,162,0,0,0,3,0
0,0,5,159,0,0,0,2,0
0,0,39,291,0,0,0,16,0
0,0,32,215,0,0,0,37,0
0,0,20,160,0,0,0,7,0
0,1,42,212,0,0,0,15,0
0,0,12,149,0,0,3,2,0
0,0,53,191,0,0,0,0,11
0,0,50,225,0,0,0,0,0
0,4,8,167,0,0,0,0,23
0,0,34,201,0,0,0,4,0
0,0,33,204,0,0,0,16,2
0,0,47,184,0,0,0,9,0
0,0,39,147,0,0,5,0,0
0,0,11,181,0,0,2,0,0
0,0,1,217,0,0,1,0,0
0,0,0,98,159,0,0,26,0
0,0,0,205,30,0,0,15,0
0,0,9,131,67,0,0,21,0
0,0,17,122,193,0,0,0,0
0,0,0,115,136,0,0,0,0
0,0,6,248,62,0,0,0,0
0,0,2,141,114,0,0,0,11
0,0,15,103,125,0,0,0,11
0,0,13,117,85,0,0,0,3
0,0,0,157,86,0,0,0,0
0,0,13,132,120,0,0,13,4
0,0,3,147,64,0,0,2,0
0,0,31,115,102,0,0,0,4
0,0,18,84,98,0,0,0,0
0,0,13,142,130,0,1,0,0
0,0,4,141,32,0,0,11,0
0,0,2,149,184,0,0,26,0
0,0,28,138,93,0,1,3,0
