"a","b","c","d","e","f","g","h","i","j","k","l","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","feasible.and.stable","state_idx"
1,1,1,1,0,0,1,0,0,1,0,1,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,0,0,0,0,0,"TRUE",2639
1,1,0,0,1,0,1,0,0,1,0,1,3,0.364280835389008,0,0,0,0.635807216015361,0,0.237947705248012,0,0,0,0,0,"TRUE",2643
0,1,1,1,1,0,1,0,0,1,0,1,3,0,0,0,0.292392768029756,0.469821251530445,0,0.345847264583251,0,0,0.00302125570532391,0,0,"TRUE",2654
1,1,0,0,0,1,1,0,0,1,0,1,4,0.33362050657427,0.408427959036165,0,0,0,0.130126332068977,0.15128106010943,0,0,0,0,0,"TRUE",2659
0,0,1,1,1,1,1,0,0,1,0,1,3,0,0,0,0.292386016857435,0.469826931169165,0,0.345857913154077,0,0,0.00303607104479254,0,0,"TRUE",2684
0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0.576394059436309,0,0,0,0,0,0,0.382017050024126,"TRUE",2704
1,0,0,0,1,0,0,1,0,1,0,1,3,0.358810006518177,0,0,0,0.599289633552522,0,0,0,0,0,0,0.076939087267963,"TRUE",2705
1,1,0,0,1,0,1,1,0,1,0,1,3,0.364280835389008,0,0,0,0.635807216015361,0,0.237947705248012,0,0,0,0,0,"TRUE",2771
0,1,0,1,1,0,1,1,0,1,0,1,3,0,0,0,0.292387937731785,0.469825315068689,0,0.345854884113528,0,0,0.00303185683170843,0,0,"TRUE",2778
0,1,0,0,0,1,1,1,0,1,0,1,4,0,0.393818275660712,0,0,0,0.217109758536444,0.275242478960991,0,0,0.0274368002711853,0,0,"TRUE",2786
0,1,0,1,0,1,1,1,0,1,0,1,3,0,0,0,0.540422489940695,0,0.178421678657106,0.408157597982732,0,0,0,0,0,"TRUE",2794
0,0,1,0,1,1,1,1,0,1,0,1,2,0,0,0,0,0.712258253415805,0,0.329153866672833,0,0,0.00879157599632822,0,1.78180544489783e-09,"TRUE",2804
0,1,0,0,1,1,0,0,1,1,0,1,4,0,0.175890588235412,0,0,0.508853024686518,0,0,0,0.555703684373514,0.12262888626525,0,0,"TRUE",2866
0,1,1,0,1,1,0,0,1,1,0,1,3,0,0,0.434768326817108,0,0.147087350629825,0,0,0,0.647655886887076,0,0,0,"TRUE",2870
1,1,1,1,1,1,0,0,1,1,0,1,4,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,"TRUE",2879
0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0.347414478889301,0,0.167930299246197,0.00253390773535881,0,0,"TRUE",2880
1,1,0,0,1,0,1,0,1,1,0,1,4,0.725201214065991,0,0,0,0.522942247997358,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",2899
0,0,0,0,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0.347413261982586,0,0.167930380069642,0.00253228711414901,0,0,"TRUE",2912
1,1,0,1,0,1,1,0,1,1,0,1,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935016,0,0.684792909150441,0,0,0,"TRUE",2923
1,0,1,0,1,1,1,0,1,1,0,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775062,0,0.497551351688232,0,0,0,"TRUE",2933
1,0,1,1,1,1,1,0,1,1,0,1,5,0.754208561399607,0,0,0.0556355403462228,0.467051221025444,0,0.152635602453369,0,0.546776674598614,0,0,0,"TRUE",2941
1,1,1,0,0,0,0,1,1,1,0,1,3,0.681564758128015,1.34577498255367e-10,0.353974870022721,0,0,0,0,0,0.543256421809705,0,0,0,"TRUE",2951
1,0,1,0,1,0,0,1,1,1,0,1,3,0.719509541964125,0,6.52481460492987e-07,0,0.515326842089164,0,0,0,0.491558569249506,0,0,0,"TRUE",2965
1,1,0,0,1,1,0,1,1,1,0,1,3,0.71950951740143,2.8960596646895e-10,0,0,0.515327633916254,0,0,0,0.491558381243614,0,0,0,"TRUE",2995
1,1,1,0,1,1,0,1,1,1,0,1,3,0.719509536666831,1.38592490427366e-10,5.11609361280238e-07,0,0.515327012980597,0,0,0,0.491558528679072,0,0,0,"TRUE",2999
1,1,0,1,1,1,0,1,1,1,0,1,4,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,"TRUE",3003
0,1,0,0,0,1,1,1,1,1,0,1,4,0,0.431714894030145,0,0,0,0,0.227724743951161,0,0.474984400753254,0.0438707182273598,0,0,"TRUE",3042
1,1,0,0,0,1,1,1,1,1,0,1,4,0.619995116997151,0.350268050672631,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,0,0,"TRUE",3043
1,0,1,0,1,1,1,1,1,1,0,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775062,0,0.497551351688232,0,0,0,"TRUE",3061
1,0,0,1,1,1,1,1,1,1,0,1,5,0.754208561399596,0,0,0.0556355403462004,0.467051221025468,0,0.15263560245337,0,0.546776674598594,0,0,0,"TRUE",3065
0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0.522990777950011,0,0,0,0,0,0,0,0.382017050024126,"TRUE",3082
1,0,1,0,0,1,0,0,0,0,1,1,3,0.352095290900256,0,0.503380196051605,0,0,0.167345307651026,0,0,0,0,0,0,"TRUE",3109
0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0.576394059436312,0,0,0,0,0,0,0.382017050024126,"TRUE",3120
0,0,1,1,1,1,0,0,0,0,1,1,4,0,0,0.214352888334361,0.268190686816069,0.107498356342569,0,0,0,0,0,0,0.382017050024126,"TRUE",3132
0,1,0,0,0,0,1,0,0,0,1,1,3,0,0.475370164578974,0,0,0,0,0.203467049671696,0,0,0,0,0.129687799104264,"TRUE",3138
0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0.71226557499497,0,0.322606078614027,0,0,0,0,1.80390707686112e-07,"TRUE",3152
1,0,1,0,1,0,1,0,0,0,1,1,3,0.364280835389008,0,0,0,0.635807216015362,0,0.237947705248012,0,0,0,0,0,"TRUE",3157
0,0,0,1,1,0,1,0,0,0,1,1,3,0,0,0,0.293678802008249,0.468757436571425,0,0.343689391033631,0,0,0,0,0,"TRUE",3160
0,1,1,1,1,0,1,0,0,0,1,1,3,0,0,0,0.293678802008248,0.468757436571425,0,0.343689391033631,0,0,0,0,0,"TRUE",3166
0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,0,0,0.712265578273228,0,0.322606076474874,0,0,0,0,1.6951113964826e-07,"TRUE",3184
0,0,1,1,1,1,1,0,0,0,1,1,3,0,0,0,0.293678802008255,0.468757436571423,0,0.343689391033629,0,0,0,0,0,"TRUE",3196
1,0,1,0,0,0,0,1,0,0,1,1,3,0.269028295678878,0,0.527505813411478,0,0,0,0,0,0,0,0,0.153275925533447,"TRUE",3205
0,1,1,1,0,0,0,1,0,0,1,1,3,0,0,0.266397646767748,0.294900652855137,0,0,0,0,0,0,0,0.382017050024126,"TRUE",3214
0,1,0,1,0,1,0,1,0,0,1,1,3,0,0,0,0.535335167139234,0,0.306606495780451,0,0.185161547666533,0,0,0,0,"TRUE",3242
1,1,0,0,1,1,0,1,0,0,1,1,4,0.339973668030692,0.159519210714864,0,0,0.473557763619221,0,0,0,0,0,0,0.0929546711902478,"TRUE",3251
1,1,1,1,1,1,0,1,0,0,1,1,5,0.31224206162818,0,0.0400277918911496,0.314393590106459,0.28846055333914,0,0,0,0,0,0,0.11653887132487,"TRUE",3263
0,0,0,1,0,0,1,1,0,0,1,1,2,0,0,0,0.599505650674255,0,0,0.372569325919158,0,0,0,0,0,"TRUE",3272
0,1,0,1,0,0,1,1,0,0,1,1,2,0,0,0,0.599505650674255,0,0,0.372569325919158,0,0,0,0,0,"TRUE",3274
1,0,0,1,1,0,1,1,0,0,1,1,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",3289
0,1,0,1,1,0,1,1,0,0,1,1,3,0,0,0,0.293678802008249,0.468757436571425,0,0.343689391033631,0,0,0,0,0,"TRUE",3290
0,0,1,1,0,1,1,1,0,0,1,1,3,0,0,0,0.540422489940794,0,0.178421678657303,0.408157597982165,0,0,0,0,0,"TRUE",3308
1,1,1,1,0,1,1,1,0,0,1,1,4,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,0,0,0,"TRUE",3311
1,1,0,0,0,1,0,0,1,0,1,1,3,0.640897248548447,0.387453969778067,0,0,0,0,0,0,0.489702644752272,0,0,0,"TRUE",3363
0,1,0,1,1,1,0,0,1,0,1,1,3,0,0,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,0,0,"TRUE",3386
1,1,1,1,1,1,0,0,1,0,1,1,4,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,"TRUE",3391
1,1,0,0,0,1,1,0,1,0,1,1,4,0.619995116997151,0.350268050672631,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,0,0,"TRUE",3427
1,1,0,1,1,1,1,0,1,0,1,1,5,0.754208561399583,0,0,0.0556355403461754,0.467051221025495,0,0.152635602453371,0,0.546776674598573,0,0,0,"TRUE",3451
1,1,0,0,0,0,0,1,1,0,1,1,3,0.640897248548447,0.387453969778067,0,0,0,0,0,0,0.489702644752272,0,0,0,"TRUE",3459
1,1,1,1,0,0,0,1,1,0,1,1,3,0.810092396239882,0,0,0.353681770766742,0,0,0,0,0.712510466336691,0,0,0,"TRUE",3471
0,1,1,1,1,0,0,1,1,0,1,1,3,0,0,0,0.296007405231854,0.388115804121896,0,0,0,0.781240012617596,0,0,0,"TRUE",3486
1,1,0,0,1,1,0,1,1,0,1,1,3,0.71950951739837,2.49573200835358e-10,0,0,0.515327633950846,0,0,0,0.491558381232876,0,0,0,"TRUE",3507
0,0,0,1,1,1,0,1,1,0,1,1,3,0,0,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,0,0,"TRUE",3512
0,0,0,0,1,0,1,1,1,0,1,1,3,0,0,0,0,0.672968782474368,0,0.323870632593137,0,0.526844804721962,0,0,0,"TRUE",3536
1,1,0,0,1,1,1,1,1,0,1,1,4,0.725201214065991,0,0,0,0.522942247997358,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",3571
1,1,1,0,1,1,1,1,1,0,1,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",3575
0,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0.522990777950011,0,0,0,0,0,0,0,0.382017050024126,"TRUE",3594
1,0,1,1,0,0,0,0,0,1,1,1,4,0.269028295678878,0,0.191384585463794,0.37371075092602,0,0,0,0,0,0,0,0.153275925533447,"TRUE",3597
0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0.576394059436309,0,0,0,0,0,0,0.382017050024126,"TRUE",3600
0,0,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0.314769136781805,0.31406258846066,0,0,0,0,0,0,0.382017050024129,"TRUE",3608
1,1,0,0,0,1,0,0,0,1,1,1,3,0.352095290900258,0.484698872731938,0,0,0,0.167345307651026,0,0,0,0,0,0,"TRUE",3619
0,0,0,1,0,1,1,0,0,1,1,1,3,0,0,0,0.540422489940697,0,0.17842167865711,0.408157597982719,0,0,0,0,0,"TRUE",3688
0,0,1,1,0,1,1,0,0,1,1,1,3,0,0,0,0.54042248994072,0,0.178421678657152,0.408157597982598,0,0,0,0,0,"TRUE",3692
1,0,1,1,0,1,1,0,0,1,1,1,4,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,0,0,0,"TRUE",3693
0,1,1,0,1,0,0,1,0,1,1,1,2,0,0,0.531635853805377,0,1.22689754451885e-10,0,0,0,0,0,0,0.382017050024126,"TRUE",3734
0,1,0,0,0,0,1,1,0,1,1,1,3,0,0.475370164578974,0,0,0,0,0.203467049671697,0,0,0,0,0.129687799104264,"TRUE",3778
0,1,1,0,0,0,1,1,0,1,1,1,2,0,0,0.436698795108148,0,0,0,0.319583138266996,0,0,0,0,1.96995855664653e-06,"TRUE",3782
1,0,1,1,0,0,1,1,0,1,1,1,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,0,0,0,0,0,"TRUE",3789
1,1,1,1,1,0,1,1,0,1,1,1,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",3807
0,0,0,1,1,0,0,0,1,1,1,1,4,0,0,0,0.288420642632897,0.390159185572882,0,0,0,0.764878314899644,0.12262888626525,0,0,"TRUE",3864
1,1,1,1,0,1,0,0,1,1,1,1,3,0.810092396239882,0,0,0.353681770766742,0,0,0,0,0.712510466336691,0,0,0,"TRUE",3887
1,1,0,1,0,0,1,0,1,1,1,1,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935016,0,0.684792909150441,0,0,0,"TRUE",3915
1,0,1,1,0,1,1,0,1,1,1,1,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,"TRUE",3949
1,0,1,0,1,1,1,0,1,1,1,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775062,0,0.497551351688232,0,0,0,"TRUE",3957
1,1,1,0,1,1,1,0,1,1,1,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",3959
0,0,1,0,0,0,0,1,1,1,1,1,2,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0,"TRUE",3972
0,0,0,0,0,1,0,1,1,1,1,1,5,0,0,0,0,0,0.126044540480077,0,0.169456687295782,0.135725188350127,0.122628886265249,0.0352262978687845,0,"TRUE",4000
1,1,1,0,0,1,0,1,1,1,1,1,3,0.681564758127993,1.33497617135175e-10,0.353974870023528,0,0,0,0,0,0.543256421809676,0,0,0,"TRUE",4007
1,0,1,0,0,0,1,1,1,1,1,1,4,0.614895990392232,0,0.262868160149034,0,0,0,0.182855920721107,0,0.455462397515364,0,0,0,"TRUE",4037
0,1,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0.672991912388289,0,0.330158718110716,0,0.526439735209936,0.00844413712121171,0,0,"TRUE",4050
1,0,1,1,1,0,1,1,1,1,1,1,5,0.754208561399579,0,0,0.0556355403461675,0.467051221025504,0,0.152635602453372,0,0.546776674598566,0,0,0,"TRUE",4061
1,1,0,0,1,1,1,1,1,1,1,1,4,0.725201214065991,0,0,0,0.522942247997358,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",4083
1,1,0,1,1,1,1,1,1,1,1,1,5,0.754208561399569,0,0,0.0556355403461478,0.467051221025526,0,0.152635602453373,0,0.546776674598549,0,0,0,"TRUE",4091
