"a","b","c","d","e","f","g","h","i","j","k","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
1,1,1,0,0,0,0,1,0,1,1,FALSE,FALSE,3,5.96386038254908e+73,0,9.05578229271917e+73,0,0,0,0,0,0,0.186943139389264,0
0,0,0,1,0,0,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0.347246380182928,0,0,0,4.94065645841247e-324,0,1.3292104665046,0.563178353437758
1,0,0,1,0,0,0,1,0,1,1,FALSE,FALSE,3,1.5944416167634,0,0,0.112199185491557,0,0,0,0,0,1.56426843622471,2.01284271071205e-50
0,1,0,1,0,0,0,1,0,1,1,FALSE,FALSE,2,0,2.72940607637993,0,4.10001869554649e-44,0,0,0,0,0,1.82698181217168,2.49697800439365e-75
1,1,0,1,0,0,0,1,0,1,1,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,0,0,0,0,0,2.27967657303827,1.48219693752374e-323
0,0,1,1,0,0,0,1,0,1,1,TRUE,TRUE,2,0,0,3.8332797527787,9.74016856107063e-71,0,0,0,1.00142977281813e-184,0,1.39440735935664,1.29380903897013e-189
1,0,1,1,0,0,0,1,0,1,1,FALSE,FALSE,3,1.95621247182435e+74,0,2.97039721368727e+74,0,0,0,0,0,0,0.179191726521148,0
0,1,1,1,0,0,0,1,0,1,1,FALSE,FALSE,2,0,1.35529699672474e-192,3.8332797527787,8.05092737850908e-71,0,0,0,-1.91107964653559e-181,0,1.39440735935664,1.05696030226755e-189
1,1,1,1,0,0,0,1,0,1,1,FALSE,FALSE,3,1.07171774885919e+74,0,1.62734235719378e+74,0,0,0,0,0,0,0.185129751294762,0
0,0,0,0,1,0,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0.336530157795459,0,0,4.94065645841247e-324,0,1.69627988724323,1.04102729517348
1,0,0,0,1,0,0,1,0,1,1,TRUE,TRUE,3,2.40624199562293e-67,0,0,0,0.336530157795459,0,0,4.94065645841247e-324,0,1.69627988724322,1.04102729517347
0,1,0,0,1,0,0,1,0,1,1,FALSE,FALSE,2,0,2.72940607637993,0,0,3.83537623949429e-176,0,0,-4.94065645841247e-324,0,1.82698181217168,6.67346277121356e-75
1,1,0,0,1,0,0,1,0,1,1,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,0,1.48219693752374e-323,0,0,0,0,2.27967657303827,1.48219693752374e-323
0,0,1,0,1,0,0,1,0,1,1,FALSE,FALSE,2,0,0,3.83327975277871,0,1.11079813452361e-164,0,0,0,0,1.39440735935665,1.33497002955462e-185
1,0,1,0,1,0,0,1,0,1,1,FALSE,FALSE,3,9.44567972842753e+70,0,1.43427266469361e+71,0,0,0,0,0,0,0.205554242043393,0
0,1,1,0,1,0,0,1,0,1,1,FALSE,FALSE,2,0,6.3002785052306e-189,3.83327975277871,0,8.2175602993281e-165,0,0,0,0,1.39440735935665,1.18841031279168e-185
1,1,1,0,1,0,0,1,0,1,1,FALSE,FALSE,3,7.39027670503405e+95,0,1.12217142305298e+96,0,0,0,0,-3.58548411293675e-237,0,0.101582327928393,0
0,0,0,1,1,0,0,1,0,1,1,TRUE,TRUE,4,0,0,0,0.251276026417834,0.260800843832923,0,0,4.94065645841247e-324,0,1.61493763639174,0.753128626905361
1,0,0,1,1,0,0,1,0,1,1,FALSE,FALSE,3,1.5944416167634,0,0,0.112199185491557,2.55576182356891e-27,0,0,0,0,1.56426843622472,1.83691504091934e-49
0,1,0,1,1,0,0,1,0,1,1,FALSE,FALSE,2,0,2.72940607637993,0,5.35828656134477e-44,2.98914062210859e-173,0,0,-4.94065645841247e-324,0,1.82698181217168,1.19034222710791e-74
1,1,0,1,1,0,0,1,0,1,1,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,1.48219693752374e-323,0,0,0,0,2.27967657303827,1.48219693752374e-323
0,0,1,1,1,0,0,1,0,1,1,FALSE,FALSE,2,0,0,3.8332797527787,2.31372959776352e-70,9.49521689112981e-165,0,0,0,0,1.39440735935664,7.14610902673436e-186
1,0,1,1,1,0,0,1,0,1,1,FALSE,FALSE,3,1.08439072380279e+74,0,1.6465855478001e+74,0,0,0,0,0,0,0.187002578102241,0
0,1,1,1,1,0,0,1,0,1,1,FALSE,FALSE,2,0,7.58791937028223e-189,3.8332797527787,2.06180564916724e-70,6.15907534716933e-165,0,0,0,0,1.39440735935664,5.89094262166016e-186
1,1,1,1,1,0,0,1,0,1,1,FALSE,FALSE,3,1.39905139843909e+103,0,2.12437985933762e+103,0,0,0,0,-4.94065645841247e-324,0,0.0821817481858677,0
0,0,0,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0,1.17654437182656,0,9.88131291682493e-324,0,1.11903704233763,0.10152455082345
1,0,0,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0.893523213152896,0,0,0,0,1.21294731179468,0,4.94065645841247e-324,0,1.16927780038777,8.68753024530328e-92
0,1,0,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,2.31682582325146,0,0,0,1.32833220811125,0,4.94065645841247e-324,0,1.35756565702661,1.1543456663431e-192
1,1,0,0,0,1,0,1,0,1,1,FALSE,FALSE,4,1.83325263036388,3.9396383242927,0,0,0,1.52854538496677,0,0,0,1.56524644890271,1.48219693752374e-323
0,0,1,0,0,1,0,1,0,1,1,FALSE,FALSE,3,0,0,3.2118703261837,0,0,1.26689445223122,0,-4.94065645841247e-324,0,1.01119950632895,1.33995373289379e-274
1,0,1,0,0,1,0,1,0,1,1,FALSE,FALSE,3,7.79191422688292e+73,0,1.2005061907912e+74,0,0,6.16882764691944e+72,0,0,0,3.36455427738065e-50,0
0,1,1,0,0,1,0,1,0,1,1,FALSE,FALSE,3,0,2.27863590568475e-159,3.21187032618372,0,0,1.26689445223122,0,-4.94065645841247e-324,0,1.01119950632896,2.93662938926909e-283
1,1,1,0,0,1,0,1,0,1,1,FALSE,FALSE,3,3.45936109905916e+74,0,5.32986413181319e+74,0,0,2.73876248726244e+73,0,0,0,1.22418924442868e-50,0
0,0,0,1,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0.590648713233668,0,1.46686381943169,0,4.94065645841247e-324,0,0.927437336466977,3.6251137771878e-122
1,0,0,1,0,1,0,1,0,1,1,TRUE,TRUE,4,1.18278089605023,0,0,0.334556817892041,0,1.39538723176223,0,4.94065645841247e-324,0,1.05680885411458,7.48573695578892e-202
0,1,0,1,0,1,0,1,0,1,1,FALSE,FALSE,4,0,2.40820234797618,0,0.0799726414638875,0,1.37484753174848,0,0,0,1.33706219227964,9.0343735458006e-225
1,1,0,1,0,1,0,1,0,1,1,TRUE,TRUE,4,1.83325263036388,3.9396383242927,0,2.27379474168014e-214,0,1.52854538496677,0,2.84050557232331e-16,0,1.56524644890271,1.48219693752374e-323
0,0,1,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0,0,3.20240717893721,0.0331233089880264,0,1.28328001781289,0,4.94065645841247e-324,0,0.999566254979572,6.07074967382331e-291
1,0,1,1,0,1,0,1,0,1,1,FALSE,FALSE,3,8.67017095733342e+73,0,1.33581987768628e+74,0,0,6.86414002358839e+72,0,0,0,3.07677933798556e-50,0
0,1,1,1,0,1,0,1,0,1,1,FALSE,FALSE,4,0,2.08949739939751e-156,3.20240717893725,0.0331233089879206,0,1.28328001781284,0,0,0,0.999566254979614,4.80397740685298e-291
1,1,1,1,0,1,0,1,0,1,1,FALSE,FALSE,3,7.90272915169e+73,0,1.21757953110134e+74,0,0,6.25655938419718e+72,0,0,0,3.35036013530641e-50,0
0,0,0,0,1,1,0,1,0,1,1,TRUE,TRUE,4,0,0,0,0,0.649407099279021,1.2495931212616,0,4.94065645841247e-324,0,1.81935776611276,0.274432266985246
1,0,0,0,1,1,0,1,0,1,1,TRUE,TRUE,4,1.32246980911844e-30,0,0,0,0.649407099279019,1.2495931212616,0,4.94065645841247e-324,0,1.81935776611276,0.274432266985243
0,1,0,0,1,1,0,1,0,1,1,FALSE,FALSE,4,0,2.19556760527354,0,0,0.18909794116431,1.33783270741459,0,0,0,1.56145053627919,1.62271203088377e-176
1,1,0,0,1,1,0,1,0,1,1,FALSE,FALSE,4,1.83325263036389,3.93963832429271,0,0,9.56772326479054e-173,1.52854538496677,0,0,0,1.56524644890271,1.48219693752374e-323
0,0,1,0,1,1,0,1,0,1,1,FALSE,FALSE,4,0,0,3.24801777542459,0,0.161680589915273,1.28321755781496,0,-9.88131291682493e-324,0,1.19371217169378,8.19199424767e-279
1,0,1,0,1,1,0,1,0,1,1,FALSE,FALSE,3,1.62748164687401e+74,0,2.50747343410235e+74,0,0,1.2884707769821e+73,0,0,0,2.13030867941318e-50,0
0,1,1,0,1,1,0,1,0,1,1,FALSE,FALSE,4,0,1.86015009849631e-164,3.24801777542459,0,0.161680589915273,1.28321755781496,0,0,0,1.19371217169378,5.94328720553004e-271
1,1,1,0,1,1,0,1,0,1,1,FALSE,FALSE,3,7.2854322970637e+73,0,1.1224721320776e+74,0,0,5.76784790813369e+72,0,0,0,3.70349057085579e-50,0
0,0,0,1,1,1,0,1,0,1,1,FALSE,FALSE,4,0,0,0,0.442865284688812,0.61523085038149,1.45042329453594,0,0,0,1.68114825986487,1.41002580809003e-58
1,0,0,1,1,1,0,1,0,1,1,FALSE,FALSE,5,0.58125516824792,0,0,0.336253597041297,0.535134456136483,1.41743786371399,0,0,0,1.64660043072249,4.94145914184169e-108
0,1,0,1,1,1,0,1,0,1,1,FALSE,FALSE,5,0,2.27923638960532,0,0.0652934870901819,0.17496198107168,1.37509983402345,0,0,0,1.5294691743867,5.78004527547616e-201
1,1,0,1,1,1,0,1,0,1,1,FALSE,FALSE,4,1.83325263036389,3.93963832429271,0,5.06168479954934e-209,2.9788667311343e-173,1.52854538496677,0,0,0,1.56524644890271,1.48219693752374e-323
0,0,1,1,1,1,0,1,0,1,1,FALSE,FALSE,4,0,0,3.24801766431642,3.90025955394117e-07,0.161680619626948,1.28321775711456,0,0,0,1.19371206238401,9.21004998760419e-280
1,0,1,1,1,1,0,1,0,1,1,FALSE,FALSE,3,1.67280459341152e+74,0,2.57730284484652e+74,0,0,1.32435277433221e+73,0,0,0,2.06750501507663e-50,0
0,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,4,0,6.23265752653309e-167,3.24801766496746,3.87740615523262e-07,0.161680619452854,1.28321775594678,0,0,0,1.1937120630245,6.50761231983323e-280
1,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,3,8.6365755549902e+73,0,1.3306438083251e+74,0,0,6.83754267655056e+72,0,0,0,3.2674273153356e-50,0
0,0,0,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0,0,0.0785651797652633,4.94065645841247e-324,0,1.40810947594355,0.910272384999553
1,0,0,0,0,0,1,1,0,1,1,FALSE,FALSE,3,1.33730975895194e-17,0,0,0,0,0,0.0785651797652614,-4.94065645841247e-324,0,1.40810947594354,0.910272384999553
0,1,0,0,0,0,1,1,0,1,1,TRUE,TRUE,2,0,2.72940607637993,0,0,0,0,1.97626258336499e-323,4.94065645841247e-324,0,1.82698181217168,6.4290601485978e-75
1,1,0,0,0,0,1,1,0,1,1,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,0,0,0,4.94065645841247e-324,0,0,2.27967657303827,1.48219693752374e-323
0,0,1,0,0,0,1,1,0,1,1,FALSE,FALSE,2,0,0,3.8332797527787,0,0,0,9.88131291682493e-324,0,0,1.39440735935664,1.47376158016472e-185
1,0,1,0,0,0,1,1,0,1,1,FALSE,FALSE,3,1.34872372494852e+63,0,2.04796015377859e+63,0,0,0,0,0,0,0.251118992494757,0
0,1,1,0,0,0,1,1,0,1,1,FALSE,FALSE,2,0,8.16758928907084e-189,3.83327975277871,0,0,0,9.88131291682493e-324,0,0,1.39440735935665,1.27500255413656e-185
1,1,1,0,0,0,1,1,0,1,1,FALSE,FALSE,3,6.94465025934528e+103,0,1.05450558553865e+104,0,0,0,0,4.94065645841247e-324,0,0.0793930222187968,0
0,0,0,1,0,0,1,1,0,1,1,TRUE,TRUE,4,0,0,0,0.387691463461081,0,0,0.0915448869491645,4.94065645841247e-324,0,1.42438149855822,0.503962223820869
1,0,0,1,0,0,1,1,0,1,1,TRUE,TRUE,3,1.5944416167634,0,0,0.112199185491557,0,0,5.26580834689112e-231,4.94065645841247e-324,0,1.56426843622471,1.77420997532485e-50
0,1,0,1,0,0,1,1,0,1,1,FALSE,FALSE,2,0,2.72940607637993,0,4.43827823384093e-44,0,0,1.97626258336499e-323,-4.94065645841247e-324,0,1.82698181217168,2.54050724364761e-75
1,1,0,1,0,0,1,1,0,1,1,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,2.27967657303827,1.48219693752374e-323
0,0,1,1,0,0,1,1,0,1,1,FALSE,FALSE,2,0,0,3.8332797527787,1.02516995439026e-70,0,0,9.88131291682493e-324,-7.84108510336383e-183,0,1.39440735935664,1.32243299817381e-189
1,0,1,1,0,0,1,1,0,1,1,FALSE,FALSE,3,8.01751005443607e+73,0,1.21741323447327e+74,0,0,0,0,0,0,0.183070518995406,0
0,1,1,1,0,0,1,1,0,1,1,TRUE,TRUE,2,0,1.40609069661948e-192,3.8332797527787,8.48217208403037e-71,0,0,9.88131291682493e-324,1.32495774929817e-184,0,1.39440735935664,1.07586719143818e-189
1,1,1,1,0,0,1,1,0,1,1,FALSE,FALSE,3,2.88866750317983e+103,0,4.38627706667882e+103,0,0,0,-4.94065645841247e-324,0,0,0.0800731401876725,0
0,0,0,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0.336530157795458,0,3.67523761624788e-41,4.94065645841247e-324,0,1.69627988724323,1.04102729517347
1,0,0,0,1,0,1,1,0,1,1,TRUE,TRUE,3,2.01516302847213e-67,0,0,0,0.336530157795458,0,2.12201103643658e-41,4.94065645841247e-324,0,1.69627988724323,1.04102729517347
0,1,0,0,1,0,1,1,0,1,1,FALSE,FALSE,2,0,2.72940607637993,0,0,4.01137815960064e-176,0,1.97626258336499e-323,-4.94065645841247e-324,0,1.82698181217168,7.26198271418144e-75
1,1,0,0,1,0,1,1,0,1,1,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,0,1.48219693752374e-323,0,4.94065645841247e-324,0,0,2.27967657303827,1.48219693752374e-323
0,0,1,0,1,0,1,1,0,1,1,FALSE,FALSE,2,0,0,3.83327975277871,0,1.04963478172528e-164,0,9.88131291682493e-324,0,0,1.39440735935665,1.40508137011367e-185
1,0,1,0,1,0,1,1,0,1,1,FALSE,FALSE,3,6.56003464002444e+73,0,9.96103894494048e+73,0,0,0,0,0,0,0.190774870007798,0
0,1,1,0,1,0,1,1,0,1,1,FALSE,FALSE,2,0,6.01765899196855e-189,3.83327975277871,0,7.9195046003554e-165,0,9.88131291682493e-324,0,0,1.39440735935665,1.23184864105675e-185
1,1,1,0,1,0,1,1,0,1,1,FALSE,FALSE,3,1.50956969220652e+74,0,2.29219559336265e+74,0,0,0,0,0,0,0.190235249354836,0
0,0,0,1,1,0,1,1,0,1,1,TRUE,TRUE,4,0,0,0,0.251276026417833,0.260800843832922,0,6.50993941119438e-20,4.94065645841247e-324,0,1.61493763639175,0.753128626905362
1,0,0,1,1,0,1,1,0,1,1,FALSE,FALSE,3,1.5944416167634,0,0,0.112199185491557,2.40160087792149e-27,0,9.90137102508656e-230,-4.94065645841247e-324,0,1.56426843622472,1.63030518948622e-49
0,1,0,1,1,0,1,1,0,1,1,TRUE,TRUE,2,0,2.72940607637993,0,3.77114940203945e-44,2.91377077461935e-176,0,1.97626258336499e-323,4.94065645841247e-324,0,1.82698181217168,3.58322606894804e-75
1,1,0,1,1,0,1,1,0,1,1,FALSE,FALSE,3,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,1.48219693752374e-323,0,4.94065645841247e-324,0,0,2.27967657303827,1.48219693752374e-323
0,0,1,1,1,0,1,1,0,1,1,FALSE,FALSE,2,0,0,3.8332797527787,7.49793856949179e-71,1.19606448550601e-167,0,9.88131291682493e-324,-6.59740695695994e-185,0,1.39440735935664,1.50253167987336e-189
1,0,1,1,1,0,1,1,0,1,1,FALSE,FALSE,3,1.79237907593016e+103,0,2.72162553388145e+103,0,0,0,0,9.88131291682493e-324,0,0.0814579572649594,0
0,1,1,1,1,0,1,1,0,1,1,FALSE,FALSE,2,0,1.07901842335173e-192,3.8332797527787,6.69721922949673e-71,7.97273837947322e-168,0,9.88131291682493e-324,-9.09014509853977e-181,0,1.39440735935664,1.24036112875487e-189
1,1,1,1,1,0,1,1,0,1,1,FALSE,FALSE,3,3.55912866016012e+74,0,5.40433414445755e+74,0,0,0,0,0,0,0.187690647895653,0
0,0,0,0,0,1,1,1,0,1,1,FALSE,FALSE,4,0,0,0,0,0,1.16206567901031,0.0447501159752247,-9.88131291682493e-324,0,1.16797126858087,0.103307579367763
1,0,0,0,0,1,1,1,0,1,1,TRUE,TRUE,3,0.893523213152896,0,0,0,0,1.21294731179468,1.80965055394499e-170,4.94065645841247e-324,0,1.16927780038777,1.07799527094241e-91
0,1,0,0,0,1,1,1,0,1,1,TRUE,TRUE,3,0,2.31682582325146,0,0,0,1.32833220811125,1.97626258336499e-323,4.94065645841247e-324,0,1.35756565702661,1.48090513295585e-192
1,1,0,0,0,1,1,1,0,1,1,FALSE,FALSE,4,1.83325263036388,3.93963832429271,0,0,0,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,1.48219693752374e-323
0,0,1,0,0,1,1,1,0,1,1,FALSE,FALSE,3,0,0,3.21187032618372,0,0,1.26689445223122,9.88131291682493e-324,0,0,1.01119950632896,4.94148433685912e-283
1,0,1,0,0,1,1,1,0,1,1,FALSE,FALSE,3,8.29251342489739e+73,0,1.27763389251161e+74,0,0,6.56515005022261e+72,0,0,0,3.25343974337227e-50,0
0,1,1,0,0,1,1,1,0,1,1,FALSE,FALSE,3,0,2.23997423520262e-159,3.21187032618372,0,0,1.26689445223122,9.88131291682493e-324,0,0,1.01119950632896,3.26906179461188e-283
1,1,1,0,0,1,1,1,0,1,1,FALSE,FALSE,3,8.93829668045257e+73,0,1.3771302131369e+74,0,0,7.0764140971304e+72,0,0,0,3.12565510267005e-50,0
0,0,0,1,0,1,1,1,0,1,1,TRUE,TRUE,3,0,0,0,0.590648713233667,0,1.46686381943169,9.03768380478595e-51,4.94065645841247e-324,0,0.927437336466984,2.96885533496997e-122
1,0,0,1,0,1,1,1,0,1,1,TRUE,TRUE,4,1.18278089605023,0,0,0.334556817892041,0,1.39538723176223,6.69739064518735e-275,4.94065645841247e-324,0,1.05680885411458,6.99753733675214e-202
0,1,0,1,0,1,1,1,0,1,1,FALSE,FALSE,4,0,2.40820234797618,0,0.0799726414638875,0,1.37484753174848,1.97626258336499e-323,0,0,1.33706219227964,8.91081522486315e-225
1,1,0,1,0,1,1,1,0,1,1,TRUE,TRUE,4,1.83325263036388,3.9396383242927,0,2.67439527702815e-214,0,1.52854538496677,4.94065645841247e-324,2.38742063005712e-16,0,1.56524644890271,1.48219693752374e-323
0,0,1,1,0,1,1,1,0,1,1,TRUE,TRUE,4,0,0,3.20240717893721,0.0331233089880319,0,1.2832800178129,9.88131291682493e-324,4.94065645841247e-324,0,0.999566254979569,6.04809049141335e-291
1,0,1,1,0,1,1,1,0,1,1,FALSE,FALSE,3,3.50380137296881e+74,0,5.39833360208124e+74,0,0,2.77394567618748e+73,0,0,0,1.18714135992571e-50,0
0,1,1,1,0,1,1,1,0,1,1,FALSE,FALSE,4,0,2.16350534349843e-156,3.20240717893724,0.0331233089879312,0,1.28328001781285,9.88131291682493e-324,-4.94065645841247e-324,0,0.99956625497961,4.79109500467141e-291
1,1,1,1,0,1,1,1,0,1,1,FALSE,FALSE,3,2.31655626200237e+75,0,3.56913596950942e+75,0,0,1.83400842188194e+74,0,0,0,3.29543447002318e-51,0
0,0,0,0,1,1,1,1,0,1,1,TRUE,TRUE,4,0,0,0,0,0.649407099279021,1.24959312126161,1.93781755558618e-130,4.94065645841247e-324,0,1.81935776611276,0.274432266985246
1,0,0,0,1,1,1,1,0,1,1,TRUE,TRUE,4,1.1577857875909e-30,0,0,0,0.649407099279019,1.2495931212616,8.27372792990137e-131,4.94065645841247e-324,0,1.81935776611276,0.274432266985243
0,1,0,0,1,1,1,1,0,1,1,FALSE,FALSE,4,0,2.19556760527354,0,0,0.18909794116431,1.33783270741459,1.97626258336499e-323,0,0,1.56145053627919,1.91710557248963e-176
1,1,0,0,1,1,1,1,0,1,1,FALSE,FALSE,4,1.83325263036389,3.93963832429271,0,0,1.21501753503537e-172,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,1.48219693752374e-323
0,0,1,0,1,1,1,1,0,1,1,TRUE,TRUE,4,0,0,3.24801777542459,0,0.161680589915273,1.28321755781496,9.88131291682493e-324,4.94065645841247e-324,0,1.19371217169378,8.77049309435389e-279
1,0,1,0,1,1,1,1,0,1,1,FALSE,FALSE,3,1.25763043036496e+74,0,1.93764083307235e+74,0,0,9.95661033032964e+72,0,0,0,2.55367399502364e-50,0
0,1,1,0,1,1,1,1,0,1,1,FALSE,FALSE,4,0,2.20875656452724e-167,3.24801777542459,0,0.161680589915273,1.28321755781496,9.88131291682493e-324,0,0,1.19371217169378,6.41067291799497e-279
1,1,1,0,1,1,1,1,0,1,1,FALSE,FALSE,3,9.24016951061777e+73,0,1.42363999120851e+74,0,0,7.3154056217229e+72,0,0,0,3.15524553230973e-50,0
0,0,0,1,1,1,1,1,0,1,1,FALSE,FALSE,4,0,0,0,0.442865284688812,0.61523085038149,1.45042329453594,4.88190257935918e-154,0,0,1.68114825986487,1.30191595624703e-58
1,0,0,1,1,1,1,1,0,1,1,FALSE,FALSE,5,0.58125516824792,0,0,0.336253597041297,0.535134456136483,1.41743786371399,7.66449447292663e-255,0,0,1.64660043072249,4.61751678359196e-108
0,1,0,1,1,1,1,1,0,1,1,FALSE,FALSE,5,0,2.27923638960532,0,0.0652934870901819,0.17496198107168,1.37509983402345,1.97626258336499e-323,-4.94065645841247e-324,0,1.5294691743867,5.90314733899704e-201
1,1,0,1,1,1,1,1,0,1,1,FALSE,FALSE,4,1.83325263036389,3.93963832429271,0,6.09704940424178e-209,3.34471669267656e-173,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,1.48219693752374e-323
0,0,1,1,1,1,1,1,0,1,1,FALSE,FALSE,4,0,0,3.24801766391748,3.91426361925796e-07,0.16168061973363,1.28321775783016,-9.88131291682493e-324,0,0,1.19371206199153,9.26119013431149e-280
1,0,1,1,1,1,1,1,0,1,1,FALSE,FALSE,3,7.4393147910337e+73,0,1.14618092574323e+74,0,0,5.88967606942258e+72,0,0,0,3.62754361824738e-50,0
0,1,1,1,1,1,1,1,0,1,1,FALSE,FALSE,4,0,6.34640233749751e-167,3.24801766455943,3.89172911318143e-07,0.161680619561965,1.28321775667866,9.88131291682493e-324,0,0,1.19371206262308,6.57265539542954e-280
1,1,1,1,1,1,1,1,0,1,1,FALSE,FALSE,3,4.48984324641373e+74,0,6.91753586609739e+74,0,0,3.55459112386711e+73,0,0,0,1.0546779287288e-50,0
0,0,0,0,0,0,0,0,1,1,1,TRUE,TRUE,3,0,0,0,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639525
1,0,0,0,0,0,0,0,1,1,1,TRUE,TRUE,3,4.19962641847931e-252,0,0,0,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,3,0,1.56341276214513e-30,0,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
1,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,3,1.11367733617659e-258,1.37895898625571e-30,0,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
0,0,1,0,0,0,0,0,1,1,1,TRUE,TRUE,3,0,0,1.75141407838219e-92,0,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
1,0,1,0,0,0,0,0,1,1,1,TRUE,TRUE,3,2.05051426704112e-258,0,1.33890293318548e-92,0,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
0,1,1,0,0,0,0,0,1,1,1,TRUE,TRUE,3,0,8.98453460590247e-31,6.90305908910954e-93,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
1,1,1,0,0,0,0,0,1,1,1,TRUE,TRUE,3,2.28825521845384e-258,6.79006756855974e-31,6.07353555498705e-93,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
0,0,0,1,0,0,0,0,1,1,1,TRUE,TRUE,3,0,0,0,1.48219693752374e-323,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
1,0,0,1,0,0,0,0,1,1,1,TRUE,TRUE,3,6.44904449874653e-252,0,0,1.48219693752374e-323,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
0,1,0,1,0,0,0,0,1,1,1,TRUE,TRUE,3,0,1.49562102651811e-30,0,1.48219693752374e-323,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
1,1,0,1,0,0,0,0,1,1,1,TRUE,TRUE,3,1.41448514463361e-258,1.28843815242229e-30,0,1.48219693752374e-323,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
0,0,1,1,0,0,0,0,1,1,1,TRUE,TRUE,3,0,0,1.52728011350948e-92,1.48219693752374e-323,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
1,0,1,1,0,0,0,0,1,1,1,TRUE,TRUE,3,2.15169316336717e-258,0,1.17329656843758e-92,1.48219693752374e-323,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
0,1,1,1,0,0,0,0,1,1,1,TRUE,TRUE,3,0,9.48152121843379e-31,5.50256785376548e-93,1.48219693752374e-323,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
1,1,1,1,0,0,0,0,1,1,1,TRUE,TRUE,3,2.52380676922514e-258,7.05080793054194e-31,5.03402297323624e-93,1.48219693752374e-323,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
0,0,0,0,1,0,0,0,1,1,1,TRUE,TRUE,3,0,0,0,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639525
1,0,0,0,1,0,0,0,1,1,1,TRUE,TRUE,3,1.71068114748599e-252,0,0,0,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
0,1,0,0,1,0,0,0,1,1,1,TRUE,TRUE,3,0,1.50783386718921e-30,0,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
1,1,0,0,1,0,0,0,1,1,1,TRUE,TRUE,3,5.40954644270371e-259,1.37542778753798e-30,0,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
0,0,1,0,1,0,0,0,1,1,1,TRUE,TRUE,3,0,0,1.50601018554206e-92,0,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
1,0,1,0,1,0,0,0,1,1,1,TRUE,TRUE,3,9.8133254522711e-259,0,1.24812733960144e-92,0,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522
0,1,1,0,1,0,0,0,1,1,1,TRUE,TRUE,3,0,8.62305165825867e-31,6.27984596303567e-93,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
1,1,1,0,1,0,0,0,1,1,1,TRUE,TRUE,3,1.25850784517446e-258,6.88214830229953e-31,5.74456763161949e-93,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521
