"a","b","c","d","e","f","g","h","i","j","k","l","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
1,1,0,1,1,0,1,1,1,0,0,1,TRUE,TRUE,5,0.754208561399611,8.64714124129648e-58,0,0.0556355403462295,0.467051221025437,0,0.152635602453369,1.97626258336499e-323,0.546776674598619,0,0,2.47032822920623e-323
0,0,1,1,1,0,1,1,1,0,0,1,TRUE,TRUE,4,0,0,1.13449531640668e-87,0.160163857866946,0.529344894883802,0,0.335717120260957,2.47032822920623e-323,0.671928021908426,0,0,2.96439387504748e-323
1,0,1,1,1,0,1,1,1,0,0,1,TRUE,TRUE,5,0.754208561399618,0,2.3488030613383e-63,0.0556355403462443,0.467051221025421,0,0.152635602453368,1.97626258336499e-323,0.546776674598632,0,0,2.47032822920623e-323
0,1,1,1,1,0,1,1,1,0,0,1,TRUE,TRUE,4,0,4.80356038301438e-87,1.39061302009295e-87,0.160163857866946,0.529344894883802,0,0.335717120260958,2.47032822920623e-323,0.671928021908426,0,0,2.96439387504748e-323
1,1,1,1,1,0,1,1,1,0,0,1,TRUE,TRUE,5,0.754208561399618,8.10346913875059e-58,2.84595073281705e-63,0.0556355403462447,0.46705122102542,0,0.152635602453368,1.97626258336499e-323,0.546776674598632,0,0,2.47032822920623e-323
0,0,0,0,0,1,1,1,1,0,0,1,TRUE,TRUE,2,0,0,0,0,0,1.29505877453864e-11,0.345527057693886,1.70056977001614e-255,0.168055572394452,0,0,1.08654782302331e-93
1,0,0,0,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0.418880527168263,0,0,0,0,3.0434288830567e-70,0.245350582858336,2.47032822920623e-323,0.197335737539027,0,0,1.06724330224085e-169
0,1,0,0,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,0.45591559524274,0,0,0,1.58743173206969e-149,0.186616506065774,1.85988829037302e-164,0.494480083994745,0,0,2.42807525110034e-192
1,1,0,0,0,1,1,1,1,0,0,1,TRUE,TRUE,4,0.619995116997151,0.350268050672631,0,0,0,6.52357950764902e-205,0.0751666254709726,2.73441246497503e-297,0.462177278564418,0,0,1.48955616812563e-282
0,0,1,0,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,0,0.342255473177365,0,0,1.60954843904824e-157,0.325193651321926,2.05051779214962e-283,0.486297951420366,0,0,4.59567370257696e-229
1,0,1,0,0,1,1,1,1,0,0,1,TRUE,TRUE,4,0.614895990392232,0,0.262868160149034,0,0,1.98787257675912e-212,0.182855920721107,1.97626258336499e-323,0.455462397515364,0,0,2.74225188667874e-314
0,1,1,0,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,4.42668265542115e-06,0.342253167436001,0,0,4.01683085549867e-161,0.32519221732757,2.09104352287877e-289,0.486298984624035,0,0,6.67950754835007e-235
1,1,1,0,0,1,1,1,1,0,0,1,TRUE,TRUE,4,0.614904899691257,5.12218875483572e-05,0.262840453608193,0,0,1.55818877500123e-213,0.182837124676539,1.97626258336499e-323,0.455473994355574,0,0,1.84557473939203e-314
0,0,0,1,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,0,0,0.482581502736361,0,9.69702643092615e-320,0.367295156831125,1.97626258336499e-323,0.835914156274976,0,0,1.97626258336499e-323
1,0,0,1,0,1,1,1,1,0,0,1,TRUE,TRUE,4,0.789044319253964,0,0,0.333530348683293,0,2.47032822920623e-323,0.171869611935018,1.48219693752374e-323,0.684792909150441,0,0,1.97626258336499e-323
0,1,0,1,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,4.30348285562615e-101,0,0.482581502736361,0,5.49796250692139e-320,0.367295156831125,1.97626258336499e-323,0.835914156274976,0,0,1.97626258336499e-323
1,1,0,1,0,1,1,1,1,0,0,1,TRUE,TRUE,4,0.789044319253964,2.32145462618889e-69,0,0.333530348683293,0,2.47032822920623e-323,0.171869611935016,1.48219693752374e-323,0.684792909150441,0,0,1.97626258336499e-323
0,0,1,1,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,0,1.16723112965553e-74,0.482581502736361,0,2.47032822920623e-323,0.367295156831125,1.97626258336499e-323,0.835914156274976,0,0,1.97626258336499e-323
1,0,1,1,0,1,1,1,1,0,0,1,TRUE,TRUE,4,0.789044319253964,0,1.53659846321753e-50,0.333530348683293,0,2.47032822920623e-323,0.171869611935017,1.48219693752374e-323,0.684792909150441,0,0,1.97626258336499e-323
0,1,1,1,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,3.49358075399639e-102,1.45355437211154e-74,0.482581502736361,0,2.47032822920623e-323,0.367295156831125,1.97626258336499e-323,0.835914156274976,0,0,1.97626258336499e-323
1,1,1,1,0,1,1,1,1,0,0,1,TRUE,TRUE,4,0.789044319253964,2.25451908972525e-69,1.90950145523222e-50,0.333530348683293,0,2.47032822920623e-323,0.171869611935017,1.48219693752374e-323,0.684792909150441,0,0,1.97626258336499e-323
0,0,0,0,1,1,1,1,1,0,0,1,TRUE,TRUE,3,0,0,0,0,0.672968782474368,2.47032822920623e-323,0.323870632593138,7.50579094439917e-318,0.526844804721963,0,0,1.60126681923131e-246
1,0,0,0,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0.725201214065993,0,0,0,0.522942247997361,1.97626258336499e-323,0.155264608775061,1.97626258336499e-323,0.497551351688233,0,0,2.47032822920623e-323
0,1,0,0,1,1,1,1,1,0,0,1,TRUE,TRUE,3,0,1.03622003701074e-47,0,0,0.672968782474366,2.47032822920623e-323,0.323870632593137,2.47032822920623e-323,0.526844804721961,0,0,1.85529572972257e-253
1,1,0,0,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0.725201214065991,9.56187354658014e-44,0,0,0.522942247997358,1.97626258336499e-323,0.155264608775061,1.97626258336499e-323,0.497551351688232,0,0,2.47032822920623e-323
0,0,1,0,1,1,1,1,1,0,0,1,TRUE,TRUE,3,0,0,8.9940444843979e-57,0,0.672968782474366,2.47032822920623e-323,0.323870632593137,2.47032822920623e-323,0.526844804721961,0,0,1.18144859832089e-253
1,0,1,0,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0.725201214065991,0,2.37062137360515e-52,0,0.522942247997359,1.97626258336499e-323,0.155264608775062,1.97626258336499e-323,0.497551351688232,0,0,2.47032822920623e-323
0,1,1,0,1,1,1,1,1,0,0,1,TRUE,TRUE,3,0,8.21902830952096e-48,1.0610262416403e-56,0,0.672968782474366,2.47032822920623e-323,0.323870632593137,2.47032822920623e-323,0.526844804721961,0,0,1.13872638624128e-253
1,1,1,0,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0.725201214065991,7.96552128353903e-44,2.75228302386498e-52,0,0.522942247997359,1.97626258336499e-323,0.155264608775061,1.97626258336499e-323,0.497551351688232,0,0,2.47032822920623e-323
0,0,0,1,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0,0,0,0.160163857866946,0.529344894883802,1.97626258336499e-323,0.335717120260958,2.47032822920623e-323,0.671928021908426,0,0,2.96439387504748e-323
1,0,0,1,1,1,1,1,1,0,0,1,TRUE,TRUE,5,0.754208561399607,0,0,0.055635540346223,0.467051221025444,1.97626258336499e-323,0.152635602453369,1.97626258336499e-323,0.546776674598614,0,0,2.47032822920623e-323
0,1,0,1,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0,5.00268929174462e-87,0,0.160163857866946,0.529344894883802,1.97626258336499e-323,0.335717120260958,2.47032822920623e-323,0.671928021908426,0,0,2.96439387504748e-323
1,1,0,1,1,1,1,1,1,0,0,1,TRUE,TRUE,5,0.754208561399608,8.45261454802926e-58,0,0.0556355403462244,0.467051221025442,1.97626258336499e-323,0.152635602453369,1.97626258336499e-323,0.546776674598615,0,0,2.47032822920623e-323
0,0,1,1,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0,0,1.09328816945743e-87,0.160163857866946,0.529344894883802,1.97626258336499e-323,0.335717120260958,2.47032822920623e-323,0.671928021908426,0,0,2.96439387504748e-323
1,0,1,1,1,1,1,1,1,0,0,1,TRUE,TRUE,5,0.754208561399615,0,2.28264818241298e-63,0.055635540346239,0.467051221025426,1.97626258336499e-323,0.152635602453369,1.97626258336499e-323,0.546776674598627,0,0,2.47032822920623e-323
0,1,1,1,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0,4.67588463679816e-87,1.33130181645725e-87,0.160163857866946,0.529344894883802,1.97626258336499e-323,0.335717120260958,2.47032822920623e-323,0.671928021908426,0,0,2.96439387504748e-323
1,1,1,1,1,1,1,1,1,0,0,1,TRUE,TRUE,5,0.754208561399615,7.95102277263082e-58,2.7498041909701e-63,0.0556355403462391,0.467051221025426,1.97626258336499e-323,0.152635602453369,1.97626258336499e-323,0.546776674598627,0,0,2.47032822920623e-323
0,0,0,0,0,0,0,0,0,1,0,1,TRUE,TRUE,1,0,0,0,0,0,0,0,0,0,7.50239398159692e-70,0,0.382017050024129
1,0,0,0,0,0,0,0,0,1,0,1,TRUE,TRUE,2,0.269028295678878,0,0,0,0,0,0,0,0,1.33410513148662e-52,0,0.153275925533447
0,1,0,0,0,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0.513173850066241,0,0,0,0,0,0,0,7.50239087311468e-70,0,0.382017050024129
1,1,0,0,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,0.517014062788843,0,0,0,0,0,0,0,1.33408889592033e-52,0,0.153275925533447
0,0,1,0,0,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0.531635853896196,0,0,0,0,0,0,5.8653439075203e-234,0,0.382017050024129
1,0,1,0,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,0,0.527505813411478,0,0,0,0,0,0,2.58286797078927e-221,0,0.153275925533447
0,1,1,0,0,0,0,0,0,1,0,1,TRUE,TRUE,2,0,5.92394162605803e-27,0.531635853896196,0,0,0,0,0,0,7.55796769453525e-239,0,0.382017050024128
1,1,1,0,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,2.89479633076278e-24,0.527505813411476,0,0,0,0,0,0,4.11882970526013e-220,0,0.153275925533447
0,0,0,1,0,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0.52299077795001,0,0,0,0,0,7.50238343670969e-70,0,0.382017050024129
1,0,0,1,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,0,0,0.537574563423307,0,0,0,0,0,1.33408884499107e-52,0,0.153275925533447
0,1,0,1,0,0,0,0,0,1,0,1,TRUE,TRUE,2,0,1.19260945811091e-46,0,0.52299077795001,0,0,0,0,0,7.50355429221567e-70,0,0.382017050024129
1,1,0,1,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,3.06303441098784e-51,0,0.537574563423307,0,0,0,0,0,1.33408966333946e-52,0,0.153275925533447
0,0,1,1,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0,0,0.266397646767766,0.294900652855119,0,0,0,0,0,2.82658964505474e-155,0,0.382017050024128
1,0,1,1,0,0,0,0,0,1,0,1,TRUE,TRUE,4,0.269028295678878,0,0.191384585463831,0.373710750925986,0,0,0,0,0,1.03051774542417e-114,0,0.153275925533447
0,1,1,1,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0,1.85818839189529e-50,0.266397646767766,0.294900652855119,0,0,0,0,0,3.65259031070423e-155,0,0.382017050024128
1,1,1,1,0,0,0,0,0,1,0,1,TRUE,TRUE,4,0.269028295678878,5.69768260295094e-54,0.191384585463842,0.373710750925975,0,0,0,0,0,1.36788135875586e-114,0,0.153275925533447
0,0,0,0,1,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,0.576394059436308,0,0,0,0,7.50238258298652e-70,0,0.382017050024129
1,0,0,0,1,0,0,0,0,1,0,1,TRUE,TRUE,3,0.358810006518177,0,0,0,0.599289633552522,0,0,0,0,3.52791644184977e-47,0,0.076939087267963
0,1,0,0,1,0,0,0,0,1,0,1,TRUE,TRUE,3,0,0.187808273081479,0,0,0.429780052104246,0,0,0,0,7.50603953503771e-70,0,0.382017050024128
1,1,0,0,1,0,0,0,0,1,0,1,TRUE,TRUE,4,0.339973668030692,0.159519210714864,0,0,0.473557763619221,0,0,0,0,2.61294948597159e-48,0,0.0929546711902478
0,0,1,0,1,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0.531635853829733,0,8.97859609477923e-11,0,0,0,0,2.19364990350449e-237,0,0.382017050024128
1,0,1,0,1,0,0,0,0,1,0,1,TRUE,TRUE,3,0.26903864317207,0,0.527457677447066,0,6.71522855636792e-05,0,0,0,0,3.71317679662437e-216,0,0.153266450547862
0,1,1,0,1,0,0,0,0,1,0,1,TRUE,TRUE,2,0,8.45438185544541e-27,0.531635853825129,0,9.60066203282027e-11,0,0,0,0,1.67673930658658e-236,0,0.382017050024128
1,1,1,0,1,0,0,0,0,1,0,1,TRUE,TRUE,3,0.269039011026893,5.86465857761381e-24,0.527455966242593,0,6.95394827608623e-05,0,0,0,0,3.98636447606494e-215,0,0.153266113676611
0,0,0,1,1,0,0,0,0,1,0,1,TRUE,TRUE,3,0,0,0,0.314769136781805,0.314062588460661,0,0,0,0,7.50443041012159e-70,0,0.382017050024129
1,0,0,1,1,0,0,0,0,1,0,1,TRUE,TRUE,4,0.318063214108182,0,0,0.32323056869075,0.32730628567966,0,0,0,0,1.3784836568638e-49,0,0.111584019659668
0,1,0,1,1,0,0,0,0,1,0,1,TRUE,TRUE,3,0,2.30394185530912e-39,0,0.314769136781805,0.31406258846066,0,0,0,0,7.50430477669379e-70,0,0.382017050024129
1,1,0,1,1,0,0,0,0,1,0,1,TRUE,TRUE,4,0.318063214108182,1.8673064653574e-44,0,0.323230568690751,0.327306285679658,0,0,0,0,1.33927621006848e-49,0,0.111584019659668
0,0,1,1,1,0,0,0,0,1,0,1,TRUE,TRUE,4,0,0,0.214353039275857,0.268190718549229,0.107498116008827,0,0,0,0,6.26251659085862e-138,0,0.382017050024128
1,0,1,1,1,0,0,0,0,1,0,1,TRUE,TRUE,5,0.31222779856978,0,0.0401206441302603,0.314375058768324,0.288366652957883,0,0,0,0,2.70921905211378e-68,0,0.11655168943962
0,1,1,1,1,0,0,0,0,1,0,1,TRUE,TRUE,4,0,4.31272825770466e-47,0.214353080117683,0.268190727135718,0.107498050979048,0,0,0,0,5.66019020467336e-138,0,0.382017050024128
1,1,1,1,1,0,0,0,0,1,0,1,TRUE,TRUE,5,0.312225400953101,2.18191921350923e-46,0.0401362498961449,0.314371945365642,0.288350868913322,0,0,0,0,2.36725494149771e-68,0,0.116553844485898
0,0,0,0,0,1,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,0,0.14491853961739,0,0,0,1.7705285471052e-14,0,0.225629969044131
1,0,0,0,0,1,0,0,0,1,0,1,TRUE,TRUE,2,0.352095290900258,0,0,0,0,0.167345307651026,0,0,0,1.66993265292021e-18,0,2.76171559926271e-28
0,1,0,0,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0.51474168632451,0,0,0,0.14491853961739,0,0,0,1.77053063183419e-14,0,0.225629969044131
1,1,0,0,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0.352095290900258,0.484698872731938,0,0,0,0.167345307651026,0,0,0,1.66993263718491e-18,0,2.76171542702391e-28
0,0,1,0,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0,0.540219166152244,0,0,0.14491853961739,0,0,0,1.82215730805004e-186,0,0.225629969044131
1,0,1,0,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0.352095290900256,0,0.503380196051605,0,0,0.167345307651026,0,0,0,4.02100317645545e-179,0,3.35729107592844e-28
0,1,1,0,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0,1.64478421100491e-29,0.540219166152244,0,0,0.14491853961739,0,0,0,1.62456958486152e-185,0,0.225629969044131
1,1,1,0,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0.352095290900256,5.84518826789875e-26,0.503380196051603,0,0,0.167345307651026,0,0,0,4.73726121947207e-178,0,3.30190318746495e-28
0,0,0,1,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0,0,0.537462372518552,0,0.14491853961739,0,0,0,1.77053043767488e-14,0,0.225629969044131
1,0,0,1,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0.352095290900258,0,0,0.522778575534089,0,0.167345307651026,0,0,0,1.66993263922185e-18,0,2.76171545025127e-28
0,1,0,1,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0,5.95650870784742e-52,0,0.537462372518552,0,0.14491853961739,0,0,0,1.77053040038052e-14,0,0.225629969044131
1,1,0,1,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0.352095290900258,1.42090144431633e-55,0,0.522778575534089,0,0.167345307651026,0,0,0,1.66993264489024e-18,0,2.76171556700021e-28
0,0,1,1,0,1,0,0,0,1,0,1,TRUE,TRUE,4,0,0,0.247118400309187,0.325879171531682,0,0.14491853961739,0,0,0,3.5383563205275e-93,0,0.225629969044131
1,0,1,1,0,1,0,0,0,1,0,1,TRUE,TRUE,4,0.352095290900256,0,0.144333752558368,0.399199767402573,0,0.167345307651026,0,0,0,7.40343347898113e-66,0,3.27134876041891e-28
0,1,1,1,0,1,0,0,0,1,0,1,TRUE,TRUE,4,0,1.66691628618898e-55,0.247118400309187,0.325879171531682,0,0.14491853961739,0,0,0,4.19790704028076e-93,0,0.225629969044131
1,1,1,1,0,1,0,0,0,1,0,1,TRUE,TRUE,4,0.352095290900256,1.13096016811828e-57,0.144333752559008,0.399199767401986,0,0.167345307651026,0,0,0,9.28633479829426e-66,0,3.2350691167303e-28
0,0,0,0,1,1,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,0.576394059436309,1.54418012262025e-151,0,0,0,1.43118129543324e-69,0,0.382017050024126
1,0,0,0,1,1,0,0,0,1,0,1,TRUE,TRUE,3,0.358810006518179,0,0,0,0.599289633552526,9.06622611397633e-132,0,0,0,8.26280124428424e-47,0,0.0769390872679582
0,1,0,0,1,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0.18780827308148,0,0,0.429780052104246,2.5997434871437e-109,0,0,0,1.79574850282647e-69,0,0.382017050024126
1,1,0,0,1,1,0,0,0,1,0,1,TRUE,TRUE,4,0.339973668030692,0.159519210714864,0,0,0.473557763619221,7.71578424526689e-97,0,0,0,7.55741047695062e-48,0,0.0929546711902478
0,0,1,0,1,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0,0.540219160267455,0,1.66294855974222e-10,0.144918491432231,0,0,0,4.85361655157759e-196,0,0.225630029076114
1,0,1,0,1,1,0,0,0,1,0,1,TRUE,TRUE,4,0.348187563729465,0,0.495225126564887,0,0.0189764367258668,0.153747708967319,0,0,0,1.59422813078203e-176,0,2.24163612049627e-19
0,1,1,0,1,1,0,0,0,1,0,1,TRUE,TRUE,3,0,8.30009445675922e-29,0.540219160485016,0,1.77869435695924e-10,0.144918493292877,0,0,0,8.01410981199809e-195,0,0.225630026748339
1,1,1,0,1,1,0,0,0,1,0,1,TRUE,TRUE,4,0.348180156912683,3.5182947092071e-25,0.495210599191654,0,0.0190106276613172,0.153722640177646,0,0,0,2.69865858592793e-175,0,2.58985020771186e-19
0,0,0,1,1,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0,0,0.314769136781806,0.31406258846066,4.51231914273911e-77,0,0,0,1.85823392077274e-69,0,0.382017050024126
1,0,0,1,1,1,0,0,0,1,0,1,TRUE,TRUE,4,0.318063214108185,0,0,0.323230568690746,0.327306285679665,1.43868085955717e-57,0,0,0,4.15838175941619e-49,0,0.111584019659665
0,1,0,1,1,1,0,0,0,1,0,1,TRUE,TRUE,3,0,2.04915000686351e-39,0,0.314769136781806,0.31406258846066,9.33960830731575e-77,0,0,0,2.18784253058053e-69,0,0.382017050024126
1,1,0,1,1,1,0,0,0,1,0,1,TRUE,TRUE,4,0.318063214108185,1.63132178297513e-44,0,0.323230568690747,0.327306285679665,2.69174699557738e-57,0,0,0,4.76868633651211e-49,0,0.111584019659665
0,0,1,1,1,1,0,0,0,1,0,1,TRUE,TRUE,4,0,0,0.214353008905628,0.268190712164298,0.107498164365321,1.3565026752559e-19,0,0,0,5.07880775544068e-137,0,0.382017050024126
1,0,1,1,1,1,0,0,0,1,0,1,TRUE,TRUE,5,0.312232509437337,0,0.0400899794829573,0.314381177455816,0.288397666140126,8.58003180352999e-43,0,0,0,3.48422726156711e-67,0,0.116547455449299
0,1,1,1,1,1,0,0,0,1,0,1,TRUE,TRUE,4,0,3.7050042322222e-47,0.21435304258101,0.268190719244095,0.10749811074625,2.25311293760338e-19,0,0,0,5.71904845042931e-137,0,0.382017050024126
1,1,1,1,1,1,0,0,0,1,0,1,TRUE,TRUE,5,0.312230787348205,1.94880954589124e-46,0.0401011894942469,0.314378940508238,0.288386328988389,1.370989803893e-42,0,0,0,4.08072659943426e-67,0,0.116549003170986
0,0,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,1,0,0,0,0,0,0,0.347402774701741,0,0,0.0025183199535149,0,1.4028411632603e-15
1,0,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0.269028295678878,0,0,0,0,0,0.281188172153536,0,0,3.60051489599882e-52,0,8.52836273052926e-55
0,1,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,3,0,0.475370164578974,0,0,0,0,0.203467049671697,0,0,2.21131970741657e-19,0,0.129687799104264
1,1,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,4,0.269028295678878,0.49638794964112,0,0,0,0,0.111013895316777,0,0,1.31964302298912e-25,0,0.0156022674215361
0,0,1,0,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,0.436699052470226,0,0,0,0.319583026298305,0,0,1.21213066116836e-135,0,1.45116057847207e-06
1,0,1,0,0,0,1,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,0,0.399346242924247,0,0,0,0.257463001701322,0,0,4.24305388780883e-175,0,8.26528970652006e-47
0,1,1,0,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,5.98591691950983e-14,0.436698770260147,0,0,0,0.319583149077438,0,0,1.35801868380755e-134,0,2.02004780727692e-06
1,1,1,0,0,0,1,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,2.83909604127614e-13,0.399346242924112,0,0,0,0.257463001701223,0,0,1.11560768737803e-173,0,3.73450638326662e-46
0,0,0,1,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0.599505377123582,0,0,0.372570343154673,0,0,1.36249282746765e-06,0,7.5266739966225e-24
1,0,0,1,0,0,1,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,0,0,8.76407281415756e-57,0,6.35631536066397e-63
0,1,0,1,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,1.38008189379616e-108,0,0.599505388346829,0,0,0.372570301419615,0,0,1.30659279332416e-06,0,9.13060503263575e-24
1,1,0,1,0,0,1,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,8.20913336978299e-97,0,0.541478805374551,0,0,0.305612987963596,0,0,9.70512141073769e-57,0,9.17151280227598e-63
0,0,1,1,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,2.18533895324966e-56,0.599505478783273,0,0,0.372569965119921,0,0,8.56151541072485e-07,0,1.06979373152407e-23
1,0,1,1,0,0,1,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,0,4.18648427002741e-49,0.541478805374551,0,0,0.305612987963595,0,0,2.76843373364232e-57,0,8.59957941102276e-63
0,1,1,1,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,1.55082661122713e-108,2.59747258620304e-56,0.599505487987835,0,0,0.37256993089152,0,0,8.10305806867672e-07,0,1.22224645406686e-23
1,1,1,1,0,0,1,0,0,1,0,1,TRUE,TRUE,3,0.269028295678878,8.15572922566649e-97,5.09110024660841e-49,0.541478805374551,0,0,0.305612987963595,0,0,2.99325120168637e-57,0,1.14605490841408e-62
0,0,0,0,1,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,0.712258253371455,0,0.329153868712454,0,0,0.00879157861259657,0,1.93224950815559e-09
1,0,0,0,1,0,1,0,0,1,0,1,TRUE,TRUE,3,0.36428083538901,0,0,0,0.635807216015361,0,0.237947705248012,0,0,2.21563344208726e-66,0,3.90412801509417e-62
0,1,0,0,1,0,1,0,0,1,0,1,TRUE,TRUE,2,0,1.63600943781955e-32,0,0,0.712258253207198,0,0.329153854090415,0,0,0.00879155941811655,0,2.44061050126781e-09
1,1,0,0,1,0,1,0,0,1,0,1,TRUE,TRUE,3,0.364280835389008,2.04437332110828e-29,0,0,0.635807216015361,0,0.237947705248012,0,0,3.27170277762847e-66,0,8.32689925797546e-62
0,0,1,0,1,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,1.1503751341399e-30,0,0.712258252943529,0,0.329153798010215,0,0,0.00879148613419202,0,3.18483957895669e-09
1,0,1,0,1,0,1,0,0,1,0,1,TRUE,TRUE,3,0.364280835389008,0,1.98639713913142e-27,0,0.635807216015362,0,0.237947705248012,0,0,5.11475070554971e-67,0,5.43689403345904e-62
0,1,1,0,1,0,1,0,0,1,0,1,TRUE,TRUE,2,0,1.79053739306718e-32,1.3084243652124e-30,0,0.712258252772196,0,0.329153775863063,0,0,0.00879145713183977,0,3.6999173254063e-09
1,1,1,0,1,0,1,0,0,1,0,1,TRUE,TRUE,3,0.364280835389008,1.49468394443374e-29,2.40635979165777e-27,0,0.635807216015362,0,0.237947705248012,0,0,7.0732173448384e-67,0,9.5925392622238e-62
0,0,0,1,1,0,1,0,0,1,0,1,TRUE,TRUE,3,0,0,0,0.292387694599648,0.469825519619912,0,0.345855267542851,0,0,0.00303239028918773,0,5.00121371321084e-15
1,0,0,1,1,0,1,0,0,1,0,1,TRUE,TRUE,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,3.73786281525167e-64,0,1.7205096526265e-63
0,1,0,1,1,0,1,0,0,1,0,1,TRUE,TRUE,3,0,4.40918428914488e-94,0,0.292388488066259,0.469824852067768,0,0.345854016178758,0,0,0.00303064928752467,0,5.61608127448736e-15
1,1,0,1,1,0,1,0,0,1,0,1,TRUE,TRUE,4,0.335851588538069,4.67114390399253e-80,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,4.09988772938948e-64,0,2.24032628848118e-63
0,0,1,1,1,0,1,0,0,1,0,1,TRUE,TRUE,3,0,0,1.90280162175781e-71,0.292391701607177,0.469822148624617,0,0.345848947126244,0,0,0.00302359668101773,0,6.30119590722469e-15
1,0,1,1,1,0,1,0,0,1,0,1,TRUE,TRUE,4,0.335851588538067,0,2.74962470614286e-61,0.236058144339674,0.446043033887334,0,0.261501353083419,0,0,2.17932185211793e-64,0,2.0910416054358e-63
0,1,1,1,1,0,1,0,0,1,0,1,TRUE,TRUE,3,0,4.4967256623311e-94,2.29591206832997e-71,0.292392768029756,0.469821251530445,0,0.345847264583251,0,0,0.00302125570532391,0,6.91682757683425e-15
1,1,1,1,1,0,1,0,0,1,0,1,TRUE,TRUE,4,0.335851588538066,4.22806373681934e-80,3.32187382004748e-61,0.236058144339674,0.446043033887334,0,0.261501353083419,0,0,2.37162170687658e-64,0,2.61526111042383e-63
0,0,0,0,0,1,1,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,0,0.185100432667101,0.385212354481993,0,0,1.10264627682347e-08,0,7.90311292683078e-82
1,0,0,0,0,1,1,0,0,1,0,1,TRUE,TRUE,3,0.316635212877441,0,0,0,0,0.0959080581123547,0.290365402929696,0,0,4.66365518933725e-65,0,6.07447312217349e-97
